item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,page_title,extraction_status,observation_status,icon_url,icon_pathname,icon_filename,icon_asset_key,farmrpg_item_id_candidate,flags,notes
Sea Turtle,sea turtle,sea-turtle,https://buddy.farm/i/sea-turtle/,Sea Turtle,icon_found,observed,https://farmrpg.com/img/items/afk_8514.png?1,/img/items/afk_8514.png,afk_8514.png,afk_8514,,,
Sea Urchin,sea urchin,sea-urchin,https://buddy.farm/i/sea-urchin/,Sea Urchin,icon_found,observed,https://farmrpg.com/img/items/afk_8528.png,/img/items/afk_8528.png,afk_8528.png,afk_8528,,,
Seahorse,seahorse,seahorse,https://buddy.farm/i/seahorse/,Seahorse,icon_found,observed,https://farmrpg.com/img/items/8819.png,/img/items/8819.png,8819.png,8819,8819,,
Sealed Letter,sealed letter,sealed-letter,https://buddy.farm/i/sealed-letter/,Sealed Letter,icon_found,observed,https://farmrpg.com/img/items/7475.png?1,/img/items/7475.png,7475.png,7475,7475,,
Seashell Necklace,seashell necklace,seashell-necklace,https://buddy.farm/i/seashell-necklace/,Seashell Necklace,icon_found,observed,https://farmrpg.com/img/items/shell_necklace.png,/img/items/shell_necklace.png,shell_necklace.png,shell_necklace,,,
Seaweed,seaweed,seaweed,https://buddy.farm/i/seaweed/,Seaweed,icon_found,observed,https://farmrpg.com/img/items/fishing_75_t.png,/img/items/fishing_75_t.png,fishing_75_t.png,fishing_75_t,,,
Seeing Stone,seeing stone,seeing-stone,https://buddy.farm/i/seeing-stone/,Seeing Stone,icon_found,observed,https://farmrpg.com/img/items/5557.png?4,/img/items/5557.png,5557.png,5557,5557,,
Seeker,seeker,seeker,https://buddy.farm/i/seeker/,Seeker,icon_found,observed,https://farmrpg.com/img/items/seeker.png,/img/items/seeker.png,seeker.png,seeker,,,
Serpent Eel,serpent eel,serpent-eel,https://buddy.farm/i/serpent-eel/,Serpent Eel,icon_found,observed,https://farmrpg.com/img/items/7817.png,/img/items/7817.png,7817.png,7817,7817,,
Serpent of Trym,serpent of trym,serpent-of-trym,https://buddy.farm/i/serpent-of-trym/,Serpent of Trym,icon_found,observed,https://farmrpg.com/img/items/3320.png,/img/items/3320.png,3320.png,3320,3320,,
Sewing Needle,sewing needle,sewing-needle,https://buddy.farm/i/sewing-needle/,Sewing Needle,icon_found,observed,https://farmrpg.com/img/items/needle.png,/img/items/needle.png,needle.png,needle,,,
Shadow Bloom,shadow bloom,shadow-bloom,https://buddy.farm/i/shadow-bloom/,Shadow Bloom,icon_found,observed,https://farmrpg.com/img/items/blackflower.png,/img/items/blackflower.png,blackflower.png,blackflower,,,
Shamrock Milk,shamrock milk,shamrock-milk,https://buddy.farm/i/shamrock-milk/,Shamrock Milk,icon_found,observed,https://farmrpg.com/img/items/shamrock_milk.png,/img/items/shamrock_milk.png,shamrock_milk.png,shamrock_milk,,,
Shark Jaws,shark jaws,shark-jaws,https://buddy.farm/i/shark-jaws/,Shark Jaws,icon_found,observed,https://farmrpg.com/img/items/370.png,/img/items/370.png,370.png,370,370,,
Shark Tooth,shark tooth,shark-tooth,https://buddy.farm/i/shark-tooth/,Shark Tooth,icon_found,observed,https://farmrpg.com/img/items/sharktooth.png,/img/items/sharktooth.png,sharktooth.png,sharktooth,,,
Shillelagh,shillelagh,shillelagh,https://buddy.farm/i/shillelagh/,Shillelagh,icon_found,observed,https://farmrpg.com/img/items/irishstick.png,/img/items/irishstick.png,irishstick.png,irishstick,,,
Shimmer Quartz,shimmer quartz,shimmer-quartz,https://buddy.farm/i/shimmer-quartz/,Shimmer Quartz,icon_found,observed,https://farmrpg.com/img/items/5707.PNG,/img/items/5707.PNG,5707.PNG,5707,5707,,
Shimmer Ring,shimmer ring,shimmer-ring,https://buddy.farm/i/shimmer-ring/,Shimmer Ring,icon_found,observed,https://farmrpg.com/img/items/shimmertopazring.png,/img/items/shimmertopazring.png,shimmertopazring.png,shimmertopazring,,,
Shimmer Stone,shimmer stone,shimmer-stone,https://buddy.farm/i/shimmer-stone/,Shimmer Stone,icon_found,observed,https://farmrpg.com/img/items/5711.PNG,/img/items/5711.PNG,5711.PNG,5711,5711,,
Shimmer Topaz,shimmer topaz,shimmer-topaz,https://buddy.farm/i/shimmer-topaz/,Shimmer Topaz,icon_found,observed,https://farmrpg.com/img/items/8055.png,/img/items/8055.png,8055.png,8055,8055,,
Shinefish,shinefish,shinefish,https://buddy.farm/i/shinefish/,Shinefish,icon_found,observed,https://farmrpg.com/img/items/fishing_112_t.png,/img/items/fishing_112_t.png,fishing_112_t.png,fishing_112_t,,,
Shiny Beetle,shiny beetle,shiny-beetle,https://buddy.farm/i/shiny-beetle/,Shiny Beetle,icon_found,observed,https://farmrpg.com/img/items/beetle.png,/img/items/beetle.png,beetle.png,beetle,,,
Shiny Present,shiny present,shiny-present,https://buddy.farm/i/shiny-present/,Shiny Present,icon_found,observed,https://farmrpg.com/img/items/shinypresent.png,/img/items/shinypresent.png,shinypresent.png,shinypresent,,,
Ship in a Bottle,ship in a bottle,ship-in-a-bottle,https://buddy.farm/i/ship-in-a-bottle/,Ship in a Bottle,icon_found,observed,https://farmrpg.com/img/items/shipinabottle.png?3,/img/items/shipinabottle.png,shipinabottle.png,shipinabottle,,,
Ship Mast,ship mast,ship-mast,https://buddy.farm/i/ship-mast/,Ship Mast,icon_found,observed,https://farmrpg.com/img/items/viri_4089.png,/img/items/viri_4089.png,viri_4089.png,viri_4089,,,
Ship Wheel,ship wheel,ship-wheel,https://buddy.farm/i/ship-wheel/,Ship Wheel,icon_found,observed,https://farmrpg.com/img/items/pirates_63_t.png?1,/img/items/pirates_63_t.png,pirates_63_t.png,pirates_63_t,,,
Shovel,shovel,shovel,https://buddy.farm/i/shovel/,Shovel,icon_found,observed,https://farmrpg.com/img/items/5853.png?1,/img/items/5853.png,5853.png,5853,5853,,
Shrimp,shrimp,shrimp,https://buddy.farm/i/shrimp/,Shrimp,icon_found,observed,https://farmrpg.com/img/items/7844.PNG,/img/items/7844.PNG,7844.PNG,7844,7844,,
Shrimp-a-Plenty,shrimp-a-plenty,shrimp-a-plenty,https://buddy.farm/i/shrimp-a-plenty/,Shrimp-a-Plenty,icon_found,observed,https://farmrpg.com/img/items/shrimpgreensmix.png,/img/items/shrimpgreensmix.png,shrimpgreensmix.png,shrimpgreensmix,,,
Silk,silk,silk,https://buddy.farm/i/silk/,Silk,icon_found,observed,https://farmrpg.com/img/items/silk.png,/img/items/silk.png,silk.png,silk,,,
Sinkroot,sinkroot,sinkroot,https://buddy.farm/i/sinkroot/,Sinkroot,icon_found,observed,https://farmrpg.com/img/items/3488.png,/img/items/3488.png,3488.png,3488,3488,,
Skeleton Key,skeleton key,skeleton-key,https://buddy.farm/i/skeleton-key/,Skeleton Key,icon_found,observed,https://farmrpg.com/img/items/skelkey.png,/img/items/skelkey.png,skelkey.png,skelkey,,,
Skipjack,skipjack,skipjack,https://buddy.farm/i/skipjack/,Skipjack,icon_found,observed,https://farmrpg.com/img/items/7790.png,/img/items/7790.png,7790.png,7790,7790,,
Skull Coin,skull coin,skull-coin,https://buddy.farm/i/skull-coin/,Skull Coin,icon_found,observed,https://farmrpg.com/img/items/7286.png,/img/items/7286.png,7286.png,7286,7286,,
Skull-in-the-box,skull-in-the-box,skull-in-the-box,https://buddy.farm/i/skull-in-the-box/,Skull-in-the-box,icon_found,observed,https://farmrpg.com/img/items/1584.png,/img/items/1584.png,1584.png,1584,1584,,
Slime Bucket,slime bucket,slime-bucket,https://buddy.farm/i/slime-bucket/,Slime Bucket,icon_found,observed,https://farmrpg.com/img/items/bucket_of_slime.png,/img/items/bucket_of_slime.png,bucket_of_slime.png,bucket_of_slime,,,
Slime Buddy Doll,slime buddy doll,slime-buddy-doll,https://buddy.farm/i/slime-buddy-doll/,Slime Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/slimebuddydoll2.png,/img/items/slimebuddydoll2.png,slimebuddydoll2.png,slimebuddydoll2,,,
Slime Egg Shell,slime egg shell,slime-egg-shell,https://buddy.farm/i/slime-egg-shell/,Slime Egg Shell,icon_found,observed,https://farmrpg.com/img/items/afk_8847.png,/img/items/afk_8847.png,afk_8847.png,afk_8847,,,
Slimeback,slimeback,slimeback,https://buddy.farm/i/slimeback/,Slimeback,icon_found,observed,https://farmrpg.com/img/items/slimeback.png,/img/items/slimeback.png,slimeback.png,slimeback,,,
Slimestone,slimestone,slimestone,https://buddy.farm/i/slimestone/,Slimestone,icon_found,observed,https://farmrpg.com/img/items/5655.png,/img/items/5655.png,5655.png,5655,5655,,
Sling Blade,sling blade,sling-blade,https://buddy.farm/i/sling-blade/,Sling Blade,icon_found,observed,https://farmrpg.com/img/items/8974.png,/img/items/8974.png,8974.png,8974,8974,,
Slobster,slobster,slobster,https://buddy.farm/i/slobster/,Slobster,icon_found,observed,https://farmrpg.com/img/items/goobster.png,/img/items/goobster.png,goobster.png,goobster,,,
Small Bolt,small bolt,small-bolt,https://buddy.farm/i/small-bolt/,Small Bolt,icon_found,observed,https://farmrpg.com/img/items/9374.PNG,/img/items/9374.PNG,9374.PNG,9374,9374,,
Small Chest 01,small chest 01,small-chest-01,https://buddy.farm/i/small-chest-01/,Small Chest 01,icon_found,observed,https://farmrpg.com/img/items/4493.png,/img/items/4493.png,4493.png,4493,4493,,
Small Chest 02,small chest 02,small-chest-02,https://buddy.farm/i/small-chest-02/,Small Chest 02,icon_found,observed,https://farmrpg.com/img/items/4493.png,/img/items/4493.png,4493.png,4493,4493,,
Small Flute,small flute,small-flute,https://buddy.farm/i/small-flute/,Small Flute,icon_found,observed,https://farmrpg.com/img/items/5255.png?1,/img/items/5255.png,5255.png,5255,5255,,
Small Gear,small gear,small-gear,https://buddy.farm/i/small-gear/,Small Gear,icon_found,observed,https://farmrpg.com/img/items/9388.png,/img/items/9388.png,9388.png,9388,9388,,
Small Key,small key,small-key,https://buddy.farm/i/small-key/,Small Key,icon_found,observed,https://farmrpg.com/img/items/basickey.png,/img/items/basickey.png,basickey.png,basickey,,,
Small Prawn,small prawn,small-prawn,https://buddy.farm/i/small-prawn/,Small Prawn,icon_found,observed,https://farmrpg.com/img/items/7826.PNG,/img/items/7826.PNG,7826.PNG,7826,7826,,
Small Screw,small screw,small-screw,https://buddy.farm/i/small-screw/,Small Screw,icon_found,observed,https://farmrpg.com/img/items/9380.png,/img/items/9380.png,9380.png,9380,9380,,
Small Spring,small spring,small-spring,https://buddy.farm/i/small-spring/,Small Spring,icon_found,observed,https://farmrpg.com/img/items/5633.png,/img/items/5633.png,5633.png,5633,5633,,
Smart Buddy Doll,smart buddy doll,smart-buddy-doll,https://buddy.farm/i/smart-buddy-doll/,Smart Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/nerdy_buddy_doll.png,/img/items/nerdy_buddy_doll.png,nerdy_buddy_doll.png,nerdy_buddy_doll,,,
Snail,snail,snail,https://buddy.farm/i/snail/,Snail,icon_found,observed,https://farmrpg.com/img/items/snail.png,/img/items/snail.png,snail.png,snail,,,
Snow Globe,snow globe,snow-globe,https://buddy.farm/i/snow-globe/,Snow Globe,icon_found,observed,https://farmrpg.com/img/items/21_sm.png,/img/items/21_sm.png,21_sm.png,21_sm,,,
Snow Shoes,snow shoes,snow-shoes,https://buddy.farm/i/snow-shoes/,Snow Shoes,icon_found,observed,https://farmrpg.com/img/items/snowshoes.png,/img/items/snowshoes.png,snowshoes.png,snowshoes,,,
Snowball,snowball,snowball,https://buddy.farm/i/snowball/,Snowball,icon_found,observed,https://farmrpg.com/img/items/cr_t_07.png,/img/items/cr_t_07.png,cr_t_07.png,cr_t_07,,,
Snowball Cup,snowball cup,snowball-cup,https://buddy.farm/i/snowball-cup/,Snowball Cup,icon_found,observed,https://farmrpg.com/img/items/snowcup.png,/img/items/snowcup.png,snowcup.png,snowcup,,,
Snowflakes,snowflakes,snowflakes,https://buddy.farm/i/snowflakes/,Snowflakes,icon_found,observed,https://farmrpg.com/img/items/snowflakes.png,/img/items/snowflakes.png,snowflakes.png,snowflakes,,,
Snowman,snowman,snowman,https://buddy.farm/i/snowman/,Snowman,icon_found,observed,https://farmrpg.com/img/items/cr_t_08.png,/img/items/cr_t_08.png,cr_t_08.png,cr_t_08,,,
Snowman Buddy Doll,snowman buddy doll,snowman-buddy-doll,https://buddy.farm/i/snowman-buddy-doll/,Snowman Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/Snowman_Buddy_doll.png,/img/items/Snowman_Buddy_doll.png,Snowman_Buddy_doll.png,Snowman_Buddy_doll,,,
Soap,soap,soap,https://buddy.farm/i/soap/,Soap,icon_found,observed,https://farmrpg.com/img/items/soap_r.png,/img/items/soap_r.png,soap_r.png,soap_r,,,
Sol Orb,sol orb,sol-orb,https://buddy.farm/i/sol-orb/,Sol Orb,icon_found,observed,https://farmrpg.com/img/items/solorb.png,/img/items/solorb.png,solorb.png,solorb,,,
Sombrero,sombrero,sombrero,https://buddy.farm/i/sombrero/,Sombrero,icon_found,observed,https://farmrpg.com/img/items/sombrero.png,/img/items/sombrero.png,sombrero.png,sombrero,,,
Sour Root,sour root,sour-root,https://buddy.farm/i/sour-root/,Sour Root,icon_found,observed,https://farmrpg.com/img/items/ForestIcons_11_t.png,/img/items/ForestIcons_11_t.png,ForestIcons_11_t.png,ForestIcons_11_t,,,
Spades,spades,spades,https://buddy.farm/i/spades/,Spades,icon_found,observed,https://farmrpg.com/img/items/card_spades.png,/img/items/card_spades.png,card_spades.png,card_spades,,,
Speckled Grouper,speckled grouper,speckled-grouper,https://buddy.farm/i/speckled-grouper/,Speckled Grouper,icon_found,observed,https://farmrpg.com/img/items/3281.png,/img/items/3281.png,3281.png,3281,3281,,
Spectacles,spectacles,spectacles,https://buddy.farm/i/spectacles/,Spectacles,icon_found,observed,https://farmrpg.com/img/items/5392.png,/img/items/5392.png,5392.png,5392,5392,,
Spider,spider,spider,https://buddy.farm/i/spider/,Spider,icon_found,observed,https://farmrpg.com/img/items/spiderbutcutererr.png,/img/items/spiderbutcutererr.png,spiderbutcutererr.png,spiderbutcutererr,,,
Spiked Shell,spiked shell,spiked-shell,https://buddy.farm/i/spiked-shell/,Spiked Shell,icon_found,observed,https://farmrpg.com/img/items/spikey.png,/img/items/spikey.png,spikey.png,spikey,,,
Spiky Bracelet,spiky bracelet,spiky-bracelet,https://buddy.farm/i/spiky-bracelet/,Spiky Bracelet,icon_found,observed,https://farmrpg.com/img/items/5175.png,/img/items/5175.png,5175.png,5175,5175,,
Spiral Shell,spiral shell,spiral-shell,https://buddy.farm/i/spiral-shell/,Spiral Shell,icon_found,observed,https://farmrpg.com/img/items/7878.png,/img/items/7878.png,7878.png,7878,7878,,
Splatfish,splatfish,splatfish,https://buddy.farm/i/splatfish/,Splatfish,icon_found,observed,https://farmrpg.com/img/items/splatterfish.png,/img/items/splatterfish.png,splatterfish.png,splatterfish,,,
Sponge,sponge,sponge,https://buddy.farm/i/sponge/,Sponge,icon_found,observed,https://farmrpg.com/img/items/sponge.png?3,/img/items/sponge.png,sponge.png,sponge,,,
Spooky Cookies,spooky cookies,spooky-cookies,https://buddy.farm/i/spooky-cookies/,Spooky Cookies,icon_found,observed,https://farmrpg.com/img/items/854.png,/img/items/854.png,854.png,854,854,,
Spooky Doll,spooky doll,spooky-doll,https://buddy.farm/i/spooky-doll/,Spooky Doll,icon_found,observed,https://farmrpg.com/img/items/3827.png,/img/items/3827.png,3827.png,3827,3827,,
Spooky Pie,spooky pie,spooky-pie,https://buddy.farm/i/spooky-pie/,Spooky Pie,icon_found,observed,https://farmrpg.com/img/items/923.png,/img/items/923.png,923.png,923,923,,
Spooky Scarecrow,spooky scarecrow,spooky-scarecrow,https://buddy.farm/i/spooky-scarecrow/,Spooky Scarecrow,icon_found,observed,https://farmrpg.com/img/items/scarecrow.png,/img/items/scarecrow.png,scarecrow.png,scarecrow,,,
Spooky Slime,spooky slime,spooky-slime,https://buddy.farm/i/spooky-slime/,Spooky Slime,icon_found,observed,https://farmrpg.com/img/items/afk_9541.png,/img/items/afk_9541.png,afk_9541.png,afk_9541,,,
Spool of Copper,spool of copper,spool-of-copper,https://buddy.farm/i/spool-of-copper/,Spool of Copper,icon_found,observed,https://farmrpg.com/img/items/9324.png,/img/items/9324.png,9324.png,9324,9324,,
Spoon,spoon,spoon,https://buddy.farm/i/spoon/,Spoon,icon_found,observed,https://farmrpg.com/img/items/2473.png,/img/items/2473.png,2473.png,2473,2473,,
Sporefly,sporefly,sporefly,https://buddy.farm/i/sporefly/,Sporefly,icon_found,observed,https://farmrpg.com/img/items/1916.png,/img/items/1916.png,1916.png,1916,1916,,
Spring Bangle,spring bangle,spring-bangle,https://buddy.farm/i/spring-bangle/,Spring Bangle,icon_found,observed,https://farmrpg.com/img/items/615.png,/img/items/615.png,615.png,615,615,,
Spring Basket 01,spring basket 01,spring-basket-01,https://buddy.farm/i/spring-basket-01/,Spring Basket 01,icon_found,observed,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,springbasket,,,
Spring Basket 02,spring basket 02,spring-basket-02,https://buddy.farm/i/spring-basket-02/,Spring Basket 02,icon_found,observed,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,springbasket,,,
Spring Basket 03,spring basket 03,spring-basket-03,https://buddy.farm/i/spring-basket-03/,Spring Basket 03,icon_found,observed,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,springbasket,,,
Spring Seeds,spring seeds,spring-seeds,https://buddy.farm/i/spring-seeds/,Spring Seeds,icon_found,observed,https://farmrpg.com/img/items/seeds_spring.png?1,/img/items/seeds_spring.png,seeds_spring.png,seeds_spring,,,
Square Key,square key,square-key,https://buddy.farm/i/square-key/,Square Key,icon_found,observed,https://farmrpg.com/img/items/7179.png,/img/items/7179.png,7179.png,7179,7179,,
Stack of Cards,stack of cards,stack-of-cards,https://buddy.farm/i/stack-of-cards/,Stack of Cards,icon_found,observed,https://farmrpg.com/img/items/stack_cards.png?2,/img/items/stack_cards.png,stack_cards.png,stack_cards,,,
Star,star,star,https://buddy.farm/i/star/,Star,icon_found,observed,https://farmrpg.com/img/items/29_sm.png,/img/items/29_sm.png,29_sm.png,29_sm,,,
Star Bobblehead,star bobblehead,star-bobblehead,https://buddy.farm/i/star-bobblehead/,Star Bobblehead,icon_found,observed,https://farmrpg.com/img/items/bobble_star.png,/img/items/bobble_star.png,bobble_star.png,bobble_star,,,
Star's Treasure Map,star's treasure map,star-s-treasure-map,https://buddy.farm/i/star-s-treasure-map/,Star&#x27;s Treasure Map,icon_found,observed,https://farmrpg.com/img/items/starmap1.png,/img/items/starmap1.png,starmap1.png,starmap1,,,
Starfish,starfish,starfish,https://buddy.farm/i/starfish/,Starfish,icon_found,observed,https://farmrpg.com/img/items/7821.png,/img/items/7821.png,7821.png,7821,7821,,
Steak,steak,steak,https://buddy.farm/i/steak/,Steak,icon_found,observed,https://farmrpg.com/img/items/steak.png,/img/items/steak.png,steak.png,steak,,,
Steak Kabob,steak kabob,steak-kabob,https://buddy.farm/i/steak-kabob/,Steak Kabob,icon_found,observed,https://farmrpg.com/img/items/8898.png,/img/items/8898.png,8898.png,8898,8898,,
Steel,steel,steel,https://buddy.farm/i/steel/,Steel,icon_found,observed,https://farmrpg.com/img/items/6150.png,/img/items/6150.png,6150.png,6150,6150,,
Steel Buckle,steel buckle,steel-buckle,https://buddy.farm/i/steel-buckle/,Steel Buckle,icon_found,observed,https://farmrpg.com/img/items/buckle.png?2,/img/items/buckle.png,buckle.png,buckle,,,
Steel Pickaxe,steel pickaxe,steel-pickaxe,https://buddy.farm/i/steel-pickaxe/,Steel Pickaxe,icon_found,observed,https://farmrpg.com/img/items/5296b.png,/img/items/5296b.png,5296b.png,5296b,,,
Steel Plate,steel plate,steel-plate,https://buddy.farm/i/steel-plate/,Steel Plate,icon_found,observed,https://farmrpg.com/img/items/9313.png,/img/items/9313.png,9313.png,9313,9313,,
Steel Soap Belt,steel soap belt,steel-soap-belt,https://buddy.farm/i/steel-soap-belt/,Steel Soap Belt,icon_found,observed,https://farmrpg.com/img/items/soapbelt.png,/img/items/soapbelt.png,soapbelt.png,soapbelt,,,
Steel Vise,steel vise,steel-vise,https://buddy.farm/i/steel-vise/,Steel Vise,icon_found,observed,https://farmrpg.com/img/items/199.png,/img/items/199.png,199.png,199,199,,
Steel Wire,steel wire,steel-wire,https://buddy.farm/i/steel-wire/,Steel Wire,icon_found,observed,https://farmrpg.com/img/items/wire.png,/img/items/wire.png,wire.png,wire,,,
Step Ladder,step ladder,step-ladder,https://buddy.farm/i/step-ladder/,Step Ladder,icon_found,observed,https://farmrpg.com/img/items/211.png,/img/items/211.png,211.png,211,211,,
Stingray,stingray,stingray,https://buddy.farm/i/stingray/,Stingray,icon_found,observed,https://farmrpg.com/img/items/7831.PNG,/img/items/7831.PNG,7831.PNG,7831,7831,,
Stone,stone,stone,https://buddy.farm/i/stone/,Stone,icon_found,observed,https://farmrpg.com/img/items/6174.PNG,/img/items/6174.PNG,6174.PNG,6174,6174,,
Stone Fragment,stone fragment,stone-fragment,https://buddy.farm/i/stone-fragment/,Stone Fragment,icon_found,observed,https://farmrpg.com/img/items/stonefragment.png,/img/items/stonefragment.png,stonefragment.png,stonefragment,,,
Stone Jelly,stone jelly,stone-jelly,https://buddy.farm/i/stone-jelly/,Stone Jelly,icon_found,observed,https://farmrpg.com/img/items/stonejelly.png,/img/items/stonejelly.png,stonejelly.png,stonejelly,,,
Stone Key,stone key,stone-key,https://buddy.farm/i/stone-key/,Stone Key,icon_found,observed,https://farmrpg.com/img/items/stonekey2.png,/img/items/stonekey2.png,stonekey2.png,stonekey2,,,
Stone Shell,stone shell,stone-shell,https://buddy.farm/i/stone-shell/,Stone Shell,icon_found,observed,https://farmrpg.com/img/items/stoneshell.png,/img/items/stoneshell.png,stoneshell.png,stoneshell,,,
Stones of Gallodor,stones of gallodor,stones-of-gallodor,https://buddy.farm/i/stones-of-gallodor/,Stones of Gallodor,icon_found,observed,https://farmrpg.com/img/items/2606.png,/img/items/2606.png,2606.png,2606,2606,,
Strange Gem,strange gem,strange-gem,https://buddy.farm/i/strange-gem/,Strange Gem,icon_found,observed,https://farmrpg.com/img/items/5167.png,/img/items/5167.png,5167.png,5167,5167,,
Strange Key 01,strange key 01,strange-key-01,https://buddy.farm/i/strange-key-01/,Strange Key 01,icon_found,observed,https://farmrpg.com/img/items/strangekey.png,/img/items/strangekey.png,strangekey.png,strangekey,,,
Strange Letter,strange letter,strange-letter,https://buddy.farm/i/strange-letter/,Strange Letter,icon_found,observed,https://farmrpg.com/img/items/7852.png,/img/items/7852.png,7852.png,7852,7852,,
Strange Mushroom,strange mushroom,strange-mushroom,https://buddy.farm/i/strange-mushroom/,Strange Mushroom,icon_found,observed,https://farmrpg.com/img/items/smush.png,/img/items/smush.png,smush.png,smush,,,
Strange Ring,strange ring,strange-ring,https://buddy.farm/i/strange-ring/,Strange Ring,icon_found,observed,https://farmrpg.com/img/items/onering.png,/img/items/onering.png,onering.png,onering,,,
Strange Temple Necklace,strange temple necklace,strange-temple-necklace,https://buddy.farm/i/strange-temple-necklace/,Strange Temple Necklace,icon_found,observed,https://farmrpg.com/img/items/9419.png,/img/items/9419.png,9419.png,9419,9419,,
Straw,straw,straw,https://buddy.farm/i/straw/,Straw,icon_found,observed,https://farmrpg.com/img/items/5908.png,/img/items/5908.png,5908.png,5908,5908,,
Strawberry Good Goods,strawberry good goods,strawberry-good-goods,https://buddy.farm/i/strawberry-good-goods/,Strawberry Good Goods,icon_found,observed,https://farmrpg.com/img/items/strawberrycandy.png,/img/items/strawberrycandy.png,strawberrycandy.png,strawberrycandy,,,
Striped Feather,striped feather,striped-feather,https://buddy.farm/i/striped-feather/,Striped Feather,icon_found,observed,https://farmrpg.com/img/items/6005.png,/img/items/6005.png,6005.png,6005,6005,,
Strong Paste,strong paste,strong-paste,https://buddy.farm/i/strong-paste/,Strong Paste,icon_found,observed,https://farmrpg.com/img/items/strongpaste.png,/img/items/strongpaste.png,strongpaste.png,strongpaste,,,
Sturdy Bow,sturdy bow,sturdy-bow,https://buddy.farm/i/sturdy-bow/,Sturdy Bow,icon_found,observed,https://farmrpg.com/img/items/4765.png,/img/items/4765.png,4765.png,4765,4765,,
Sturdy Box,sturdy box,sturdy-box,https://buddy.farm/i/sturdy-box/,Sturdy Box,icon_found,observed,https://farmrpg.com/img/items/5812.PNG,/img/items/5812.PNG,5812.PNG,5812,5812,,
Sturdy Pickaxe,sturdy pickaxe,sturdy-pickaxe,https://buddy.farm/i/sturdy-pickaxe/,Sturdy Pickaxe,icon_found,observed,https://farmrpg.com/img/items/sturdypickaxe.png,/img/items/sturdypickaxe.png,sturdypickaxe.png,sturdypickaxe,,,
Sturdy Saw,sturdy saw,sturdy-saw,https://buddy.farm/i/sturdy-saw/,Sturdy Saw,icon_found,observed,https://farmrpg.com/img/items/318.png,/img/items/318.png,318.png,318,318,,
Sturdy Shield,sturdy shield,sturdy-shield,https://buddy.farm/i/sturdy-shield/,Sturdy Shield,icon_found,observed,https://farmrpg.com/img/items/5847.png,/img/items/5847.png,5847.png,5847,5847,,
Sturdy Sword,sturdy sword,sturdy-sword,https://buddy.farm/i/sturdy-sword/,Sturdy Sword,icon_found,observed,https://farmrpg.com/img/items/8927.png?1,/img/items/8927.png,8927.png,8927,8927,,
Sugar Cane,sugar cane,sugar-cane,https://buddy.farm/i/sugar-cane/,Sugar Cane,icon_found,observed,https://farmrpg.com/img/items/scane.png,/img/items/scane.png,scane.png,scane,,,
Sugar Cane Seeds,sugar cane seeds,sugar-cane-seeds,https://buddy.farm/i/sugar-cane-seeds/,Sugar Cane Seeds,icon_found,observed,https://farmrpg.com/img/items/scane_seeds.png,/img/items/scane_seeds.png,scane_seeds.png,scane_seeds,,,
Sugar Cube,sugar cube,sugar-cube,https://buddy.farm/i/sugar-cube/,Sugar Cube,icon_found,observed,https://farmrpg.com/img/items/sugar_cube.png,/img/items/sugar_cube.png,sugar_cube.png,sugar_cube,,,
Summer Basket,summer basket,summer-basket,https://buddy.farm/i/summer-basket/,Summer Basket,icon_found,observed,https://farmrpg.com/img/items/basket.png,/img/items/basket.png,basket.png,basket,,,
Sun Shades,sun shades,sun-shades,https://buddy.farm/i/sun-shades/,Sun Shades,icon_found,observed,https://farmrpg.com/img/items/4221.png,/img/items/4221.png,4221.png,4221,4221,,
Sunfish,sunfish,sunfish,https://buddy.farm/i/sunfish/,Sunfish,icon_found,observed,https://farmrpg.com/img/items/7802.png,/img/items/7802.png,7802.png,7802,7802,,
Sunflower,sunflower,sunflower,https://buddy.farm/i/sunflower/,Sunflower,icon_found,observed,https://farmrpg.com/img/items/sunflower.png,/img/items/sunflower.png,sunflower.png,sunflower,,,
Sunflower Oil,sunflower oil,sunflower-oil,https://buddy.farm/i/sunflower-oil/,Sunflower Oil,icon_found,observed,https://farmrpg.com/img/items/nj_985.png,/img/items/nj_985.png,nj_985.png,nj_985,,,
Sunflower Seeds,sunflower seeds,sunflower-seeds,https://buddy.farm/i/sunflower-seeds/,Sunflower Seeds,icon_found,observed,https://farmrpg.com/img/items/seeds_sunflower.png,/img/items/seeds_sunflower.png,seeds_sunflower.png,seeds_sunflower,,,
Sunscreen,sunscreen,sunscreen,https://buddy.farm/i/sunscreen/,Sunscreen,icon_found,observed,https://farmrpg.com/img/items/sunscreen.png,/img/items/sunscreen.png,sunscreen.png,sunscreen,,,
Sunstone,sunstone,sunstone,https://buddy.farm/i/sunstone/,Sunstone,icon_found,observed,https://farmrpg.com/img/items/sunstone.png,/img/items/sunstone.png,sunstone.png,sunstone,,,
