item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,extraction_status,http_status,page_title,icon_url,icon_pathname,icon_filename,image_url_count,flags,notes
Small Flute,small flute,small-flute,https://buddy.farm/i/small-flute/,icon_found,200,Small Flute,https://farmrpg.com/img/items/5255.png?1,/img/items/5255.png,5255.png,20,,
Small Gear,small gear,small-gear,https://buddy.farm/i/small-gear/,icon_found,200,Small Gear,https://farmrpg.com/img/items/9388.png,/img/items/9388.png,9388.png,25,,
Small Key,small key,small-key,https://buddy.farm/i/small-key/,icon_found,200,Small Key,https://farmrpg.com/img/items/basickey.png,/img/items/basickey.png,basickey.png,24,,
Small Prawn,small prawn,small-prawn,https://buddy.farm/i/small-prawn/,icon_found,200,Small Prawn,https://farmrpg.com/img/items/7826.PNG,/img/items/7826.PNG,7826.PNG,12,,
Small Screw,small screw,small-screw,https://buddy.farm/i/small-screw/,icon_found,200,Small Screw,https://farmrpg.com/img/items/9380.png,/img/items/9380.png,9380.png,44,,
Small Spring,small spring,small-spring,https://buddy.farm/i/small-spring/,icon_found,200,Small Spring,https://farmrpg.com/img/items/5633.png,/img/items/5633.png,5633.png,32,,
Smart Buddy Doll,smart buddy doll,smart-buddy-doll,https://buddy.farm/i/smart-buddy-doll/,icon_found,200,Smart Buddy Doll,https://farmrpg.com/img/items/nerdy_buddy_doll.png,/img/items/nerdy_buddy_doll.png,nerdy_buddy_doll.png,1,,
Snail,snail,snail,https://buddy.farm/i/snail/,icon_found,200,Snail,https://farmrpg.com/img/items/snail.png,/img/items/snail.png,snail.png,29,,
Snow Globe,snow globe,snow-globe,https://buddy.farm/i/snow-globe/,icon_found,200,Snow Globe,https://farmrpg.com/img/items/21_sm.png,/img/items/21_sm.png,21_sm.png,16,,
Snow Shoes,snow shoes,snow-shoes,https://buddy.farm/i/snow-shoes/,icon_found,200,Snow Shoes,https://farmrpg.com/img/items/snowshoes.png,/img/items/snowshoes.png,snowshoes.png,17,,
Snowball,snowball,snowball,https://buddy.farm/i/snowball/,icon_found,200,Snowball,https://farmrpg.com/img/items/cr_t_07.png,/img/items/cr_t_07.png,cr_t_07.png,53,,
Snowball Cup,snowball cup,snowball-cup,https://buddy.farm/i/snowball-cup/,icon_found,200,Snowball Cup,https://farmrpg.com/img/items/snowcup.png,/img/items/snowcup.png,snowcup.png,2,,
Snowflakes,snowflakes,snowflakes,https://buddy.farm/i/snowflakes/,icon_found,200,Snowflakes,https://farmrpg.com/img/items/snowflakes.png,/img/items/snowflakes.png,snowflakes.png,6,,
Snowman,snowman,snowman,https://buddy.farm/i/snowman/,icon_found,200,Snowman,https://farmrpg.com/img/items/cr_t_08.png,/img/items/cr_t_08.png,cr_t_08.png,24,,
Snowman Buddy Doll,snowman buddy doll,snowman-buddy-doll,https://buddy.farm/i/snowman-buddy-doll/,icon_found,200,Snowman Buddy Doll,https://farmrpg.com/img/items/Snowman_Buddy_doll.png,/img/items/Snowman_Buddy_doll.png,Snowman_Buddy_doll.png,2,,
Soap,soap,soap,https://buddy.farm/i/soap/,icon_found,200,Soap,https://farmrpg.com/img/items/soap_r.png,/img/items/soap_r.png,soap_r.png,9,,
Sol Orb,sol orb,sol-orb,https://buddy.farm/i/sol-orb/,icon_found,200,Sol Orb,https://farmrpg.com/img/items/solorb.png,/img/items/solorb.png,solorb.png,1,,
Sombrero,sombrero,sombrero,https://buddy.farm/i/sombrero/,icon_found,200,Sombrero,https://farmrpg.com/img/items/sombrero.png,/img/items/sombrero.png,sombrero.png,2,,
Sour Root,sour root,sour-root,https://buddy.farm/i/sour-root/,icon_found,200,Sour Root,https://farmrpg.com/img/items/ForestIcons_11_t.png,/img/items/ForestIcons_11_t.png,ForestIcons_11_t.png,8,,
Spades,spades,spades,https://buddy.farm/i/spades/,icon_found,200,Spades,https://farmrpg.com/img/items/card_spades.png,/img/items/card_spades.png,card_spades.png,30,,
Speckled Grouper,speckled grouper,speckled-grouper,https://buddy.farm/i/speckled-grouper/,icon_found,200,Speckled Grouper,https://farmrpg.com/img/items/3281.png,/img/items/3281.png,3281.png,4,,
Spectacles,spectacles,spectacles,https://buddy.farm/i/spectacles/,icon_found,200,Spectacles,https://farmrpg.com/img/items/5392.png,/img/items/5392.png,5392.png,37,,
Spider,spider,spider,https://buddy.farm/i/spider/,icon_found,200,Spider,https://farmrpg.com/img/items/spiderbutcutererr.png,/img/items/spiderbutcutererr.png,spiderbutcutererr.png,43,,
Spiked Shell,spiked shell,spiked-shell,https://buddy.farm/i/spiked-shell/,icon_found,200,Spiked Shell,https://farmrpg.com/img/items/spikey.png,/img/items/spikey.png,spikey.png,40,,
Spiky Bracelet,spiky bracelet,spiky-bracelet,https://buddy.farm/i/spiky-bracelet/,icon_found,200,Spiky Bracelet,https://farmrpg.com/img/items/5175.png,/img/items/5175.png,5175.png,8,,
Spiral Shell,spiral shell,spiral-shell,https://buddy.farm/i/spiral-shell/,icon_found,200,Spiral Shell,https://farmrpg.com/img/items/7878.png,/img/items/7878.png,7878.png,8,,
Splatfish,splatfish,splatfish,https://buddy.farm/i/splatfish/,icon_found,200,Splatfish,https://farmrpg.com/img/items/splatterfish.png,/img/items/splatterfish.png,splatterfish.png,1,,
Sponge,sponge,sponge,https://buddy.farm/i/sponge/,icon_found,200,Sponge,https://farmrpg.com/img/items/sponge.png?3,/img/items/sponge.png,sponge.png,2,,
Spooky Cookies,spooky cookies,spooky-cookies,https://buddy.farm/i/spooky-cookies/,icon_found,200,Spooky Cookies,https://farmrpg.com/img/items/854.png,/img/items/854.png,854.png,27,,
Spooky Doll,spooky doll,spooky-doll,https://buddy.farm/i/spooky-doll/,icon_found,200,Spooky Doll,https://farmrpg.com/img/items/3827.png,/img/items/3827.png,3827.png,3,,
Spooky Pie,spooky pie,spooky-pie,https://buddy.farm/i/spooky-pie/,icon_found,200,Spooky Pie,https://farmrpg.com/img/items/923.png,/img/items/923.png,923.png,21,,
Spooky Scarecrow,spooky scarecrow,spooky-scarecrow,https://buddy.farm/i/spooky-scarecrow/,icon_found,200,Spooky Scarecrow,https://farmrpg.com/img/items/scarecrow.png,/img/items/scarecrow.png,scarecrow.png,5,,
Spooky Slime,spooky slime,spooky-slime,https://buddy.farm/i/spooky-slime/,icon_found,200,Spooky Slime,https://farmrpg.com/img/items/afk_9541.png,/img/items/afk_9541.png,afk_9541.png,2,,
Spool of Copper,spool of copper,spool-of-copper,https://buddy.farm/i/spool-of-copper/,icon_found,200,Spool of Copper,https://farmrpg.com/img/items/9324.png,/img/items/9324.png,9324.png,12,,
Spoon,spoon,spoon,https://buddy.farm/i/spoon/,icon_found,200,Spoon,https://farmrpg.com/img/items/2473.png,/img/items/2473.png,2473.png,27,,
Sporefly,sporefly,sporefly,https://buddy.farm/i/sporefly/,icon_found,200,Sporefly,https://farmrpg.com/img/items/1916.png,/img/items/1916.png,1916.png,1,,
Spring Bangle,spring bangle,spring-bangle,https://buddy.farm/i/spring-bangle/,icon_found,200,Spring Bangle,https://farmrpg.com/img/items/615.png,/img/items/615.png,615.png,2,,
Spring Basket 01,spring basket 01,spring-basket-01,https://buddy.farm/i/spring-basket-01/,icon_found,200,Spring Basket 01,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,12,,
Spring Basket 02,spring basket 02,spring-basket-02,https://buddy.farm/i/spring-basket-02/,icon_found,200,Spring Basket 02,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,13,,
Spring Basket 03,spring basket 03,spring-basket-03,https://buddy.farm/i/spring-basket-03/,icon_found,200,Spring Basket 03,https://farmrpg.com/img/items/springbasket.png,/img/items/springbasket.png,springbasket.png,14,,
Spring Seeds,spring seeds,spring-seeds,https://buddy.farm/i/spring-seeds/,icon_found,200,Spring Seeds,https://farmrpg.com/img/items/seeds_spring.png?1,/img/items/seeds_spring.png,seeds_spring.png,21,,
Square Key,square key,square-key,https://buddy.farm/i/square-key/,icon_found,200,Square Key,https://farmrpg.com/img/items/7179.png,/img/items/7179.png,7179.png,33,,
Stack of Cards,stack of cards,stack-of-cards,https://buddy.farm/i/stack-of-cards/,icon_found,200,Stack of Cards,https://farmrpg.com/img/items/stack_cards.png?2,/img/items/stack_cards.png,stack_cards.png,11,,
Star,star,star,https://buddy.farm/i/star/,icon_found,200,Star,https://farmrpg.com/img/items/29_sm.png,/img/items/29_sm.png,29_sm.png,18,,
Star Bobblehead,star bobblehead,star-bobblehead,https://buddy.farm/i/star-bobblehead/,icon_found,200,Star Bobblehead,https://farmrpg.com/img/items/bobble_star.png,/img/items/bobble_star.png,bobble_star.png,2,,
Star's Treasure Map,star's treasure map,star-s-treasure-map,https://buddy.farm/i/star-s-treasure-map/,icon_found,200,Star&#x27;s Treasure Map,https://farmrpg.com/img/items/starmap1.png,/img/items/starmap1.png,starmap1.png,2,,
Starfish,starfish,starfish,https://buddy.farm/i/starfish/,icon_found,200,Starfish,https://farmrpg.com/img/items/7821.png,/img/items/7821.png,7821.png,8,,
Steak,steak,steak,https://buddy.farm/i/steak/,icon_found,200,Steak,https://farmrpg.com/img/items/steak.png,/img/items/steak.png,steak.png,32,,
Steak Kabob,steak kabob,steak-kabob,https://buddy.farm/i/steak-kabob/,icon_found,200,Steak Kabob,https://farmrpg.com/img/items/8898.png,/img/items/8898.png,8898.png,21,,
Steel,steel,steel,https://buddy.farm/i/steel/,icon_found,200,Steel,https://farmrpg.com/img/items/6150.png,/img/items/6150.png,6150.png,97,,
Steel Buckle,steel buckle,steel-buckle,https://buddy.farm/i/steel-buckle/,icon_found,200,Steel Buckle,https://farmrpg.com/img/items/buckle.png?2,/img/items/buckle.png,buckle.png,18,,
Steel Pickaxe,steel pickaxe,steel-pickaxe,https://buddy.farm/i/steel-pickaxe/,icon_found,200,Steel Pickaxe,https://farmrpg.com/img/items/5296b.png,/img/items/5296b.png,5296b.png,8,,
Steel Plate,steel plate,steel-plate,https://buddy.farm/i/steel-plate/,icon_found,200,Steel Plate,https://farmrpg.com/img/items/9313.png,/img/items/9313.png,9313.png,25,,
Steel Soap Belt,steel soap belt,steel-soap-belt,https://buddy.farm/i/steel-soap-belt/,icon_found,200,Steel Soap Belt,https://farmrpg.com/img/items/soapbelt.png,/img/items/soapbelt.png,soapbelt.png,2,,
Steel Vise,steel vise,steel-vise,https://buddy.farm/i/steel-vise/,icon_found,200,Steel Vise,https://farmrpg.com/img/items/199.png,/img/items/199.png,199.png,21,,
Steel Wire,steel wire,steel-wire,https://buddy.farm/i/steel-wire/,icon_found,200,Steel Wire,https://farmrpg.com/img/items/wire.png,/img/items/wire.png,wire.png,40,,
Step Ladder,step ladder,step-ladder,https://buddy.farm/i/step-ladder/,icon_found,200,Step Ladder,https://farmrpg.com/img/items/211.png,/img/items/211.png,211.png,19,,
Stingray,stingray,stingray,https://buddy.farm/i/stingray/,icon_found,200,Stingray,https://farmrpg.com/img/items/7831.PNG,/img/items/7831.PNG,7831.PNG,18,,
Stone,stone,stone,https://buddy.farm/i/stone/,icon_found,200,Stone,https://farmrpg.com/img/items/6174.PNG,/img/items/6174.PNG,6174.PNG,59,,
Stone Fragment,stone fragment,stone-fragment,https://buddy.farm/i/stone-fragment/,icon_found,200,Stone Fragment,https://farmrpg.com/img/items/stonefragment.png,/img/items/stonefragment.png,stonefragment.png,1,,
Stone Jelly,stone jelly,stone-jelly,https://buddy.farm/i/stone-jelly/,icon_found,200,Stone Jelly,https://farmrpg.com/img/items/stonejelly.png,/img/items/stonejelly.png,stonejelly.png,5,,
Stone Key,stone key,stone-key,https://buddy.farm/i/stone-key/,icon_found,200,Stone Key,https://farmrpg.com/img/items/stonekey2.png,/img/items/stonekey2.png,stonekey2.png,2,,
Stone Shell,stone shell,stone-shell,https://buddy.farm/i/stone-shell/,icon_found,200,Stone Shell,https://farmrpg.com/img/items/stoneshell.png,/img/items/stoneshell.png,stoneshell.png,2,,
Stones of Gallodor,stones of gallodor,stones-of-gallodor,https://buddy.farm/i/stones-of-gallodor/,icon_found,200,Stones of Gallodor,https://farmrpg.com/img/items/2606.png,/img/items/2606.png,2606.png,2,,
Strange Gem,strange gem,strange-gem,https://buddy.farm/i/strange-gem/,icon_found,200,Strange Gem,https://farmrpg.com/img/items/5167.png,/img/items/5167.png,5167.png,3,,
Strange Key 01,strange key 01,strange-key-01,https://buddy.farm/i/strange-key-01/,icon_found,200,Strange Key 01,https://farmrpg.com/img/items/strangekey.png,/img/items/strangekey.png,strangekey.png,2,,
Strange Letter,strange letter,strange-letter,https://buddy.farm/i/strange-letter/,icon_found,200,Strange Letter,https://farmrpg.com/img/items/7852.png,/img/items/7852.png,7852.png,22,,
Strange Mushroom,strange mushroom,strange-mushroom,https://buddy.farm/i/strange-mushroom/,icon_found,200,Strange Mushroom,https://farmrpg.com/img/items/smush.png,/img/items/smush.png,smush.png,6,,
Strange Ring,strange ring,strange-ring,https://buddy.farm/i/strange-ring/,icon_found,200,Strange Ring,https://farmrpg.com/img/items/onering.png,/img/items/onering.png,onering.png,14,,
Strange Temple Necklace,strange temple necklace,strange-temple-necklace,https://buddy.farm/i/strange-temple-necklace/,icon_found,200,Strange Temple Necklace,https://farmrpg.com/img/items/9419.png,/img/items/9419.png,9419.png,1,,
Straw,straw,straw,https://buddy.farm/i/straw/,icon_found,200,Straw,https://farmrpg.com/img/items/5908.png,/img/items/5908.png,5908.png,29,,
Strawberry Good Goods,strawberry good goods,strawberry-good-goods,https://buddy.farm/i/strawberry-good-goods/,icon_found,200,Strawberry Good Goods,https://farmrpg.com/img/items/strawberrycandy.png,/img/items/strawberrycandy.png,strawberrycandy.png,12,,
Striped Feather,striped feather,striped-feather,https://buddy.farm/i/striped-feather/,icon_found,200,Striped Feather,https://farmrpg.com/img/items/6005.png,/img/items/6005.png,6005.png,18,,
Strong Paste,strong paste,strong-paste,https://buddy.farm/i/strong-paste/,icon_found,200,Strong Paste,https://farmrpg.com/img/items/strongpaste.png,/img/items/strongpaste.png,strongpaste.png,12,,
Sturdy Bow,sturdy bow,sturdy-bow,https://buddy.farm/i/sturdy-bow/,icon_found,200,Sturdy Bow,https://farmrpg.com/img/items/4765.png,/img/items/4765.png,4765.png,33,,
Sturdy Box,sturdy box,sturdy-box,https://buddy.farm/i/sturdy-box/,icon_found,200,Sturdy Box,https://farmrpg.com/img/items/5812.PNG,/img/items/5812.PNG,5812.PNG,16,,
Sturdy Pickaxe,sturdy pickaxe,sturdy-pickaxe,https://buddy.farm/i/sturdy-pickaxe/,icon_found,200,Sturdy Pickaxe,https://farmrpg.com/img/items/sturdypickaxe.png,/img/items/sturdypickaxe.png,sturdypickaxe.png,9,,
Sturdy Saw,sturdy saw,sturdy-saw,https://buddy.farm/i/sturdy-saw/,icon_found,200,Sturdy Saw,https://farmrpg.com/img/items/318.png,/img/items/318.png,318.png,2,,
Sturdy Shield,sturdy shield,sturdy-shield,https://buddy.farm/i/sturdy-shield/,icon_found,200,Sturdy Shield,https://farmrpg.com/img/items/5847.png,/img/items/5847.png,5847.png,22,,
Sturdy Sword,sturdy sword,sturdy-sword,https://buddy.farm/i/sturdy-sword/,icon_found,200,Sturdy Sword,https://farmrpg.com/img/items/8927.png?1,/img/items/8927.png,8927.png,27,,
Sugar Cane,sugar cane,sugar-cane,https://buddy.farm/i/sugar-cane/,icon_found,200,Sugar Cane,https://farmrpg.com/img/items/scane.png,/img/items/scane.png,scane.png,5,,
Sugar Cane Seeds,sugar cane seeds,sugar-cane-seeds,https://buddy.farm/i/sugar-cane-seeds/,icon_found,200,Sugar Cane Seeds,https://farmrpg.com/img/items/scane_seeds.png,/img/items/scane_seeds.png,scane_seeds.png,2,,
Sugar Cube,sugar cube,sugar-cube,https://buddy.farm/i/sugar-cube/,icon_found,200,Sugar Cube,https://farmrpg.com/img/items/sugar_cube.png,/img/items/sugar_cube.png,sugar_cube.png,9,,
Summer Basket,summer basket,summer-basket,https://buddy.farm/i/summer-basket/,icon_found,200,Summer Basket,https://farmrpg.com/img/items/basket.png,/img/items/basket.png,basket.png,15,,
Sun Shades,sun shades,sun-shades,https://buddy.farm/i/sun-shades/,icon_found,200,Sun Shades,https://farmrpg.com/img/items/4221.png,/img/items/4221.png,4221.png,4,,
Sunfish,sunfish,sunfish,https://buddy.farm/i/sunfish/,icon_found,200,Sunfish,https://farmrpg.com/img/items/7802.png,/img/items/7802.png,7802.png,7,,
Sunflower,sunflower,sunflower,https://buddy.farm/i/sunflower/,icon_found,200,Sunflower,https://farmrpg.com/img/items/sunflower.png,/img/items/sunflower.png,sunflower.png,34,,
Sunflower Oil,sunflower oil,sunflower-oil,https://buddy.farm/i/sunflower-oil/,icon_found,200,Sunflower Oil,https://farmrpg.com/img/items/nj_985.png,/img/items/nj_985.png,nj_985.png,25,,
Sunflower Seeds,sunflower seeds,sunflower-seeds,https://buddy.farm/i/sunflower-seeds/,icon_found,200,Sunflower Seeds,https://farmrpg.com/img/items/seeds_sunflower.png,/img/items/seeds_sunflower.png,seeds_sunflower.png,4,,
Sunscreen,sunscreen,sunscreen,https://buddy.farm/i/sunscreen/,icon_found,200,Sunscreen,https://farmrpg.com/img/items/sunscreen.png,/img/items/sunscreen.png,sunscreen.png,4,,
Sunstone,sunstone,sunstone,https://buddy.farm/i/sunstone/,icon_found,200,Sunstone,https://farmrpg.com/img/items/sunstone.png,/img/items/sunstone.png,sunstone.png,1,,
Supply Bag 01,supply bag 01,supply-bag-01,https://buddy.farm/i/supply-bag-01/,icon_found,200,Supply Bag 01,https://farmrpg.com/img/items/BagsAndBoxes_30_t.png,/img/items/BagsAndBoxes_30_t.png,BagsAndBoxes_30_t.png,6,,
Supply Bag 02,supply bag 02,supply-bag-02,https://buddy.farm/i/supply-bag-02/,icon_found,200,Supply Bag 02,https://farmrpg.com/img/items/BagsAndBoxes_30_t.png,/img/items/BagsAndBoxes_30_t.png,BagsAndBoxes_30_t.png,5,,
Supply Crate 01,supply crate 01,supply-crate-01,https://buddy.farm/i/supply-crate-01/,icon_found,200,Supply Crate 01,https://farmrpg.com/img/items/BagsAndBoxes_17_t.png,/img/items/BagsAndBoxes_17_t.png,BagsAndBoxes_17_t.png,7,,
Supply Crate 02,supply crate 02,supply-crate-02,https://buddy.farm/i/supply-crate-02/,icon_found,200,Supply Crate 02,https://farmrpg.com/img/items/BagsAndBoxes_17_t.png,/img/items/BagsAndBoxes_17_t.png,BagsAndBoxes_17_t.png,7,,
Supply Voucher,supply voucher,supply-voucher,https://buddy.farm/i/supply-voucher/,icon_found,200,Supply Voucher,https://farmrpg.com/img/items/voucher.png,/img/items/voucher.png,voucher.png,6,,
Support's Ticket,support's ticket,support-s-ticket,https://buddy.farm/i/support-s-ticket/,icon_found,200,Support&#x27;s Ticket,https://farmrpg.com/img/items/sticket.png,/img/items/sticket.png,sticket.png,2,,
Swamp Algae,swamp algae,swamp-algae,https://buddy.farm/i/swamp-algae/,icon_found,200,Swamp Algae,https://farmrpg.com/img/items/3342.png,/img/items/3342.png,3342.png,1,,
Swamp Gourd,swamp gourd,swamp-gourd,https://buddy.farm/i/swamp-gourd/,icon_found,200,Swamp Gourd,https://farmrpg.com/img/items/finp_382.png,/img/items/finp_382.png,finp_382.png,1,,
Swamp Puzzle,swamp puzzle,swamp-puzzle,https://buddy.farm/i/swamp-puzzle/,icon_found,200,Swamp Puzzle,https://farmrpg.com/img/items/puzzle3.png,/img/items/puzzle3.png,puzzle3.png,17,,
Swamp Thistle,swamp thistle,swamp-thistle,https://buddy.farm/i/swamp-thistle/,icon_found,200,Swamp Thistle,https://farmrpg.com/img/items/finp_634.png,/img/items/finp_634.png,finp_634.png,2,,
Sweet Root,sweet root,sweet-root,https://buddy.farm/i/sweet-root/,icon_found,200,Sweet Root,https://farmrpg.com/img/items/5685.png,/img/items/5685.png,5685.png,21,,
Swordfish,swordfish,swordfish,https://buddy.farm/i/swordfish/,icon_found,200,Swordfish,https://farmrpg.com/img/items/4899.png,/img/items/4899.png,4899.png,8,,
Tackle Box,tackle box,tackle-box,https://buddy.farm/i/tackle-box/,icon_found,200,Tackle Box,https://farmrpg.com/img/items/7847.png,/img/items/7847.png,7847.png,12,,
Taco,taco,taco,https://buddy.farm/i/taco/,icon_found,200,Taco,https://farmrpg.com/img/items/taco.png,/img/items/taco.png,taco.png,8,,
Taffy,taffy,taffy,https://buddy.farm/i/taffy/,icon_found,200,Taffy,https://farmrpg.com/img/items/candy_t_11.png,/img/items/candy_t_11.png,candy_t_11.png,40,,
Tanooki Buddy Doll,tanooki buddy doll,tanooki-buddy-doll,https://buddy.farm/i/tanooki-buddy-doll/,icon_found,200,Tanooki Buddy Doll,https://farmrpg.com/img/items/tanooki_buddy_doll.png,/img/items/tanooki_buddy_doll.png,tanooki_buddy_doll.png,2,,
Tea Leaves,tea leaves,tea-leaves,https://buddy.farm/i/tea-leaves/,icon_found,200,Tea Leaves,https://farmrpg.com/img/items/5600.png,/img/items/5600.png,5600.png,28,,
Teapot,teapot,teapot,https://buddy.farm/i/teapot/,icon_found,200,Teapot,https://farmrpg.com/img/items/teapot.png,/img/items/teapot.png,teapot.png,19,,
Teddy Bear,teddy bear,teddy-bear,https://buddy.farm/i/teddy-bear/,icon_found,200,Teddy Bear,https://farmrpg.com/img/items/17_sm.png,/img/items/17_sm.png,17_sm.png,18,,
Tenfoo's Lost Sock,tenfoo's lost sock,tenfoo-s-lost-sock,https://buddy.farm/i/tenfoo-s-lost-sock/,icon_found,200,Tenfoo&#x27;s Lost Sock,https://farmrpg.com/img/items/sock.png,/img/items/sock.png,sock.png,2,,
Thank You Card,thank you card,thank-you-card,https://buddy.farm/i/thank-you-card/,icon_found,200,Thank You Card,https://farmrpg.com/img/items/card_thankyou.png,/img/items/card_thankyou.png,card_thankyou.png,7,,
Thankful Notes,thankful notes,thankful-notes,https://buddy.farm/i/thankful-notes/,icon_found,200,Thankful Notes,https://farmrpg.com/img/items/2379.png,/img/items/2379.png,2379.png,6,,
Thomas Bobblehead,thomas bobblehead,thomas-bobblehead,https://buddy.farm/i/thomas-bobblehead/,icon_found,200,Thomas Bobblehead,https://farmrpg.com/img/items/bobble_thomas.png,/img/items/bobble_thomas.png,bobble_thomas.png,2,,
Thomas's Cat's Meow,thomas's cat's meow,thomas-s-cat-s-meow,https://buddy.farm/i/thomas-s-cat-s-meow/,icon_found,200,Thomas&#x27;s Cat&#x27;s Meow,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,3,,
Thomas's Cup of PB,thomas's cup of pb,thomas-s-cup-of-pb,https://buddy.farm/i/thomas-s-cup-of-pb/,icon_found,200,Thomas&#x27;s Cup of PB,https://farmrpg.com/img/items/pbcup.png,/img/items/pbcup.png,pbcup.png,4,,
Thomas's Tavern Tote,thomas's tavern tote,thomas-s-tavern-tote,https://buddy.farm/i/thomas-s-tavern-tote/,icon_found,200,Thomas&#x27;s Tavern Tote,https://farmrpg.com/img/items/7307.png,/img/items/7307.png,7307.png,12,,
Thorns,thorns,thorns,https://buddy.farm/i/thorns/,icon_found,200,Thorns,https://farmrpg.com/img/items/ForestIcons_15_t.png,/img/items/ForestIcons_15_t.png,ForestIcons_15_t.png,18,,
Tie Dye Scarf,tie dye scarf,tie-dye-scarf,https://buddy.farm/i/tie-dye-scarf/,icon_found,200,Tie Dye Scarf,https://farmrpg.com/img/items/tiedyescarf2.png,/img/items/tiedyescarf2.png,tiedyescarf2.png,9,,
Time Egg,time egg,time-egg,https://buddy.farm/i/time-egg/,icon_found,200,Time Egg,https://farmrpg.com/img/items/timeegg.png,/img/items/timeegg.png,timeegg.png,12,,
Tin Can,tin can,tin-can,https://buddy.farm/i/tin-can/,icon_found,200,Tin Can,https://farmrpg.com/img/items/198.png,/img/items/198.png,198.png,2,,
Tin Scraps,tin scraps,tin-scraps,https://buddy.farm/i/tin-scraps/,icon_found,200,Tin Scraps,https://farmrpg.com/img/items/tinscraps.png,/img/items/tinscraps.png,tinscraps.png,5,,
Toga Buddy Doll,toga buddy doll,toga-buddy-doll,https://buddy.farm/i/toga-buddy-doll/,icon_found,200,Toga Buddy Doll,https://farmrpg.com/img/items/toga_buddy_doll.png,/img/items/toga_buddy_doll.png,toga_buddy_doll.png,1,,
Toilet Paper,toilet paper,toilet-paper,https://buddy.farm/i/toilet-paper/,icon_found,200,Toilet Paper,https://farmrpg.com/img/items/bandages_t_01.png,/img/items/bandages_t_01.png,bandages_t_01.png,21,,
Tomato,tomato,tomato,https://buddy.farm/i/tomato/,icon_found,200,Tomato,https://farmrpg.com/img/items/8290.png,/img/items/8290.png,8290.png,38,,
Tomato Seeds,tomato seeds,tomato-seeds,https://buddy.farm/i/tomato-seeds/,icon_found,200,Tomato Seeds,https://farmrpg.com/img/items/seeds_tomato.png,/img/items/seeds_tomato.png,seeds_tomato.png,6,,
Tombstone,tombstone,tombstone,https://buddy.farm/i/tombstone/,icon_found,200,Tombstone,https://farmrpg.com/img/items/afk_9605.png,/img/items/afk_9605.png,afk_9605.png,1,,
Toothbrush,toothbrush,toothbrush,https://buddy.farm/i/toothbrush/,icon_found,200,Toothbrush,https://farmrpg.com/img/items/brush_t_01.png,/img/items/brush_t_01.png,brush_t_01.png,3,,
Torch Fish,torch fish,torch-fish,https://buddy.farm/i/torch-fish/,icon_found,200,Torch Fish,https://farmrpg.com/img/items/5147-2.png,/img/items/5147-2.png,5147-2.png,5,,
Tower Key,tower key,tower-key,https://buddy.farm/i/tower-key/,icon_found,200,Tower Key,https://farmrpg.com/img/items/7140.png,/img/items/7140.png,7140.png,2,,
Tower Prep Pack 01,tower prep pack 01,tower-prep-pack-01,https://buddy.farm/i/tower-prep-pack-01/,icon_found,200,Tower Prep Pack 01,https://farmrpg.com/img/items/1570.png,/img/items/1570.png,1570.png,14,,
Toxic Tendrils,toxic tendrils,toxic-tendrils,https://buddy.farm/i/toxic-tendrils/,icon_found,200,Toxic Tendrils,https://farmrpg.com/img/items/finp_476.png,/img/items/finp_476.png,finp_476.png,1,,
Transistor,transistor,transistor,https://buddy.farm/i/transistor/,icon_found,200,Transistor,https://farmrpg.com/img/items/9319.png,/img/items/9319.png,9319.png,10,,
Travel Voucher,travel voucher,travel-voucher,https://buddy.farm/i/travel-voucher/,icon_found,200,Travel Voucher,https://farmrpg.com/img/items/4876.png,/img/items/4876.png,4876.png,13,,
Treasure Chest,treasure chest,treasure-chest,https://buddy.farm/i/treasure-chest/,icon_found,200,Treasure Chest,https://farmrpg.com/img/items/4917.png,/img/items/4917.png,4917.png,32,,
Treasure Key,treasure key,treasure-key,https://buddy.farm/i/treasure-key/,icon_found,200,Treasure Key,https://farmrpg.com/img/items/7148.png,/img/items/7148.png,7148.png,60,,
Treat Bag 01,treat bag 01,treat-bag-01,https://buddy.farm/i/treat-bag-01/,icon_found,200,Treat Bag 01,https://farmrpg.com/img/items/bag_t_03.png,/img/items/bag_t_03.png,bag_t_03.png,31,,
Treat Bag 02,treat bag 02,treat-bag-02,https://buddy.farm/i/treat-bag-02/,icon_found,200,Treat Bag 02,https://farmrpg.com/img/items/bag_t_03.png,/img/items/bag_t_03.png,bag_t_03.png,30,,
Treat Bag 03,treat bag 03,treat-bag-03,https://buddy.farm/i/treat-bag-03/,icon_found,200,Treat Bag 03,https://farmrpg.com/img/items/bag_t_03.png,/img/items/bag_t_03.png,bag_t_03.png,25,,
Treat Bag 04,treat bag 04,treat-bag-04,https://buddy.farm/i/treat-bag-04/,icon_found,200,Treat Bag 04,https://farmrpg.com/img/items/bag_t_03.png,/img/items/bag_t_03.png,bag_t_03.png,15,,
Treat Bag 05,treat bag 05,treat-bag-05,https://buddy.farm/i/treat-bag-05/,icon_found,200,Treat Bag 05,https://farmrpg.com/img/items/bag_t_03.png,/img/items/bag_t_03.png,bag_t_03.png,15,,
