output_item_name,output_buddy_url,recipe_type,ingredient_item_name,ingredient_buddy_url,quantity
Sewing Needle,https://buddy.farm/i/sewing-needle/,craft,Twine,https://buddy.farm/i/twine/,1
Sewing Needle,https://buddy.farm/i/sewing-needle/,craft,Awl,https://buddy.farm/i/awl/,1
Shamrock Milk,https://buddy.farm/i/shamrock-milk/,craft,Milk,https://buddy.farm/i/milk/,1
Shamrock Milk,https://buddy.farm/i/shamrock-milk/,craft,3-leaf Clover,https://buddy.farm/i/3-leaf-clover/,50
Shamrock Milk,https://buddy.farm/i/shamrock-milk/,craft,4-leaf Clover,https://buddy.farm/i/4-leaf-clover/,10
Shamrock Milk,https://buddy.farm/i/shamrock-milk/,craft,White Sugar,https://buddy.farm/i/white-sugar/,2
Shimmer Ring,https://buddy.farm/i/shimmer-ring/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,1
Shimmer Ring,https://buddy.farm/i/shimmer-ring/,craft,Iron Ring,https://buddy.farm/i/iron-ring/,1
Shimmer Ring,https://buddy.farm/i/shimmer-ring/,craft,Shimmer Topaz,https://buddy.farm/i/shimmer-topaz/,1
Shimmer Stone,https://buddy.farm/i/shimmer-stone/,craft,Unpolished Shimmer Stone,https://buddy.farm/i/unpolished-shimmer-stone/,2
Shimmer Topaz,https://buddy.farm/i/shimmer-topaz/,craft,Shimmer Quartz,https://buddy.farm/i/shimmer-quartz/,3
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,3
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,craft,Sand,https://buddy.farm/i/sand/,2
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,craft,Model Ship,https://buddy.farm/i/model-ship/,1
Ship in a Bottle,https://buddy.farm/i/ship-in-a-bottle/,craft,Oak,https://buddy.farm/i/oak/,2
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Nails,https://buddy.farm/i/nails/,120
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Board,https://buddy.farm/i/board/,24
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Looking Glass,https://buddy.farm/i/looking-glass/,1
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Rope,https://buddy.farm/i/rope/,12
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Bucket,https://buddy.farm/i/bucket/,1
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Oak,https://buddy.farm/i/oak/,20
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Ladder,https://buddy.farm/i/ladder/,1
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Red Scarf,https://buddy.farm/i/red-scarf/,4
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Sail Cloth,https://buddy.farm/i/sail-cloth/,4
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,12
Ship Mast,https://buddy.farm/i/ship-mast/,craft,Pulley,https://buddy.farm/i/pulley/,4
Shovel,https://buddy.farm/i/shovel/,craft,Stone,https://buddy.farm/i/stone/,1
Shovel,https://buddy.farm/i/shovel/,craft,Board,https://buddy.farm/i/board/,1
Shovel,https://buddy.farm/i/shovel/,craft,Iron,https://buddy.farm/i/iron/,2
Shovel,https://buddy.farm/i/shovel/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,1
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Coal,https://buddy.farm/i/coal/,240
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Peas,https://buddy.farm/i/peas/,100
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Small Prawn,https://buddy.farm/i/small-prawn/,30
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Shrimp,https://buddy.farm/i/shrimp/,20
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Rice,https://buddy.farm/i/rice/,10
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Snail,https://buddy.farm/i/snail/,5
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Salt,https://buddy.farm/i/salt/,2
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Bone Broth,https://buddy.farm/i/bone-broth/,1
Shrimp-a-Plenty,https://buddy.farm/i/shrimp-a-plenty/,cooking,Cooking Pot,https://buddy.farm/i/cooking-pot/,1
Silk,https://buddy.farm/i/silk/,craft,Caterpillar,https://buddy.farm/i/caterpillar/,3
Silk,https://buddy.farm/i/silk/,craft,Spider,https://buddy.farm/i/spider/,2
Silk,https://buddy.farm/i/silk/,craft,Machine Press,https://buddy.farm/i/machine-press/,1
Snow Shoes,https://buddy.farm/i/snow-shoes/,craft,Handsaw,https://buddy.farm/i/handsaw/,1
Snow Shoes,https://buddy.farm/i/snow-shoes/,craft,Straw,https://buddy.farm/i/straw/,24
Snow Shoes,https://buddy.farm/i/snow-shoes/,craft,Leather,https://buddy.farm/i/leather/,5
Snow Shoes,https://buddy.farm/i/snow-shoes/,craft,Yarn,https://buddy.farm/i/yarn/,32
Snow Shoes,https://buddy.farm/i/snow-shoes/,craft,Oak,https://buddy.farm/i/oak/,20
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,4
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,craft,Leather,https://buddy.farm/i/leather/,4
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,craft,Onyx Scorpion,https://buddy.farm/i/onyx-scorpion/,12
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,craft,Monster Skull,https://buddy.farm/i/monster-skull/,6
Spiky Bracelet,https://buddy.farm/i/spiky-bracelet/,craft,Sewing Needle,https://buddy.farm/i/sewing-needle/,1
Spool of Copper,https://buddy.farm/i/spool-of-copper/,craft,Copper Wire,https://buddy.farm/i/copper-wire/,10
Spool of Copper,https://buddy.farm/i/spool-of-copper/,craft,Metal Spool,https://buddy.farm/i/metal-spool/,1
Spoon,https://buddy.farm/i/spoon/,craft,Bone,https://buddy.farm/i/bone/,1
Spoon,https://buddy.farm/i/spoon/,craft,Twine,https://buddy.farm/i/twine/,1
Spoon,https://buddy.farm/i/spoon/,craft,Axe,https://buddy.farm/i/axe/,1
Steel,https://buddy.farm/i/steel/,craft,Carbon Sphere,https://buddy.farm/i/carbon-sphere/,1
Steel,https://buddy.farm/i/steel/,craft,Glass Orb,https://buddy.farm/i/glass-orb/,1
Steel,https://buddy.farm/i/steel/,craft,Iron,https://buddy.farm/i/iron/,10
Steel Buckle,https://buddy.farm/i/steel-buckle/,craft,Emberstone,https://buddy.farm/i/emberstone/,2
Steel Buckle,https://buddy.farm/i/steel-buckle/,craft,Steel,https://buddy.farm/i/steel/,1
Steel Buckle,https://buddy.farm/i/steel-buckle/,craft,Hammer,https://buddy.farm/i/hammer/,1
Steel Pickaxe,https://buddy.farm/i/steel-pickaxe/,craft,Steel,https://buddy.farm/i/steel/,5
Steel Pickaxe,https://buddy.farm/i/steel-pickaxe/,craft,Pickaxe,https://buddy.farm/i/pickaxe/,1
Steel Pickaxe,https://buddy.farm/i/steel-pickaxe/,craft,Flarite,https://buddy.farm/i/flarite/,1
Steel Pickaxe,https://buddy.farm/i/steel-pickaxe/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,2
Steel Plate,https://buddy.farm/i/steel-plate/,craft,Small Bolt,https://buddy.farm/i/small-bolt/,4
Steel Plate,https://buddy.farm/i/steel-plate/,craft,Steel,https://buddy.farm/i/steel/,2
Steel Plate,https://buddy.farm/i/steel-plate/,craft,Emberstone,https://buddy.farm/i/emberstone/,2
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Blue Dye,https://buddy.farm/i/blue-dye/,2
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Small Bolt,https://buddy.farm/i/small-bolt/,2
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,1
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Broken Pipe,https://buddy.farm/i/broken-pipe/,1
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Glass Orb,https://buddy.farm/i/glass-orb/,2
Steel Vise,https://buddy.farm/i/steel-vise/,craft,Steel,https://buddy.farm/i/steel/,50
Steel Wire,https://buddy.farm/i/steel-wire/,craft,Iron,https://buddy.farm/i/iron/,10
Steel Wire,https://buddy.farm/i/steel-wire/,craft,Stone,https://buddy.farm/i/stone/,1
Steel Wire,https://buddy.farm/i/steel-wire/,craft,Carbon Sphere,https://buddy.farm/i/carbon-sphere/,1
Step Ladder,https://buddy.farm/i/step-ladder/,craft,Ladder,https://buddy.farm/i/ladder/,2
Step Ladder,https://buddy.farm/i/step-ladder/,craft,Small Bolt,https://buddy.farm/i/small-bolt/,2
Step Ladder,https://buddy.farm/i/step-ladder/,craft,Steel Plate,https://buddy.farm/i/steel-plate/,2
Strong Paste,https://buddy.farm/i/strong-paste/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,2
Strong Paste,https://buddy.farm/i/strong-paste/,craft,Mudcap,https://buddy.farm/i/mudcap/,1
Strong Paste,https://buddy.farm/i/strong-paste/,craft,Glowshroom,https://buddy.farm/i/glowshroom/,2
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,craft,Oak,https://buddy.farm/i/oak/,4
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,craft,Steel,https://buddy.farm/i/steel/,1
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,craft,Stone,https://buddy.farm/i/stone/,2
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,craft,Twine,https://buddy.farm/i/twine/,2
Sturdy Bow,https://buddy.farm/i/sturdy-bow/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,2
Sturdy Box,https://buddy.farm/i/sturdy-box/,craft,Iron,https://buddy.farm/i/iron/,2
Sturdy Box,https://buddy.farm/i/sturdy-box/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,6
Sturdy Box,https://buddy.farm/i/sturdy-box/,craft,Nails,https://buddy.farm/i/nails/,6
Sturdy Pickaxe,https://buddy.farm/i/sturdy-pickaxe/,craft,Oak,https://buddy.farm/i/oak/,1
Sturdy Pickaxe,https://buddy.farm/i/sturdy-pickaxe/,craft,Small Bolt,https://buddy.farm/i/small-bolt/,1
Sturdy Pickaxe,https://buddy.farm/i/sturdy-pickaxe/,craft,Stone Shell,https://buddy.farm/i/stone-shell/,1
Sturdy Pickaxe,https://buddy.farm/i/sturdy-pickaxe/,craft,Pickaxe,https://buddy.farm/i/pickaxe/,1
Sturdy Shield,https://buddy.farm/i/sturdy-shield/,craft,Iron,https://buddy.farm/i/iron/,6
Sturdy Shield,https://buddy.farm/i/sturdy-shield/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,1
Sturdy Shield,https://buddy.farm/i/sturdy-shield/,craft,Nails,https://buddy.farm/i/nails/,6
Sturdy Sword,https://buddy.farm/i/sturdy-sword/,craft,Steel,https://buddy.farm/i/steel/,1
Sturdy Sword,https://buddy.farm/i/sturdy-sword/,craft,Leather,https://buddy.farm/i/leather/,1
Sturdy Sword,https://buddy.farm/i/sturdy-sword/,craft,Iron,https://buddy.farm/i/iron/,2
Sturdy Sword,https://buddy.farm/i/sturdy-sword/,craft,Mushroom Paste,https://buddy.farm/i/mushroom-paste/,1
Sugar Cube,https://buddy.farm/i/sugar-cube/,craft,Wooden Box,https://buddy.farm/i/wooden-box/,1
Sugar Cube,https://buddy.farm/i/sugar-cube/,craft,White Sugar,https://buddy.farm/i/white-sugar/,1
Sugar Cube,https://buddy.farm/i/sugar-cube/,craft,Re'taw,https://buddy.farm/i/re-taw/,1
Sunflower Oil,https://buddy.farm/i/sunflower-oil/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
Sunflower Oil,https://buddy.farm/i/sunflower-oil/,craft,Twine,https://buddy.farm/i/twine/,1
Sunflower Oil,https://buddy.farm/i/sunflower-oil/,craft,Sunflower,https://buddy.farm/i/sunflower/,6
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 01,https://buddy.farm/i/piece-01/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 03,https://buddy.farm/i/piece-03/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 26,https://buddy.farm/i/piece-26/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 24,https://buddy.farm/i/piece-24/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 09,https://buddy.farm/i/piece-09/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 22,https://buddy.farm/i/piece-22/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 30,https://buddy.farm/i/piece-30/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 15,https://buddy.farm/i/piece-15/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 04,https://buddy.farm/i/piece-04/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 23,https://buddy.farm/i/piece-23/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 11,https://buddy.farm/i/piece-11/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 18,https://buddy.farm/i/piece-18/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 12,https://buddy.farm/i/piece-12/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 07,https://buddy.farm/i/piece-07/,1
Swamp Puzzle,https://buddy.farm/i/swamp-puzzle/,craft,Piece 31,https://buddy.farm/i/piece-31/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Green Dye,https://buddy.farm/i/green-dye/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Yarn,https://buddy.farm/i/yarn/,6
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Blue Dye,https://buddy.farm/i/blue-dye/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Red Dye,https://buddy.farm/i/red-dye/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Purple Dye,https://buddy.farm/i/purple-dye/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Tie Dye Scarf,https://buddy.farm/i/tie-dye-scarf/,craft,Orange Dye,https://buddy.farm/i/orange-dye/,1
Tin Scraps,https://buddy.farm/i/tin-scraps/,craft,Axe,https://buddy.farm/i/axe/,1
Tin Scraps,https://buddy.farm/i/tin-scraps/,craft,Tin Can,https://buddy.farm/i/tin-can/,1
Treasure Chest,https://buddy.farm/i/treasure-chest/,craft,Iron,https://buddy.farm/i/iron/,12
Treasure Chest,https://buddy.farm/i/treasure-chest/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,6
Treasure Chest,https://buddy.farm/i/treasure-chest/,craft,Nails,https://buddy.farm/i/nails/,22
Twine,https://buddy.farm/i/twine/,craft,Wood,https://buddy.farm/i/wood/,1
Twine,https://buddy.farm/i/twine/,craft,Straw,https://buddy.farm/i/straw/,2
Unpolished Shimmer Stone,https://buddy.farm/i/unpolished-shimmer-stone/,craft,Emberstone,https://buddy.farm/i/emberstone/,1
Unpolished Shimmer Stone,https://buddy.farm/i/unpolished-shimmer-stone/,craft,Sandstone,https://buddy.farm/i/sandstone/,1
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Peas,https://buddy.farm/i/peas/,7
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Tomato,https://buddy.farm/i/tomato/,2
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Cucumber,https://buddy.farm/i/cucumber/,7
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Eggplant,https://buddy.farm/i/eggplant/,7
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Carrot,https://buddy.farm/i/carrot/,7
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Beet,https://buddy.farm/i/beet/,15
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Twine,https://buddy.farm/i/twine/,2
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Horn,https://buddy.farm/i/horn/,2
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Watermelon,https://buddy.farm/i/watermelon/,2
Veggie Juice,https://buddy.farm/i/veggie-juice/,craft,Peppers,https://buddy.farm/i/peppers/,7
Wagon Wheel,https://buddy.farm/i/wagon-wheel/,craft,Board,https://buddy.farm/i/board/,12
Wagon Wheel,https://buddy.farm/i/wagon-wheel/,craft,Nails,https://buddy.farm/i/nails/,14
White Cloak,https://buddy.farm/i/white-cloak/,craft,Leather,https://buddy.farm/i/leather/,5
White Cloak,https://buddy.farm/i/white-cloak/,craft,Twine,https://buddy.farm/i/twine/,10
White Cloak,https://buddy.farm/i/white-cloak/,craft,Cotton,https://buddy.farm/i/cotton/,1
White Cloak,https://buddy.farm/i/white-cloak/,craft,White Dye,https://buddy.farm/i/white-dye/,10
White Dye,https://buddy.farm/i/white-dye/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
White Dye,https://buddy.farm/i/white-dye/,craft,Mist Lily,https://buddy.farm/i/mist-lily/,5
White Parchment,https://buddy.farm/i/white-parchment/,craft,Feathers,https://buddy.farm/i/feathers/,3
White Purse,https://buddy.farm/i/white-purse/,craft,Coin Purse,https://buddy.farm/i/coin-purse/,1
White Purse,https://buddy.farm/i/white-purse/,craft,White Dye,https://buddy.farm/i/white-dye/,1
White Scarf,https://buddy.farm/i/white-scarf/,craft,Yarn,https://buddy.farm/i/yarn/,2
White Scarf,https://buddy.farm/i/white-scarf/,craft,White Dye,https://buddy.farm/i/white-dye/,1
White Shirt,https://buddy.farm/i/white-shirt/,craft,Sewing Needle,https://buddy.farm/i/sewing-needle/,1
White Shirt,https://buddy.farm/i/white-shirt/,craft,White Dye,https://buddy.farm/i/white-dye/,1
White Shirt,https://buddy.farm/i/white-shirt/,craft,Cloth,https://buddy.farm/i/cloth/,10
White Twine,https://buddy.farm/i/white-twine/,craft,Twine,https://buddy.farm/i/twine/,1
White Twine,https://buddy.farm/i/white-twine/,craft,White Dye,https://buddy.farm/i/white-dye/,1
Wine,https://buddy.farm/i/wine/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
Wine,https://buddy.farm/i/wine/,craft,Grapes,https://buddy.farm/i/grapes/,100
Wizard Hat,https://buddy.farm/i/wizard-hat/,craft,Purple Flower,https://buddy.farm/i/purple-flower/,10
Wizard Hat,https://buddy.farm/i/wizard-hat/,craft,Leather,https://buddy.farm/i/leather/,2
Wizard Hat,https://buddy.farm/i/wizard-hat/,craft,Twine,https://buddy.farm/i/twine/,3
Wooden Barrel,https://buddy.farm/i/wooden-barrel/,craft,Nails,https://buddy.farm/i/nails/,10
Wooden Barrel,https://buddy.farm/i/wooden-barrel/,craft,Board,https://buddy.farm/i/board/,10
Wooden Barrel,https://buddy.farm/i/wooden-barrel/,craft,Iron,https://buddy.farm/i/iron/,4
Wooden Bow,https://buddy.farm/i/wooden-bow/,craft,Fern Leaf,https://buddy.farm/i/fern-leaf/,1
Wooden Bow,https://buddy.farm/i/wooden-bow/,craft,Iron,https://buddy.farm/i/iron/,2
Wooden Bow,https://buddy.farm/i/wooden-bow/,craft,Twine,https://buddy.farm/i/twine/,2
Wooden Bow,https://buddy.farm/i/wooden-bow/,craft,Wood,https://buddy.farm/i/wood/,4
Wooden Box,https://buddy.farm/i/wooden-box/,craft,Nails,https://buddy.farm/i/nails/,6
Wooden Box,https://buddy.farm/i/wooden-box/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,6
Wooden Button,https://buddy.farm/i/wooden-button/,craft,Wood,https://buddy.farm/i/wood/,1
Wooden Button,https://buddy.farm/i/wooden-button/,craft,Awl,https://buddy.farm/i/awl/,1
Wooden Plank,https://buddy.farm/i/wooden-plank/,craft,Nails,https://buddy.farm/i/nails/,4
Wooden Plank,https://buddy.farm/i/wooden-plank/,craft,Board,https://buddy.farm/i/board/,4
Wooden Shield,https://buddy.farm/i/wooden-shield/,craft,Iron,https://buddy.farm/i/iron/,1
Wooden Shield,https://buddy.farm/i/wooden-shield/,craft,Nails,https://buddy.farm/i/nails/,4
Wooden Shield,https://buddy.farm/i/wooden-shield/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,1
Wooden Spear,https://buddy.farm/i/wooden-spear/,craft,Arrowhead,https://buddy.farm/i/arrowhead/,1
Wooden Spear,https://buddy.farm/i/wooden-spear/,craft,Wood,https://buddy.farm/i/wood/,1
Wooden Spear,https://buddy.farm/i/wooden-spear/,craft,Twine,https://buddy.farm/i/twine/,2
Wooden Sword,https://buddy.farm/i/wooden-sword/,craft,Iron,https://buddy.farm/i/iron/,2
Wooden Sword,https://buddy.farm/i/wooden-sword/,craft,Twine,https://buddy.farm/i/twine/,4
Wooden Sword,https://buddy.farm/i/wooden-sword/,craft,Board,https://buddy.farm/i/board/,1
Wooden Table,https://buddy.farm/i/wooden-table/,craft,Board,https://buddy.farm/i/board/,8
Wooden Table,https://buddy.farm/i/wooden-table/,craft,Wooden Plank,https://buddy.farm/i/wooden-plank/,1
Wooden Table,https://buddy.farm/i/wooden-table/,craft,Nails,https://buddy.farm/i/nails/,12
Wrench,https://buddy.farm/i/wrench/,craft,Emberstone,https://buddy.farm/i/emberstone/,5
Wrench,https://buddy.farm/i/wrench/,craft,Steel,https://buddy.farm/i/steel/,1
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Scrap Wire,https://buddy.farm/i/scrap-wire/,50
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Compass,https://buddy.farm/i/compass/,1
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Pocket Watch,https://buddy.farm/i/pocket-watch/,1
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Runestone 17,https://buddy.farm/i/runestone-17/,1
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Y73841 Blueprint,https://buddy.farm/i/y73841-blueprint/,1
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Transistor,https://buddy.farm/i/transistor/,50
Y73841 Detector,https://buddy.farm/i/y73841-detector/,craft,Small Gear,https://buddy.farm/i/small-gear/,3
Yarn,https://buddy.farm/i/yarn/,craft,Twine,https://buddy.farm/i/twine/,4
Yellow Bag,https://buddy.farm/i/yellow-bag/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Yellow Bag,https://buddy.farm/i/yellow-bag/,craft,Leather Bag,https://buddy.farm/i/leather-bag/,1
Yellow Butterfly,https://buddy.farm/i/yellow-butterfly/,craft,Wood,https://buddy.farm/i/wood/,1
Yellow Butterfly,https://buddy.farm/i/yellow-butterfly/,craft,Caterpillar,https://buddy.farm/i/caterpillar/,1
Yellow Butterfly,https://buddy.farm/i/yellow-butterfly/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Yellow Butterfly,https://buddy.farm/i/yellow-butterfly/,craft,Silk,https://buddy.farm/i/silk/,3
Yellow Dye,https://buddy.farm/i/yellow-dye/,craft,Glass Bottle,https://buddy.farm/i/glass-bottle/,1
Yellow Dye,https://buddy.farm/i/yellow-dye/,craft,Swamp Thistle,https://buddy.farm/i/swamp-thistle/,4
Yellow Purse,https://buddy.farm/i/yellow-purse/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Yellow Purse,https://buddy.farm/i/yellow-purse/,craft,Coin Purse,https://buddy.farm/i/coin-purse/,1
Yellow Scarf,https://buddy.farm/i/yellow-scarf/,craft,Yarn,https://buddy.farm/i/yarn/,2
Yellow Scarf,https://buddy.farm/i/yellow-scarf/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Yellow Shirt,https://buddy.farm/i/yellow-shirt/,craft,Sewing Needle,https://buddy.farm/i/sewing-needle/,1
Yellow Shirt,https://buddy.farm/i/yellow-shirt/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
Yellow Shirt,https://buddy.farm/i/yellow-shirt/,craft,Cloth,https://buddy.farm/i/cloth/,10
Yellow Twine,https://buddy.farm/i/yellow-twine/,craft,Twine,https://buddy.farm/i/twine/,1
Yellow Twine,https://buddy.farm/i/yellow-twine/,craft,Yellow Dye,https://buddy.farm/i/yellow-dye/,1
