item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,ingredient_count,used_in_count,cooking_level,base_time,flags,notes
Lovely Cookies,https://buddy.farm/i/lovely-cookies/,lovely-cookies,no_recipe,,200,0,0,,,,
Lovely Present,https://buddy.farm/i/lovely-present/,lovely-present,no_recipe,,200,0,0,,,,
Lovely Rose,https://buddy.farm/i/lovely-rose/,lovely-rose,no_recipe,,200,0,0,,,,
Lucky Cat Buddy Doll,https://buddy.farm/i/lucky-cat-buddy-doll/,lucky-cat-buddy-doll,no_recipe,,200,0,0,,,,
Lucky Rabbit Foot,https://buddy.farm/i/lucky-rabbit-foot/,lucky-rabbit-foot,no_recipe,,200,0,0,,,,
Lucky Spiral Belt,https://buddy.farm/i/lucky-spiral-belt/,lucky-spiral-belt,no_recipe,,200,0,0,,,,
Machine Part,https://buddy.farm/i/machine-part/,machine-part,no_recipe,,200,0,3,,,,
Machine Press,https://buddy.farm/i/machine-press/,machine-press,recipe_found,craft,200,5,2,,,,
Mackerel,https://buddy.farm/i/mackerel/,mackerel,no_recipe,,200,0,0,,,,
Maduin's Cup,https://buddy.farm/i/maduin-s-cup/,maduin-s-cup,no_recipe,,200,0,0,,,,
Magenta Growth,https://buddy.farm/i/magenta-growth/,magenta-growth,no_recipe,,200,0,0,,,,
Magic Conch Shell,https://buddy.farm/i/magic-conch-shell/,magic-conch-shell,no_recipe,,200,0,0,,,,
Magic Lamp,https://buddy.farm/i/magic-lamp/,magic-lamp,no_recipe,,200,0,0,,,,
Magic Mirror,https://buddy.farm/i/magic-mirror/,magic-mirror,no_recipe,,200,0,0,,,,
Magical Chest 01,https://buddy.farm/i/magical-chest-01/,magical-chest-01,no_recipe,,200,0,0,,,,
Magical Chest 02,https://buddy.farm/i/magical-chest-02/,magical-chest-02,no_recipe,,200,0,0,,,,
Magical Egg Basket,https://buddy.farm/i/magical-egg-basket/,magical-egg-basket,no_recipe,,200,0,0,,,,
Magicite,https://buddy.farm/i/magicite/,magicite,recipe_found,craft,200,1,2,,,,
Magmastone,https://buddy.farm/i/magmastone/,magmastone,no_recipe,,200,0,0,,,,
Magna Core,https://buddy.farm/i/magna-core/,magna-core,recipe_found,craft,200,7,1,,,,
Magna Quartz,https://buddy.farm/i/magna-quartz/,magna-quartz,no_recipe,,200,0,2,,,,
Magnifying Glass,https://buddy.farm/i/magnifying-glass/,magnifying-glass,recipe_found,craft,200,4,0,,,,
Magus Hat,https://buddy.farm/i/magus-hat/,magus-hat,recipe_found,craft,200,4,0,,,,
Mana Scarab,https://buddy.farm/i/mana-scarab/,mana-scarab,no_recipe,,200,0,0,,,,
Mapping Compass,https://buddy.farm/i/mapping-compass/,mapping-compass,no_recipe,,200,0,0,,,,
Mariya Bobblehead,https://buddy.farm/i/mariya-bobblehead/,mariya-bobblehead,no_recipe,,200,0,0,,,,
Mariya's Crunchy Omelette,https://buddy.farm/i/mariya-s-crunchy-omelette/,mariya-s-crunchy-omelette,no_recipe,,200,0,0,,,,
Mariya's Festive Eggnog,https://buddy.farm/i/mariya-s-festive-eggnog/,mariya-s-festive-eggnog,no_recipe,,200,0,0,,,,
Mariya's Hickory Omelette,https://buddy.farm/i/mariya-s-hickory-omelette/,mariya-s-hickory-omelette,no_recipe,,200,0,0,,,,
Mark of Knowledge,https://buddy.farm/i/mark-of-knowledge/,mark-of-knowledge,no_recipe,,200,0,0,,,,
Marlin,https://buddy.farm/i/marlin/,marlin,no_recipe,,200,0,0,,,,
Maverick Chip,https://buddy.farm/i/maverick-chip/,maverick-chip,no_recipe,,200,0,0,,,,
Mayonnaise,https://buddy.farm/i/mayonnaise/,mayonnaise,recipe_found,craft,200,4,0,,,,
Mealworms,https://buddy.farm/i/mealworms/,mealworms,no_recipe,,200,0,0,,,,
Mechanical Heart,https://buddy.farm/i/mechanical-heart/,mechanical-heart,no_recipe,,200,0,0,,,,
Medium Chest 01,https://buddy.farm/i/medium-chest-01/,medium-chest-01,no_recipe,,200,0,0,,,,
Medium Chest 02,https://buddy.farm/i/medium-chest-02/,medium-chest-02,no_recipe,,200,0,0,,,,
Medium Chest 03,https://buddy.farm/i/medium-chest-03/,medium-chest-03,no_recipe,,200,0,0,,,,
Meerif Crest,https://buddy.farm/i/meerif-crest/,meerif-crest,no_recipe,,200,0,0,,,,
Mega Beet Seeds,https://buddy.farm/i/mega-beet-seeds/,mega-beet-seeds,no_recipe,,200,0,0,,,,
Mega Cotton Seeds,https://buddy.farm/i/mega-cotton-seeds/,mega-cotton-seeds,no_recipe,,200,0,0,,,,
Mega Sunflower Seeds,https://buddy.farm/i/mega-sunflower-seeds/,mega-sunflower-seeds,no_recipe,,200,0,0,,,,
Mermaid's Necklace,https://buddy.farm/i/mermaid-s-necklace/,mermaid-s-necklace,no_recipe,,200,0,0,,,,
Mermaid's Scale,https://buddy.farm/i/mermaid-s-scale/,mermaid-s-scale,no_recipe,,200,0,0,,,,
Metal Spool,https://buddy.farm/i/metal-spool/,metal-spool,recipe_found,craft,200,4,1,,,,
MIAB,https://buddy.farm/i/miab/,miab,no_recipe,,200,0,0,,,,
Milk,https://buddy.farm/i/milk/,milk,no_recipe,,200,0,2,,,,
Milk and Cookies,https://buddy.farm/i/milk-and-cookies/,milk-and-cookies,no_recipe,,200,0,0,,,,
Milk Carton,https://buddy.farm/i/milk-carton/,milk-carton,no_recipe,,200,0,0,,,,
Mini Marshmallows,https://buddy.farm/i/mini-marshmallows/,mini-marshmallows,no_recipe,,200,0,0,,,,
Mini Slime Squid,https://buddy.farm/i/mini-slime-squid/,mini-slime-squid,no_recipe,,200,0,0,,,,
Mini Time Egg,https://buddy.farm/i/mini-time-egg/,mini-time-egg,no_recipe,,200,0,0,,,,
Minnows,https://buddy.farm/i/minnows/,minnows,no_recipe,,200,0,1,,,,
Mist Lily,https://buddy.farm/i/mist-lily/,mist-lily,no_recipe,,200,0,1,,,,
Mistletoe,https://buddy.farm/i/mistletoe/,mistletoe,no_recipe,,200,0,0,,,,
Mittens,https://buddy.farm/i/mittens/,mittens,no_recipe,,200,0,0,,,,
Mixed Nuts,https://buddy.farm/i/mixed-nuts/,mixed-nuts,no_recipe,,200,0,0,,,,
Mizzem's Daisies,https://buddy.farm/i/mizzem-s-daisies/,mizzem-s-daisies,no_recipe,,200,0,0,,,,
Model Ship,https://buddy.farm/i/model-ship/,model-ship,no_recipe,,200,0,1,,,,
Molasses,https://buddy.farm/i/molasses/,molasses,no_recipe,,200,0,0,,,,
Monster Skull,https://buddy.farm/i/monster-skull/,monster-skull,no_recipe,,200,0,1,,,,
Moonbreaker,https://buddy.farm/i/moonbreaker/,moonbreaker,no_recipe,,200,0,0,,,,
Moonstone,https://buddy.farm/i/moonstone/,moonstone,no_recipe,,200,0,4,,,,
Mossy Stone,https://buddy.farm/i/mossy-stone/,mossy-stone,no_recipe,,200,0,0,,,,
Movember Buddy Doll,https://buddy.farm/i/movember-buddy-doll/,movember-buddy-doll,no_recipe,,200,0,0,,,,
Mudcap,https://buddy.farm/i/mudcap/,mudcap,no_recipe,,200,0,2,,,,
Mug of Beer,https://buddy.farm/i/mug-of-beer/,mug-of-beer,no_recipe,,200,0,0,,,,
Mulberry Snapper,https://buddy.farm/i/mulberry-snapper/,mulberry-snapper,no_recipe,,200,0,0,,,,
Mummy Bobblehead,https://buddy.farm/i/mummy-bobblehead/,mummy-bobblehead,no_recipe,,200,0,0,,,,
Mushroom,https://buddy.farm/i/mushroom/,mushroom,no_recipe,,200,0,1,,,,
Mushroom Paste,https://buddy.farm/i/mushroom-paste/,mushroom-paste,recipe_found,craft,200,1,37,,,,
Mushroom Spores,https://buddy.farm/i/mushroom-spores/,mushroom-spores,no_recipe,,200,0,0,,,,
Mushroom Stew,https://buddy.farm/i/mushroom-stew/,mushroom-stew,recipe_found,cooking,200,8,0,20,3h,,
Music Box,https://buddy.farm/i/music-box/,music-box,no_recipe,,200,0,0,,,,
Mussel,https://buddy.farm/i/mussel/,mussel,no_recipe,,200,0,0,,,,
Mystic Ring,https://buddy.farm/i/mystic-ring/,mystic-ring,recipe_found,craft,200,5,0,,,,
Mystical Chest 01,https://buddy.farm/i/mystical-chest-01/,mystical-chest-01,no_recipe,,200,0,0,,,,
Mystical Chest 02,https://buddy.farm/i/mystical-chest-02/,mystical-chest-02,no_recipe,,200,0,0,,,,
Mystical Staff,https://buddy.farm/i/mystical-staff/,mystical-staff,no_recipe,,200,0,0,,,,
Nailed Board,https://buddy.farm/i/nailed-board/,nailed-board,recipe_found,craft,200,2,1,,,,
Nails,https://buddy.farm/i/nails/,nails,no_recipe,,200,0,27,,,,
Neigh,https://buddy.farm/i/neigh/,neigh,recipe_found,cooking,200,9,0,30,3h,,
Nightshade Cap,https://buddy.farm/i/nightshade-cap/,nightshade-cap,no_recipe,,200,0,0,,,,
Nirumdivar,https://buddy.farm/i/nirumdivar/,nirumdivar,no_recipe,,200,0,0,,,,
Notary Certificate,https://buddy.farm/i/notary-certificate/,notary-certificate,no_recipe,,200,0,0,,,,
Notary Stamp,https://buddy.farm/i/notary-stamp/,notary-stamp,no_recipe,,200,0,0,,,,
Notebook,https://buddy.farm/i/notebook/,notebook,no_recipe,,200,0,0,,,,
Nut Cracker Buddy,https://buddy.farm/i/nut-cracker-buddy/,nut-cracker-buddy,no_recipe,,200,0,0,,,,
Nut Cracker Buddy Doll,https://buddy.farm/i/nut-cracker-buddy-doll/,nut-cracker-buddy-doll,no_recipe,,200,0,0,,,,
Oak,https://buddy.farm/i/oak/,oak,no_recipe,,200,0,15,,,,
Oak Table,https://buddy.farm/i/oak-table/,oak-table,recipe_found,craft,200,3,0,,,,
Oceanite,https://buddy.farm/i/oceanite/,oceanite,no_recipe,,200,0,0,,,,
Octopus,https://buddy.farm/i/octopus/,octopus,no_recipe,,200,0,0,,,,
Odthorin's Charm,https://buddy.farm/i/odthorin-s-charm/,odthorin-s-charm,no_recipe,,200,0,0,,,,
Official Share,https://buddy.farm/i/official-share/,official-share,no_recipe,,200,0,0,,,,
Old Boot,https://buddy.farm/i/old-boot/,old-boot,no_recipe,,200,0,1,,,,
Onion,https://buddy.farm/i/onion/,onion,no_recipe,,200,0,0,,,,
Onion Rings,https://buddy.farm/i/onion-rings/,onion-rings,no_recipe,,200,0,0,,,,
Onion Seeds,https://buddy.farm/i/onion-seeds/,onion-seeds,no_recipe,,200,0,0,,,,
Onion Soup,https://buddy.farm/i/onion-soup/,onion-soup,recipe_found,cooking,200,4,0,5,1h,,
Onyx Scorpion,https://buddy.farm/i/onyx-scorpion/,onyx-scorpion,no_recipe,,200,0,1,,,,
Opposition Hourglass,https://buddy.farm/i/opposition-hourglass/,opposition-hourglass,no_recipe,,200,0,0,,,,
Orange,https://buddy.farm/i/orange/,orange,no_recipe,,200,0,3,,,,
Orange Butterfly,https://buddy.farm/i/orange-butterfly/,orange-butterfly,recipe_found,craft,200,4,0,,,,
Orange Calcite,https://buddy.farm/i/orange-calcite/,orange-calcite,no_recipe,,200,0,0,,,,
Orange Dye,https://buddy.farm/i/orange-dye/,orange-dye,recipe_found,craft,200,2,5,,,,
Orange Flowers,https://buddy.farm/i/orange-flowers/,orange-flowers,no_recipe,,200,0,1,,,,
Orange Gecko,https://buddy.farm/i/orange-gecko/,orange-gecko,no_recipe,,200,0,0,,,,
Orange Juice,https://buddy.farm/i/orange-juice/,orange-juice,recipe_found,craft,200,2,0,,,,
Orange Ornament,https://buddy.farm/i/orange-ornament/,orange-ornament,no_recipe,,200,0,0,,,,
Orange Scarf,https://buddy.farm/i/orange-scarf/,orange-scarf,recipe_found,craft,200,2,0,,,,
Orange Shirt,https://buddy.farm/i/orange-shirt/,orange-shirt,recipe_found,craft,200,3,0,,,,
Orange Twine,https://buddy.farm/i/orange-twine/,orange-twine,recipe_found,craft,200,2,0,,,,
Orcafish,https://buddy.farm/i/orcafish/,orcafish,no_recipe,,200,0,0,,,,
Over The Moon,https://buddy.farm/i/over-the-moon/,over-the-moon,recipe_found,cooking,200,6,0,10,2h,,
Owl Feather,https://buddy.farm/i/owl-feather/,owl-feather,no_recipe,,200,0,0,,,,
Owl Guard Belt,https://buddy.farm/i/owl-guard-belt/,owl-guard-belt,no_recipe,,200,0,0,,,,
Painite,https://buddy.farm/i/painite/,painite,no_recipe,,200,0,1,,,,
Pair of Boots,https://buddy.farm/i/pair-of-boots/,pair-of-boots,recipe_found,craft,200,1,0,,,,
Pair of Gold Boots,https://buddy.farm/i/pair-of-gold-boots/,pair-of-gold-boots,recipe_found,craft,200,1,0,,,,
Paper Receipt,https://buddy.farm/i/paper-receipt/,paper-receipt,no_recipe,,200,0,0,,,,
Parade Balloon Buddy Doll,https://buddy.farm/i/parade-balloon-buddy-doll/,parade-balloon-buddy-doll,no_recipe,,200,0,0,,,,
Party Hat,https://buddy.farm/i/party-hat/,party-hat,no_recipe,,200,0,0,,,,
Party Horn,https://buddy.farm/i/party-horn/,party-horn,no_recipe,,200,0,0,,,,
Pea Seeds,https://buddy.farm/i/pea-seeds/,pea-seeds,no_recipe,,200,0,0,,,,
Peach,https://buddy.farm/i/peach/,peach,no_recipe,,200,0,2,,,,
Peach Juice,https://buddy.farm/i/peach-juice/,peach-juice,recipe_found,craft,200,2,0,,,,
Peafowl Feather,https://buddy.farm/i/peafowl-feather/,peafowl-feather,no_recipe,,200,0,0,,,,
Pear Grease,https://buddy.farm/i/pear-grease/,pear-grease,recipe_found,craft,200,3,1,,,,
Pearl,https://buddy.farm/i/pearl/,pearl,no_recipe,,200,0,2,,,,
Pearl Berries,https://buddy.farm/i/pearl-berries/,pearl-berries,no_recipe,,200,0,0,,,,
Pearl Berry Jam,https://buddy.farm/i/pearl-berry-jam/,pearl-berry-jam,no_recipe,,200,0,0,,,,
Pearl Necklace,https://buddy.farm/i/pearl-necklace/,pearl-necklace,recipe_found,craft,200,3,0,,,,
Peas,https://buddy.farm/i/peas/,peas,no_recipe,,200,0,1,,,,
Peculiar Gem,https://buddy.farm/i/peculiar-gem/,peculiar-gem,no_recipe,,200,0,0,,,,
Peg Leg,https://buddy.farm/i/peg-leg/,peg-leg,no_recipe,,200,0,0,,,,
Pencil,https://buddy.farm/i/pencil/,pencil,no_recipe,,200,0,0,,,,
Pepper Seeds,https://buddy.farm/i/pepper-seeds/,pepper-seeds,no_recipe,,200,0,0,,,,
Peppers,https://buddy.farm/i/peppers/,peppers,no_recipe,,200,0,1,,,,
Perfect Paint Palette,https://buddy.farm/i/perfect-paint-palette/,perfect-paint-palette,no_recipe,,200,0,0,,,,
Pet Treat,https://buddy.farm/i/pet-treat/,pet-treat,no_recipe,,200,0,0,,,,
PHR Voucher,https://buddy.farm/i/phr-voucher/,phr-voucher,no_recipe,,200,0,0,,,,
Pickaxe,https://buddy.farm/i/pickaxe/,pickaxe,recipe_found,craft,200,4,4,,,,
Picnic Basket 01,https://buddy.farm/i/picnic-basket-01/,picnic-basket-01,no_recipe,,200,0,0,,,,
Pie,https://buddy.farm/i/pie/,pie,no_recipe,,200,0,0,,,,
Pie Pan,https://buddy.farm/i/pie-pan/,pie-pan,recipe_found,craft,200,3,0,,,,
Piece 01,https://buddy.farm/i/piece-01/,piece-01,no_recipe,,200,0,1,,,,
Piece 03,https://buddy.farm/i/piece-03/,piece-03,no_recipe,,200,0,1,,,,
Piece 04,https://buddy.farm/i/piece-04/,piece-04,no_recipe,,200,0,1,,,,
Piece 07,https://buddy.farm/i/piece-07/,piece-07,no_recipe,,200,0,1,,,,
Piece 09,https://buddy.farm/i/piece-09/,piece-09,no_recipe,,200,0,1,,,,
Piece 11,https://buddy.farm/i/piece-11/,piece-11,no_recipe,,200,0,1,,,,
Piece 12,https://buddy.farm/i/piece-12/,piece-12,no_recipe,,200,0,1,,,,
Piece 15,https://buddy.farm/i/piece-15/,piece-15,no_recipe,,200,0,1,,,,
Piece 18,https://buddy.farm/i/piece-18/,piece-18,no_recipe,,200,0,1,,,,
Piece 22,https://buddy.farm/i/piece-22/,piece-22,no_recipe,,200,0,1,,,,
Piece 23,https://buddy.farm/i/piece-23/,piece-23,no_recipe,,200,0,1,,,,
Piece 24,https://buddy.farm/i/piece-24/,piece-24,no_recipe,,200,0,1,,,,
Piece 26,https://buddy.farm/i/piece-26/,piece-26,no_recipe,,200,0,1,,,,
Piece 30,https://buddy.farm/i/piece-30/,piece-30,no_recipe,,200,0,1,,,,
Piece 31,https://buddy.farm/i/piece-31/,piece-31,no_recipe,,200,0,1,,,,
Piece of Cake,https://buddy.farm/i/piece-of-cake/,piece-of-cake,no_recipe,,200,0,0,,,,
Piece of Heart,https://buddy.farm/i/piece-of-heart/,piece-of-heart,no_recipe,,200,0,1,,,,
Pig Collar,https://buddy.farm/i/pig-collar/,pig-collar,no_recipe,,200,0,0,,,,
Pillow Case 01,https://buddy.farm/i/pillow-case-01/,pillow-case-01,no_recipe,,200,0,0,,,,
Piñata,https://buddy.farm/i/pi-ata/,pi-ata,no_recipe,,200,0,0,,,,
Piñata Whop Stick,https://buddy.farm/i/pi-ata-whop-stick/,pi-ata-whop-stick,no_recipe,,200,0,0,,,,
Pine Board,https://buddy.farm/i/pine-board/,pine-board,no_recipe,,200,0,2,,,,
Pine Cone,https://buddy.farm/i/pine-cone/,pine-cone,no_recipe,,200,0,0,,,,
Pine Seeds,https://buddy.farm/i/pine-seeds/,pine-seeds,no_recipe,,200,0,0,,,,
Pine Shelf,https://buddy.farm/i/pine-shelf/,pine-shelf,recipe_found,craft,200,3,0,,,,
Pine Tree,https://buddy.farm/i/pine-tree/,pine-tree,no_recipe,,200,0,1,,,,
Pineapple,https://buddy.farm/i/pineapple/,pineapple,no_recipe,,200,0,0,,,,
Pink Jelly,https://buddy.farm/i/pink-jelly/,pink-jelly,no_recipe,,200,0,0,,,,
Pink Ribbon,https://buddy.farm/i/pink-ribbon/,pink-ribbon,no_recipe,,200,0,0,,,,
Pirate Bandana,https://buddy.farm/i/pirate-bandana/,pirate-bandana,no_recipe,,200,0,0,,,,
Pirate Flag,https://buddy.farm/i/pirate-flag/,pirate-flag,no_recipe,,200,0,0,,,,
Pirate Hook,https://buddy.farm/i/pirate-hook/,pirate-hook,no_recipe,,200,0,0,,,,
Pitchfork,https://buddy.farm/i/pitchfork/,pitchfork,recipe_found,craft,200,5,0,,,,
Pitviper Tail,https://buddy.farm/i/pitviper-tail/,pitviper-tail,no_recipe,,200,0,0,,,,
Pizza Slice,https://buddy.farm/i/pizza-slice/,pizza-slice,no_recipe,,200,0,0,,,,
Plum Ore,https://buddy.farm/i/plum-ore/,plum-ore,no_recipe,,200,0,0,,,,
Plumbfish,https://buddy.farm/i/plumbfish/,plumbfish,no_recipe,,200,0,0,,,,
Pocket Watch,https://buddy.farm/i/pocket-watch/,pocket-watch,no_recipe,,200,0,3,,,,
Podcast Swear Jar,https://buddy.farm/i/podcast-swear-jar/,podcast-swear-jar,no_recipe,,200,0,0,,,,
Polished Boot,https://buddy.farm/i/polished-boot/,polished-boot,recipe_found,craft,200,2,1,,,,
Popcorn,https://buddy.farm/i/popcorn/,popcorn,no_recipe,,200,0,0,,,,
Pot of Gold (Large),https://buddy.farm/i/pot-of-gold-large-/,pot-of-gold-large-,no_recipe,,200,0,0,,,,
Pot of Gold (Medium),https://buddy.farm/i/pot-of-gold-medium-/,pot-of-gold-medium-,no_recipe,,200,0,0,,,,
Pot of Gold (Small),https://buddy.farm/i/pot-of-gold-small-/,pot-of-gold-small-,no_recipe,,200,0,0,,,,
Potato,https://buddy.farm/i/potato/,potato,no_recipe,,200,0,1,,,,
Potato Battery,https://buddy.farm/i/potato-battery/,potato-battery,recipe_found,craft,200,5,0,,,,
Potato Seeds,https://buddy.farm/i/potato-seeds/,potato-seeds,no_recipe,,200,0,0,,,,
Potted Flower,https://buddy.farm/i/potted-flower/,potted-flower,no_recipe,,200,0,0,,,,
Power Monitor,https://buddy.farm/i/power-monitor/,power-monitor,recipe_found,craft,200,5,2,,,,
Prancer,https://buddy.farm/i/prancer/,prancer,no_recipe,,200,0,0,,,,
Present 01,https://buddy.farm/i/present-01/,present-01,no_recipe,,200,0,0,,,,
Present 02,https://buddy.farm/i/present-02/,present-02,no_recipe,,200,0,0,,,,
Prickly Pear,https://buddy.farm/i/prickly-pear/,prickly-pear,no_recipe,,200,0,1,,,,
Prism Shard,https://buddy.farm/i/prism-shard/,prism-shard,no_recipe,,200,0,1,,,,
Prism Shell,https://buddy.farm/i/prism-shell/,prism-shell,no_recipe,,200,0,0,,,,
Propeller Hat,https://buddy.farm/i/propeller-hat/,propeller-hat,recipe_found,craft,200,7,0,,,,
Protein Bar,https://buddy.farm/i/protein-bar/,protein-bar,no_recipe,,200,0,0,,,,
Prune Juice,https://buddy.farm/i/prune-juice/,prune-juice,no_recipe,,200,0,0,,,,
Puffer,https://buddy.farm/i/puffer/,puffer,no_recipe,,200,0,0,,,,
Pulley,https://buddy.farm/i/pulley/,pulley,no_recipe,,200,0,3,,,,
Pumpkin,https://buddy.farm/i/pumpkin/,pumpkin,no_recipe,,200,0,0,,,,
Pumpkin Juice,https://buddy.farm/i/pumpkin-juice/,pumpkin-juice,no_recipe,,200,0,0,,,,
Pumpkin Pie,https://buddy.farm/i/pumpkin-pie/,pumpkin-pie,no_recipe,,200,0,0,,,,
Pumpkin Seeds,https://buddy.farm/i/pumpkin-seeds/,pumpkin-seeds,no_recipe,,200,0,0,,,,
Pumpkin Spiced Milk,https://buddy.farm/i/pumpkin-spiced-milk/,pumpkin-spiced-milk,no_recipe,,200,0,0,,,,
Purple Bag,https://buddy.farm/i/purple-bag/,purple-bag,recipe_found,craft,200,2,0,,,,
Purple Butterfly,https://buddy.farm/i/purple-butterfly/,purple-butterfly,recipe_found,craft,200,4,0,,,,
Purple Butterfly Fish,https://buddy.farm/i/purple-butterfly-fish/,purple-butterfly-fish,no_recipe,,200,0,0,,,,
Purple Diary,https://buddy.farm/i/purple-diary/,purple-diary,recipe_found,craft,200,3,0,,,,
Purple Dye,https://buddy.farm/i/purple-dye/,purple-dye,recipe_found,craft,200,2,7,,,,
Purple Flower,https://buddy.farm/i/purple-flower/,purple-flower,no_recipe,,200,0,3,,,,
Purple Mushroom,https://buddy.farm/i/purple-mushroom/,purple-mushroom,no_recipe,,200,0,0,,,,
Purple Ornament,https://buddy.farm/i/purple-ornament/,purple-ornament,no_recipe,,200,0,0,,,,
Purple Parchment,https://buddy.farm/i/purple-parchment/,purple-parchment,recipe_found,craft,200,1,1,,,,
Purple Shirt,https://buddy.farm/i/purple-shirt/,purple-shirt,recipe_found,craft,200,3,0,,,,
Purple Twine,https://buddy.farm/i/purple-twine/,purple-twine,recipe_found,craft,200,2,0,,,,
Pyredrop,https://buddy.farm/i/pyredrop/,pyredrop,no_recipe,,200,0,0,,,,
Pyrite,https://buddy.farm/i/pyrite/,pyrite,recipe_found,craft,200,1,0,,,,
QED Cell,https://buddy.farm/i/qed-cell/,qed-cell,no_recipe,,200,0,0,,,,
QED Pack,https://buddy.farm/i/qed-pack/,qed-pack,no_recipe,,200,0,0,,,,
Quandary Chowder,https://buddy.farm/i/quandary-chowder/,quandary-chowder,recipe_found,cooking,200,12,0,25,4h,,
Quicksilver's Ring,https://buddy.farm/i/quicksilver-s-ring/,quicksilver-s-ring,no_recipe,,200,0,0,,,,
R.O.A.S.,https://buddy.farm/i/r-o-a-s-/,r-o-a-s-,no_recipe,,200,0,0,,,,
Radish,https://buddy.farm/i/radish/,radish,no_recipe,,200,0,0,,,,
Radish Seeds,https://buddy.farm/i/radish-seeds/,radish-seeds,no_recipe,,200,0,0,,,,
Raffle Ticket,https://buddy.farm/i/raffle-ticket/,raffle-ticket,no_recipe,,200,0,0,,,,
Ram Skull 01,https://buddy.farm/i/ram-skull-01/,ram-skull-01,no_recipe,,200,0,0,,,,
Ramjoram's Mask,https://buddy.farm/i/ramjoram-s-mask/,ramjoram-s-mask,no_recipe,,200,0,0,,,,
Raptor Chicken Egg,https://buddy.farm/i/raptor-chicken-egg/,raptor-chicken-egg,no_recipe,,200,0,0,,,,
Raptor Claw,https://buddy.farm/i/raptor-claw/,raptor-claw,no_recipe,,200,0,0,,,,
Raptor Egg,https://buddy.farm/i/raptor-egg/,raptor-egg,no_recipe,,200,0,0,,,,
Raptor Wrangler Belt,https://buddy.farm/i/raptor-wrangler-belt/,raptor-wrangler-belt,no_recipe,,200,0,0,,,,
Raw Meat,https://buddy.farm/i/raw-meat/,raw-meat,no_recipe,,200,0,0,,,,
Re'taw,https://buddy.farm/i/re-taw/,re-taw,no_recipe,,200,0,2,,,,
Re'taw Pail,https://buddy.farm/i/re-taw-pail/,re-taw-pail,recipe_found,craft,200,3,0,,,,
Reaver Claw,https://buddy.farm/i/reaver-claw/,reaver-claw,no_recipe,,200,0,0,,,,
Red Berries,https://buddy.farm/i/red-berries/,red-berries,no_recipe,,200,0,0,,,,
Red Berry Pie,https://buddy.farm/i/red-berry-pie/,red-berry-pie,recipe_found,cooking,200,9,0,40,12h,,
Red Brick,https://buddy.farm/i/red-brick/,red-brick,recipe_found,craft,200,5,0,,,,
Red Butterfly,https://buddy.farm/i/red-butterfly/,red-butterfly,recipe_found,craft,200,4,0,,,,
Red Diamond Fish,https://buddy.farm/i/red-diamond-fish/,red-diamond-fish,no_recipe,,200,0,0,,,,
Red Diary,https://buddy.farm/i/red-diary/,red-diary,recipe_found,craft,200,3,0,,,,
Red Dye,https://buddy.farm/i/red-dye/,red-dye,recipe_found,craft,200,2,11,,,,
Red Envelope,https://buddy.farm/i/red-envelope/,red-envelope,no_recipe,,200,0,0,,,,
Red Flowers,https://buddy.farm/i/red-flowers/,red-flowers,no_recipe,,200,0,1,,,,
Red Mushrooms,https://buddy.farm/i/red-mushrooms/,red-mushrooms,no_recipe,,200,0,0,,,,
Red Ornament,https://buddy.farm/i/red-ornament/,red-ornament,no_recipe,,200,0,0,,,,
Red Parchment,https://buddy.farm/i/red-parchment/,red-parchment,recipe_found,craft,200,1,1,,,,
Red Rocket,https://buddy.farm/i/red-rocket/,red-rocket,no_recipe,,200,0,0,,,,
Red Scarf,https://buddy.farm/i/red-scarf/,red-scarf,recipe_found,craft,200,2,1,,,,
Red Shield,https://buddy.farm/i/red-shield/,red-shield,recipe_found,craft,200,3,1,,,,
Red Shirt,https://buddy.farm/i/red-shirt/,red-shirt,recipe_found,craft,200,3,0,,,,
Red Starfish,https://buddy.farm/i/red-starfish/,red-starfish,no_recipe,,200,0,0,,,,
Red Trunk,https://buddy.farm/i/red-trunk/,red-trunk,recipe_found,craft,200,5,0,,,,
Red Twine,https://buddy.farm/i/red-twine/,red-twine,recipe_found,craft,200,2,2,,,,
Redgill,https://buddy.farm/i/redgill/,redgill,no_recipe,,200,0,0,,,,
Refined Corn Quartz,https://buddy.farm/i/refined-corn-quartz/,refined-corn-quartz,no_recipe,,200,0,0,,,,
Reindeer Headband,https://buddy.farm/i/reindeer-headband/,reindeer-headband,no_recipe,,200,0,0,,,,
Reinforced Helmet,https://buddy.farm/i/reinforced-helmet/,reinforced-helmet,recipe_found,craft,200,3,0,,,,
Ric Ryph Bobblehead,https://buddy.farm/i/ric-ryph-bobblehead/,ric-ryph-bobblehead,no_recipe,,200,0,0,,,,
Rice,https://buddy.farm/i/rice/,rice,no_recipe,,200,0,0,,,,
Rice Seeds,https://buddy.farm/i/rice-seeds/,rice-seeds,no_recipe,,200,0,0,,,,
Ring of Renthisj,https://buddy.farm/i/ring-of-renthisj/,ring-of-renthisj,no_recipe,,200,0,0,,,,
Roomba Bobblehead,https://buddy.farm/i/roomba-bobblehead/,roomba-bobblehead,no_recipe,,200,0,0,,,,
Roomba's Over The Moon,https://buddy.farm/i/roomba-s-over-the-moon/,roomba-s-over-the-moon,no_recipe,,200,0,0,,,,
