item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,page_title,recipe_book_item,cooking_level,base_time,ingredient_count,used_in_count,flags,notes
Green Top Hat,https://buddy.farm/i/green-top-hat/,green-top-hat,recipe_found,craft,200,Green Top Hat,,,,6,0,,
Green Torpedo,https://buddy.farm/i/green-torpedo/,green-torpedo,no_recipe,,200,Green Torpedo,,,,0,0,,
Green Twine,https://buddy.farm/i/green-twine/,green-twine,recipe_found,craft,200,Green Twine,,,,2,2,,
Groundhog Buddy Doll,https://buddy.farm/i/groundhog-buddy-doll/,groundhog-buddy-doll,no_recipe,,200,Groundhog Buddy Doll,,,,0,0,,
Growth Medallion I,https://buddy.farm/i/growth-medallion-i/,growth-medallion-i,no_recipe,,200,Growth Medallion I,,,,0,0,,
Growth Medallion II,https://buddy.farm/i/growth-medallion-ii/,growth-medallion-ii,no_recipe,,200,Growth Medallion II,,,,0,0,,
Grubs,https://buddy.farm/i/grubs/,grubs,no_recipe,,200,Grubs,,,,0,1,,
Gummy Globber,https://buddy.farm/i/gummy-globber/,gummy-globber,no_recipe,,200,Gummy Globber,,,,0,0,,
Gummy Worms,https://buddy.farm/i/gummy-worms/,gummy-worms,no_recipe,,200,Gummy Worms,,,,0,0,,
Hammer,https://buddy.farm/i/hammer/,hammer,recipe_found,craft,200,Hammer,,,,3,8,,
Handsaw,https://buddy.farm/i/handsaw/,handsaw,recipe_found,craft,200,Handsaw,,,,5,4,,
Happy Cookies,https://buddy.farm/i/happy-cookies/,happy-cookies,no_recipe,,200,Happy Cookies,,,,0,0,,
Happy Farmiversary Card,https://buddy.farm/i/happy-farmiversary-card/,happy-farmiversary-card,no_recipe,,200,Happy Farmiversary Card,,,,0,0,,
Happy Halloween Card,https://buddy.farm/i/happy-halloween-card/,happy-halloween-card,no_recipe,,200,Happy Halloween Card,,,,0,0,,
Harpoon,https://buddy.farm/i/harpoon/,harpoon,no_recipe,,200,Harpoon,,,,0,0,,
Headdress of Luna,https://buddy.farm/i/headdress-of-luna/,headdress-of-luna,no_recipe,,200,Headdress of Luna,,,,0,0,,
Heart Candies,https://buddy.farm/i/heart-candies/,heart-candies,no_recipe,,200,Heart Candies,,,,0,0,,
Heart Container,https://buddy.farm/i/heart-container/,heart-container,recipe_found,craft,200,Heart Container,,,,1,0,,
Heart Necklace,https://buddy.farm/i/heart-necklace/,heart-necklace,no_recipe,,200,Heart Necklace,,,,0,0,,
Heart Necklace Left Piece,https://buddy.farm/i/heart-necklace-left-piece/,heart-necklace-left-piece,no_recipe,,200,Heart Necklace Left Piece,,,,0,0,,
Heart Necklace Right Piece,https://buddy.farm/i/heart-necklace-right-piece/,heart-necklace-right-piece,no_recipe,,200,Heart Necklace Right Piece,,,,0,0,,
Heart-shaped Box 01,https://buddy.farm/i/heart-shaped-box-01/,heart-shaped-box-01,no_recipe,,200,Heart-shaped Box 01,,,,0,0,,
Heart-shaped Box 02,https://buddy.farm/i/heart-shaped-box-02/,heart-shaped-box-02,no_recipe,,200,Heart-shaped Box 02,,,,0,0,,
Heart-shaped Box 03,https://buddy.farm/i/heart-shaped-box-03/,heart-shaped-box-03,no_recipe,,200,Heart-shaped Box 03,,,,0,0,,
Heart-shaped Gem,https://buddy.farm/i/heart-shaped-gem/,heart-shaped-gem,no_recipe,,200,Heart-shaped Gem,,,,0,0,,
Hearts,https://buddy.farm/i/hearts/,hearts,no_recipe,,200,Hearts,,,,0,0,,
Hensods's Bonsai,https://buddy.farm/i/hensods-s-bonsai/,hensods-s-bonsai,no_recipe,,200,Hensods's Bonsai,,,,0,0,,
Herbs,https://buddy.farm/i/herbs/,herbs,no_recipe,,200,Herbs,,,,0,0,,
Hessian's Axe,https://buddy.farm/i/hessian-s-axe/,hessian-s-axe,no_recipe,,200,Hessian's Axe,,,,0,0,,
Hickory Omelette,https://buddy.farm/i/hickory-omelette/,hickory-omelette,recipe_found,cooking,200,Hickory Omelette,Mariya's Hickory Omelette,35,4h,9,0,,
Hide,https://buddy.farm/i/hide/,hide,no_recipe,,200,Hide,,,,0,3,,
Hockey Mask,https://buddy.farm/i/hockey-mask/,hockey-mask,no_recipe,,200,Hockey Mask,,,,0,0,,
Holger Bobblehead,https://buddy.farm/i/holger-bobblehead/,holger-bobblehead,no_recipe,,200,Holger Bobblehead,,,,0,0,,
Holger's Lunch Box,https://buddy.farm/i/holger-s-lunch-box/,holger-s-lunch-box,no_recipe,,200,Holger's Lunch Box,,,,0,0,,
Holger's Mushroom Stew,https://buddy.farm/i/holger-s-mushroom-stew/,holger-s-mushroom-stew,no_recipe,,200,Holger's Mushroom Stew,,,,0,0,,
Holiday Cake,https://buddy.farm/i/holiday-cake/,holiday-cake,no_recipe,,200,Holiday Cake,,,,0,0,,
Holiday Candles,https://buddy.farm/i/holiday-candles/,holiday-candles,no_recipe,,200,Holiday Candles,,,,0,0,,
Holiday Cheer Bundle 01,https://buddy.farm/i/holiday-cheer-bundle-01/,holiday-cheer-bundle-01,no_recipe,,200,Holiday Cheer Bundle 01,,,,0,0,,
Holiday Garland,https://buddy.farm/i/holiday-garland/,holiday-garland,no_recipe,,200,Holiday Garland,,,,0,0,,
Holiday Wreath,https://buddy.farm/i/holiday-wreath/,holiday-wreath,no_recipe,,200,Holiday Wreath,,,,0,0,,
Honey,https://buddy.farm/i/honey/,honey,no_recipe,,200,Honey,,,,0,0,,
Honeycomb,https://buddy.farm/i/honeycomb/,honeycomb,no_recipe,,200,Honeycomb,,,,0,0,,
Honeysuckle,https://buddy.farm/i/honeysuckle/,honeysuckle,no_recipe,,200,Honeysuckle,,,,0,0,,
Hops,https://buddy.farm/i/hops/,hops,no_recipe,,200,Hops,,,,0,0,,
Hops Seeds,https://buddy.farm/i/hops-seeds/,hops-seeds,no_recipe,,200,Hops Seeds,,,,0,0,,
Horn,https://buddy.farm/i/horn/,horn,no_recipe,,200,Horn,,,,0,3,,
Horn Canteen,https://buddy.farm/i/horn-canteen/,horn-canteen,recipe_found,craft,200,Horn Canteen,,,,4,1,,
Horned Beetle,https://buddy.farm/i/horned-beetle/,horned-beetle,no_recipe,,200,Horned Beetle,,,,0,0,,
Horseman's Belt,https://buddy.farm/i/horseman-s-belt/,horseman-s-belt,no_recipe,,200,Horseman's Belt,,,,0,0,,
Horseshoe,https://buddy.farm/i/horseshoe/,horseshoe,recipe_found,craft,200,Horseshoe,,,,3,0,,
Hot Cocoa,https://buddy.farm/i/hot-cocoa/,hot-cocoa,no_recipe,,200,Hot Cocoa,,,,0,0,,
Hot Potato,https://buddy.farm/i/hot-potato/,hot-potato,no_recipe,,200,Hot Potato,,,,0,0,,
Hotdog Buddy Doll,https://buddy.farm/i/hotdog-buddy-doll/,hotdog-buddy-doll,no_recipe,,200,Hotdog Buddy Doll,,,,0,0,,
Hourglass,https://buddy.farm/i/hourglass/,hourglass,recipe_found,craft,200,Hourglass,,,,4,0,,
Hummingbird Feeder,https://buddy.farm/i/hummingbird-feeder/,hummingbird-feeder,no_recipe,,200,Hummingbird Feeder,,,,0,0,,
Ice Scraper,https://buddy.farm/i/ice-scraper/,ice-scraper,no_recipe,,200,Ice Scraper,,,,0,0,,
Ice Shark,https://buddy.farm/i/ice-shark/,ice-shark,no_recipe,,200,Ice Shark,,,,0,0,,
Iced Tea,https://buddy.farm/i/iced-tea/,iced-tea,recipe_found,craft,200,Iced Tea,,,,2,1,,
Inferno Pepper,https://buddy.farm/i/inferno-pepper/,inferno-pepper,no_recipe,,200,Inferno Pepper,,,,0,0,,
Inferno Ring,https://buddy.farm/i/inferno-ring/,inferno-ring,no_recipe,,200,Inferno Ring,,,,0,0,,
Inferno Sphere,https://buddy.farm/i/inferno-sphere/,inferno-sphere,recipe_found,craft,200,Inferno Sphere,,,,10,0,,
Iron,https://buddy.farm/i/iron/,iron,no_recipe,,200,Iron,,,,0,30,,
Iron Cup,https://buddy.farm/i/iron-cup/,iron-cup,recipe_found,craft,200,Iron Cup,,,,2,0,,
Iron Ring,https://buddy.farm/i/iron-ring/,iron-ring,recipe_found,craft,200,Iron Ring,,,,2,26,,
Jack-o-key,https://buddy.farm/i/jack-o-key/,jack-o-key,no_recipe,,200,Jack-o-key,,,,0,0,,
Jack-o-lantern,https://buddy.farm/i/jack-o-lantern/,jack-o-lantern,no_recipe,,200,Jack-o-lantern,,,,0,0,,
Jade,https://buddy.farm/i/jade/,jade,recipe_found,craft,200,Jade,,,,2,3,,
Jade Charm,https://buddy.farm/i/jade-charm/,jade-charm,recipe_found,craft,200,Jade Charm,,,,4,0,,
Jadeite,https://buddy.farm/i/jadeite/,jadeite,no_recipe,,200,Jadeite,,,,0,0,,
Jar of Pickles,https://buddy.farm/i/jar-of-pickles/,jar-of-pickles,no_recipe,,200,Jar of Pickles,,,,0,0,,
Jellyfish,https://buddy.farm/i/jellyfish/,jellyfish,no_recipe,,200,Jellyfish,,,,0,0,,
Jester Buddy Doll,https://buddy.farm/i/jester-buddy-doll/,jester-buddy-doll,no_recipe,,200,Jester Buddy Doll,,,,0,0,,
Jill Bobblehead,https://buddy.farm/i/jill-bobblehead/,jill-bobblehead,no_recipe,,200,Jill Bobblehead,,,,0,0,,
Jill's Quandary Chowder,https://buddy.farm/i/jill-s-quandary-chowder/,jill-s-quandary-chowder,no_recipe,,200,Jill's Quandary Chowder,,,,0,0,,
Joker,https://buddy.farm/i/joker/,joker,no_recipe,,200,Joker,,,,0,0,,
Jumbo Fish,https://buddy.farm/i/jumbo-fish/,jumbo-fish,no_recipe,,200,Jumbo Fish,,,,0,0,,
Keeper Trapper,https://buddy.farm/i/keeper-trapper/,keeper-trapper,no_recipe,,200,Keeper Trapper,,,,0,0,,
Keyglobe,https://buddy.farm/i/keyglobe/,keyglobe,no_recipe,,200,Keyglobe,,,,0,0,,
Kill Switch,https://buddy.farm/i/kill-switch/,kill-switch,recipe_found,craft,200,Kill Switch,,,,5,1,,
King Apple,https://buddy.farm/i/king-apple/,king-apple,no_recipe,,200,King Apple,,,,0,0,,
King Cake,https://buddy.farm/i/king-cake/,king-cake,no_recipe,,200,King Cake,,,,0,0,,
Kite Kite,https://buddy.farm/i/kite-kite/,kite-kite,no_recipe,,200,Kite Kite,,,,0,0,,
Krampus Buddy Doll,https://buddy.farm/i/krampus-buddy-doll/,krampus-buddy-doll,no_recipe,,200,Krampus Buddy Doll,,,,0,0,,
Labubuddy Doll,https://buddy.farm/i/labubuddy-doll/,labubuddy-doll,no_recipe,,200,Labubuddy Doll,,,,0,0,,
Ladder,https://buddy.farm/i/ladder/,ladder,recipe_found,craft,200,Ladder,,,,2,2,,
Langstaff Crest,https://buddy.farm/i/langstaff-crest/,langstaff-crest,no_recipe,,200,Langstaff Crest,,,,0,0,,
Lantern,https://buddy.farm/i/lantern/,lantern,recipe_found,craft,200,Lantern,,,,5,1,,
Lapis Lazuli,https://buddy.farm/i/lapis-lazuli/,lapis-lazuli,no_recipe,,200,Lapis Lazuli,,,,0,1,,
Large Chest 01,https://buddy.farm/i/large-chest-01/,large-chest-01,no_recipe,,200,Large Chest 01,,,,0,0,,
Large Chest 02,https://buddy.farm/i/large-chest-02/,large-chest-02,no_recipe,,200,Large Chest 02,,,,0,0,,
Large Chest 03,https://buddy.farm/i/large-chest-03/,large-chest-03,no_recipe,,200,Large Chest 03,,,,0,0,,
Large Clam Shell,https://buddy.farm/i/large-clam-shell/,large-clam-shell,no_recipe,,200,Large Clam Shell,,,,0,0,,
Large Net,https://buddy.farm/i/large-net/,large-net,recipe_found,craft,200,Large Net,,,,2,0,,
Largemouth Bass,https://buddy.farm/i/largemouth-bass/,largemouth-bass,no_recipe,,200,Largemouth Bass,,,,0,0,,
Lava Ring,https://buddy.farm/i/lava-ring/,lava-ring,no_recipe,,200,Lava Ring,,,,0,0,,
Lava Sphere,https://buddy.farm/i/lava-sphere/,lava-sphere,recipe_found,craft,200,Lava Sphere,,,,10,0,,
Lavos Shard,https://buddy.farm/i/lavos-shard/,lavos-shard,no_recipe,,200,Lavos Shard,,,,0,0,,
Leather,https://buddy.farm/i/leather/,leather,recipe_found,craft,200,Leather,,,,1,23,,
Leather Bag,https://buddy.farm/i/leather-bag/,leather-bag,recipe_found,craft,200,Leather Bag,,,,3,4,,
Leather Belt,https://buddy.farm/i/leather-belt/,leather-belt,recipe_found,craft,200,Leather Belt,,,,3,0,,
Leather Diary,https://buddy.farm/i/leather-diary/,leather-diary,recipe_found,craft,200,Leather Diary,,,,3,0,,
Leather Helmet,https://buddy.farm/i/leather-helmet/,leather-helmet,recipe_found,craft,200,Leather Helmet,,,,5,1,,
Leather Waterskin,https://buddy.farm/i/leather-waterskin/,leather-waterskin,recipe_found,craft,200,Leather Waterskin,,,,3,0,,
Leek,https://buddy.farm/i/leek/,leek,no_recipe,,200,Leek,,,,0,0,,
Leek Seeds,https://buddy.farm/i/leek-seeds/,leek-seeds,no_recipe,,200,Leek Seeds,,,,0,0,,
Lemon,https://buddy.farm/i/lemon/,lemon,no_recipe,,200,Lemon,,,,0,2,,
Lemon Cream Pie,https://buddy.farm/i/lemon-cream-pie/,lemon-cream-pie,no_recipe,,200,Lemon Cream Pie,,,,0,0,,
Lemon Quartz,https://buddy.farm/i/lemon-quartz/,lemon-quartz,no_recipe,,200,Lemon Quartz,,,,0,3,,
Lemon Quartz Ring,https://buddy.farm/i/lemon-quartz-ring/,lemon-quartz-ring,recipe_found,craft,200,Lemon Quartz Ring,,,,3,0,,
Lemon Seltzer,https://buddy.farm/i/lemon-seltzer/,lemon-seltzer,no_recipe,,200,Lemon Seltzer,,,,0,0,,
Lemonade,https://buddy.farm/i/lemonade/,lemonade,recipe_found,craft,200,Lemonade,,,,2,1,,
Leprechaun Buddy Doll,https://buddy.farm/i/leprechaun-buddy-doll/,leprechaun-buddy-doll,no_recipe,,200,Leprechaun Buddy Doll,,,,0,0,,
Leprechaun Hat,https://buddy.farm/i/leprechaun-hat/,leprechaun-hat,no_recipe,,200,Leprechaun Hat,,,,0,0,,
Lima Bean,https://buddy.farm/i/lima-bean/,lima-bean,no_recipe,,200,Lima Bean,,,,0,0,,
Linked Lantern,https://buddy.farm/i/linked-lantern/,linked-lantern,recipe_found,craft,200,Linked Lantern,,,,5,0,,
List of Corn Puns,https://buddy.farm/i/list-of-corn-puns/,list-of-corn-puns,no_recipe,,200,List of Corn Puns,,,,0,0,,
Lobster,https://buddy.farm/i/lobster/,lobster,no_recipe,,200,Lobster,,,,0,0,,
Lollipop,https://buddy.farm/i/lollipop/,lollipop,no_recipe,,200,Lollipop,,,,0,0,,
Looking Glass,https://buddy.farm/i/looking-glass/,looking-glass,recipe_found,craft,200,Looking Glass,,,,3,1,,
Lorn Bobblehead,https://buddy.farm/i/lorn-bobblehead/,lorn-bobblehead,no_recipe,,200,Lorn Bobblehead,,,,0,0,,
Lorn's Breakfast Boost,https://buddy.farm/i/lorn-s-breakfast-boost/,lorn-s-breakfast-boost,no_recipe,,200,Lorn's Breakfast Boost,,,,0,0,,
Lovely Cookies,https://buddy.farm/i/lovely-cookies/,lovely-cookies,no_recipe,,200,Lovely Cookies,,,,0,0,,
Lovely Present,https://buddy.farm/i/lovely-present/,lovely-present,no_recipe,,200,Lovely Present,,,,0,0,,
Lovely Rose,https://buddy.farm/i/lovely-rose/,lovely-rose,no_recipe,,200,Lovely Rose,,,,0,0,,
Lucky Cat Buddy Doll,https://buddy.farm/i/lucky-cat-buddy-doll/,lucky-cat-buddy-doll,no_recipe,,200,Lucky Cat Buddy Doll,,,,0,0,,
Lucky Rabbit Foot,https://buddy.farm/i/lucky-rabbit-foot/,lucky-rabbit-foot,no_recipe,,200,Lucky Rabbit Foot,,,,0,0,,
Lucky Spiral Belt,https://buddy.farm/i/lucky-spiral-belt/,lucky-spiral-belt,no_recipe,,200,Lucky Spiral Belt,,,,0,0,,
Machine Part,https://buddy.farm/i/machine-part/,machine-part,no_recipe,,200,Machine Part,,,,0,3,,
Machine Press,https://buddy.farm/i/machine-press/,machine-press,recipe_found,craft,200,Machine Press,,,,5,2,,
Mackerel,https://buddy.farm/i/mackerel/,mackerel,no_recipe,,200,Mackerel,,,,0,0,,
Maduin's Cup,https://buddy.farm/i/maduin-s-cup/,maduin-s-cup,no_recipe,,200,Maduin's Cup,,,,0,0,,
Magenta Growth,https://buddy.farm/i/magenta-growth/,magenta-growth,no_recipe,,200,Magenta Growth,,,,0,0,,
Magic Conch Shell,https://buddy.farm/i/magic-conch-shell/,magic-conch-shell,no_recipe,,200,Magic Conch Shell,,,,0,0,,
Magic Lamp,https://buddy.farm/i/magic-lamp/,magic-lamp,no_recipe,,200,Magic Lamp,,,,0,0,,
Magic Mirror,https://buddy.farm/i/magic-mirror/,magic-mirror,no_recipe,,200,Magic Mirror,,,,0,0,,
Magical Chest 01,https://buddy.farm/i/magical-chest-01/,magical-chest-01,no_recipe,,200,Magical Chest 01,,,,0,0,,
Magical Chest 02,https://buddy.farm/i/magical-chest-02/,magical-chest-02,no_recipe,,200,Magical Chest 02,,,,0,0,,
Magical Egg Basket,https://buddy.farm/i/magical-egg-basket/,magical-egg-basket,no_recipe,,200,Magical Egg Basket,,,,0,0,,
Magicite,https://buddy.farm/i/magicite/,magicite,recipe_found,craft,200,Magicite,,,,1,2,,
Magmastone,https://buddy.farm/i/magmastone/,magmastone,no_recipe,,200,Magmastone,,,,0,0,,
Magna Core,https://buddy.farm/i/magna-core/,magna-core,recipe_found,craft,200,Magna Core,,,,7,1,,
Magna Quartz,https://buddy.farm/i/magna-quartz/,magna-quartz,no_recipe,,200,Magna Quartz,,,,0,2,,
Magnifying Glass,https://buddy.farm/i/magnifying-glass/,magnifying-glass,recipe_found,craft,200,Magnifying Glass,,,,4,0,,
Magus Hat,https://buddy.farm/i/magus-hat/,magus-hat,recipe_found,craft,200,Magus Hat,,,,4,0,,
Mana Scarab,https://buddy.farm/i/mana-scarab/,mana-scarab,no_recipe,,200,Mana Scarab,,,,0,0,,
Mapping Compass,https://buddy.farm/i/mapping-compass/,mapping-compass,no_recipe,,200,Mapping Compass,,,,0,0,,
Mariya Bobblehead,https://buddy.farm/i/mariya-bobblehead/,mariya-bobblehead,no_recipe,,200,Mariya Bobblehead,,,,0,0,,
Mariya's Crunchy Omelette,https://buddy.farm/i/mariya-s-crunchy-omelette/,mariya-s-crunchy-omelette,no_recipe,,200,Mariya's Crunchy Omelette,,,,0,0,,
Mariya's Festive Eggnog,https://buddy.farm/i/mariya-s-festive-eggnog/,mariya-s-festive-eggnog,no_recipe,,200,Mariya's Festive Eggnog,,,,0,0,,
Mariya's Hickory Omelette,https://buddy.farm/i/mariya-s-hickory-omelette/,mariya-s-hickory-omelette,no_recipe,,200,Mariya's Hickory Omelette,,,,0,0,,
Mark of Knowledge,https://buddy.farm/i/mark-of-knowledge/,mark-of-knowledge,no_recipe,,200,Mark of Knowledge,,,,0,0,,
Marlin,https://buddy.farm/i/marlin/,marlin,no_recipe,,200,Marlin,,,,0,0,,
Maverick Chip,https://buddy.farm/i/maverick-chip/,maverick-chip,no_recipe,,200,Maverick Chip,,,,0,0,,
Mayonnaise,https://buddy.farm/i/mayonnaise/,mayonnaise,recipe_found,craft,200,Mayonnaise,,,,4,0,,
Mealworms,https://buddy.farm/i/mealworms/,mealworms,no_recipe,,200,Mealworms,,,,0,0,,
Mechanical Heart,https://buddy.farm/i/mechanical-heart/,mechanical-heart,no_recipe,,200,Mechanical Heart,,,,0,0,,
Medium Chest 01,https://buddy.farm/i/medium-chest-01/,medium-chest-01,no_recipe,,200,Medium Chest 01,,,,0,0,,
Medium Chest 02,https://buddy.farm/i/medium-chest-02/,medium-chest-02,no_recipe,,200,Medium Chest 02,,,,0,0,,
Medium Chest 03,https://buddy.farm/i/medium-chest-03/,medium-chest-03,no_recipe,,200,Medium Chest 03,,,,0,0,,
Meerif Crest,https://buddy.farm/i/meerif-crest/,meerif-crest,no_recipe,,200,Meerif Crest,,,,0,0,,
Mega Beet Seeds,https://buddy.farm/i/mega-beet-seeds/,mega-beet-seeds,no_recipe,,200,Mega Beet Seeds,,,,0,0,,
Mega Cotton Seeds,https://buddy.farm/i/mega-cotton-seeds/,mega-cotton-seeds,no_recipe,,200,Mega Cotton Seeds,,,,0,0,,
Mega Sunflower Seeds,https://buddy.farm/i/mega-sunflower-seeds/,mega-sunflower-seeds,no_recipe,,200,Mega Sunflower Seeds,,,,0,0,,
Mermaid's Necklace,https://buddy.farm/i/mermaid-s-necklace/,mermaid-s-necklace,no_recipe,,200,Mermaid's Necklace,,,,0,0,,
Mermaid's Scale,https://buddy.farm/i/mermaid-s-scale/,mermaid-s-scale,no_recipe,,200,Mermaid's Scale,,,,0,0,,
Metal Spool,https://buddy.farm/i/metal-spool/,metal-spool,recipe_found,craft,200,Metal Spool,,,,4,1,,
MIAB,https://buddy.farm/i/miab/,miab,no_recipe,,200,MIAB,,,,0,0,,
Milk,https://buddy.farm/i/milk/,milk,no_recipe,,200,Milk,,,,0,2,,
Milk and Cookies,https://buddy.farm/i/milk-and-cookies/,milk-and-cookies,no_recipe,,200,Milk and Cookies,,,,0,0,,
Milk Carton,https://buddy.farm/i/milk-carton/,milk-carton,no_recipe,,200,Milk Carton,,,,0,0,,
Mini Marshmallows,https://buddy.farm/i/mini-marshmallows/,mini-marshmallows,no_recipe,,200,Mini Marshmallows,,,,0,0,,
Mini Slime Squid,https://buddy.farm/i/mini-slime-squid/,mini-slime-squid,no_recipe,,200,Mini Slime Squid,,,,0,0,,
Mini Time Egg,https://buddy.farm/i/mini-time-egg/,mini-time-egg,no_recipe,,200,Mini Time Egg,,,,0,0,,
Minnows,https://buddy.farm/i/minnows/,minnows,no_recipe,,200,Minnows,,,,0,1,,
Mist Lily,https://buddy.farm/i/mist-lily/,mist-lily,no_recipe,,200,Mist Lily,,,,0,1,,
Mistletoe,https://buddy.farm/i/mistletoe/,mistletoe,no_recipe,,200,Mistletoe,,,,0,0,,
Mittens,https://buddy.farm/i/mittens/,mittens,no_recipe,,200,Mittens,,,,0,0,,
Mixed Nuts,https://buddy.farm/i/mixed-nuts/,mixed-nuts,no_recipe,,200,Mixed Nuts,,,,0,0,,
Mizzem's Daisies,https://buddy.farm/i/mizzem-s-daisies/,mizzem-s-daisies,no_recipe,,200,Mizzem's Daisies,,,,0,0,,
Model Ship,https://buddy.farm/i/model-ship/,model-ship,no_recipe,,200,Model Ship,,,,0,1,,
Molasses,https://buddy.farm/i/molasses/,molasses,no_recipe,,200,Molasses,,,,0,0,,
Monster Skull,https://buddy.farm/i/monster-skull/,monster-skull,no_recipe,,200,Monster Skull,,,,0,1,,
Moonbreaker,https://buddy.farm/i/moonbreaker/,moonbreaker,no_recipe,,200,Moonbreaker,,,,0,0,,
Moonstone,https://buddy.farm/i/moonstone/,moonstone,no_recipe,,200,Moonstone,,,,0,4,,
Mossy Stone,https://buddy.farm/i/mossy-stone/,mossy-stone,no_recipe,,200,Mossy Stone,,,,0,0,,
Movember Buddy Doll,https://buddy.farm/i/movember-buddy-doll/,movember-buddy-doll,no_recipe,,200,Movember Buddy Doll,,,,0,0,,
Mudcap,https://buddy.farm/i/mudcap/,mudcap,no_recipe,,200,Mudcap,,,,0,2,,
Mug of Beer,https://buddy.farm/i/mug-of-beer/,mug-of-beer,no_recipe,,200,Mug of Beer,,,,0,0,,
Mulberry Snapper,https://buddy.farm/i/mulberry-snapper/,mulberry-snapper,no_recipe,,200,Mulberry Snapper,,,,0,0,,
Mummy Bobblehead,https://buddy.farm/i/mummy-bobblehead/,mummy-bobblehead,no_recipe,,200,Mummy Bobblehead,,,,0,0,,
Mushroom,https://buddy.farm/i/mushroom/,mushroom,no_recipe,,200,Mushroom,,,,0,1,,
Mushroom Paste,https://buddy.farm/i/mushroom-paste/,mushroom-paste,recipe_found,craft,200,Mushroom Paste,,,,1,37,,
Mushroom Spores,https://buddy.farm/i/mushroom-spores/,mushroom-spores,no_recipe,,200,Mushroom Spores,,,,0,0,,
Mushroom Stew,https://buddy.farm/i/mushroom-stew/,mushroom-stew,recipe_found,cooking,200,Mushroom Stew,Holger's Mushroom Stew,20,3h,8,0,,
Music Box,https://buddy.farm/i/music-box/,music-box,no_recipe,,200,Music Box,,,,0,0,,
Mussel,https://buddy.farm/i/mussel/,mussel,no_recipe,,200,Mussel,,,,0,0,,
Mystic Ring,https://buddy.farm/i/mystic-ring/,mystic-ring,recipe_found,craft,200,Mystic Ring,,,,5,0,,
Mystical Chest 01,https://buddy.farm/i/mystical-chest-01/,mystical-chest-01,no_recipe,,200,Mystical Chest 01,,,,0,0,,
Mystical Chest 02,https://buddy.farm/i/mystical-chest-02/,mystical-chest-02,no_recipe,,200,Mystical Chest 02,,,,0,0,,
Mystical Staff,https://buddy.farm/i/mystical-staff/,mystical-staff,no_recipe,,200,Mystical Staff,,,,0,0,,
Nailed Board,https://buddy.farm/i/nailed-board/,nailed-board,recipe_found,craft,200,Nailed Board,,,,2,1,,
Nails,https://buddy.farm/i/nails/,nails,no_recipe,,200,Nails,,,,0,27,,
Neigh,https://buddy.farm/i/neigh/,neigh,recipe_found,cooking,200,Neigh,Charles's Neigh,30,3h,9,0,,
Nightshade Cap,https://buddy.farm/i/nightshade-cap/,nightshade-cap,no_recipe,,200,Nightshade Cap,,,,0,0,,
Nirumdivar,https://buddy.farm/i/nirumdivar/,nirumdivar,no_recipe,,200,Nirumdivar,,,,0,0,,
Notary Certificate,https://buddy.farm/i/notary-certificate/,notary-certificate,no_recipe,,200,Notary Certificate,,,,0,0,,
Notary Stamp,https://buddy.farm/i/notary-stamp/,notary-stamp,no_recipe,,200,Notary Stamp,,,,0,0,,
Notebook,https://buddy.farm/i/notebook/,notebook,no_recipe,,200,Notebook,,,,0,0,,
Nut Cracker Buddy,https://buddy.farm/i/nut-cracker-buddy/,nut-cracker-buddy,no_recipe,,200,Nut Cracker Buddy,,,,0,0,,
Nut Cracker Buddy Doll,https://buddy.farm/i/nut-cracker-buddy-doll/,nut-cracker-buddy-doll,no_recipe,,200,Nut Cracker Buddy Doll,,,,0,0,,
Oak,https://buddy.farm/i/oak/,oak,no_recipe,,200,Oak,,,,0,15,,
Oak Table,https://buddy.farm/i/oak-table/,oak-table,recipe_found,craft,200,Oak Table,,,,3,0,,
Oceanite,https://buddy.farm/i/oceanite/,oceanite,no_recipe,,200,Oceanite,,,,0,0,,
Octopus,https://buddy.farm/i/octopus/,octopus,no_recipe,,200,Octopus,,,,0,0,,
Odthorin's Charm,https://buddy.farm/i/odthorin-s-charm/,odthorin-s-charm,no_recipe,,200,Odthorin's Charm,,,,0,0,,
Official Share,https://buddy.farm/i/official-share/,official-share,no_recipe,,200,Official Share,,,,0,0,,
Old Boot,https://buddy.farm/i/old-boot/,old-boot,no_recipe,,200,Old Boot,,,,0,1,,
Onion,https://buddy.farm/i/onion/,onion,no_recipe,,200,Onion,,,,0,0,,
Onion Rings,https://buddy.farm/i/onion-rings/,onion-rings,no_recipe,,200,Onion Rings,,,,0,0,,
Onion Seeds,https://buddy.farm/i/onion-seeds/,onion-seeds,no_recipe,,200,Onion Seeds,,,,0,0,,
Onion Soup,https://buddy.farm/i/onion-soup/,onion-soup,recipe_found,cooking,200,Onion Soup,George's Onion Soup,5,1h,4,0,,
Onyx Scorpion,https://buddy.farm/i/onyx-scorpion/,onyx-scorpion,no_recipe,,200,Onyx Scorpion,,,,0,1,,
Opposition Hourglass,https://buddy.farm/i/opposition-hourglass/,opposition-hourglass,no_recipe,,200,Opposition Hourglass,,,,0,0,,
Orange,https://buddy.farm/i/orange/,orange,no_recipe,,200,Orange,,,,0,3,,
Orange Butterfly,https://buddy.farm/i/orange-butterfly/,orange-butterfly,recipe_found,craft,200,Orange Butterfly,,,,4,0,,
