item_name,canonical_key,buddy_url,page_data_url,cache_file_name,status,http_status,source_status,fetched_at,flags,notes
Spooky Cookies,spooky cookies,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,spooky-cookies__spooky-cookies.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Strong Paste,strong paste,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Pumpkin Pie,pumpkin pie,https://buddy.farm/i/pumpkin-pie/,https://buddy.farm/page-data/i/pumpkin-pie/page-data.json,pumpkin-pie__pumpkin-pie.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Snowball Cup,snowball cup,https://buddy.farm/i/snowball-cup/,https://buddy.farm/page-data/i/snowball-cup/page-data.json,snowball-cup__snowball-cup.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Apple Slice,apple slice,https://buddy.farm/i/apple-slice/,https://buddy.farm/page-data/i/apple-slice/page-data.json,apple-slice__apple-slice.json,skip_fresh,200,sources_blank,2026-06-05T02:26:53.643Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Piece 11,piece 11,https://buddy.farm/i/piece-11/,https://buddy.farm/page-data/i/piece-11/page-data.json,piece-11__piece-11.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Blue Purse,blue purse,https://buddy.farm/i/blue-purse/,https://buddy.farm/page-data/i/blue-purse/page-data.json,blue-purse__blue-purse.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
R.O.A.S.,r.o.a.s.,https://buddy.farm/i/r-o-a-s/,https://buddy.farm/page-data/i/r-o-a-s/page-data.json,r-o-a-s__r-o-a-s.json,skip_terminal,404,uncertain,2026-06-05T02:26:53.643Z,uncertain; http_404,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Expected a successful Buddy page-data fetch but received HTTP 404.; Cached terminal evidence is newer than 30 days.
Goldgill,goldgill,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,goldgill__goldgill.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Lucky Cat Buddy Doll,lucky cat buddy doll,https://buddy.farm/i/lucky-cat-buddy-doll/,https://buddy.farm/page-data/i/lucky-cat-buddy-doll/page-data.json,lucky-cat-buddy-doll__lucky-cat-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:26:53.643Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Chapiku,chapiku,https://buddy.farm/i/chapiku/,https://buddy.farm/page-data/i/chapiku/page-data.json,chapiku__chapiku.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bahltruvian Scales,bahltruvian scales,https://buddy.farm/i/bahltruvian-scales/,https://buddy.farm/page-data/i/bahltruvian-scales/page-data.json,bahltruvian-scales__bahltruvian-scales.json,skip_fresh,200,sources_blank,2026-06-05T02:26:53.643Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Spades,spades,https://buddy.farm/i/spades/,https://buddy.farm/page-data/i/spades/page-data.json,spades__spades.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Brooch of the Bahltruvian Elite,brooch of the bahltruvian elite,https://buddy.farm/i/brooch-of-the-bahltruvian-elite/,https://buddy.farm/page-data/i/brooch-of-the-bahltruvian-elite/page-data.json,brooch-of-the-bahltruvian-elite__brooch-of-the-bahltruvian-elite.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Apple Crate 02,apple crate 02,https://buddy.farm/i/apple-crate-02/,https://buddy.farm/page-data/i/apple-crate-02/page-data.json,apple-crate-02__apple-crate-02.json,skip_fresh,200,sources_blank,2026-06-05T02:26:53.643Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Certificate of Rice Giving,certificate of rice giving,https://buddy.farm/i/certificate-of-rice-giving/,https://buddy.farm/page-data/i/certificate-of-rice-giving/page-data.json,certificate-of-rice-giving__certificate-of-rice-giving.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Potato Battery,potato battery,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Redgill,redgill,https://buddy.farm/i/redgill/,https://buddy.farm/page-data/i/redgill/page-data.json,redgill__redgill.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Seed Bag 01,gold seed bag 01,https://buddy.farm/i/gold-seed-bag-01/,https://buddy.farm/page-data/i/gold-seed-bag-01/page-data.json,gold-seed-bag-01__gold-seed-bag-01.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Green Chromis,green chromis,https://buddy.farm/i/green-chromis/,https://buddy.farm/page-data/i/green-chromis/page-data.json,green-chromis__green-chromis.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Skeleton Key,skeleton key,https://buddy.farm/i/skeleton-key/,https://buddy.farm/page-data/i/skeleton-key/page-data.json,skeleton-key__skeleton-key.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fuzzy Chick 06,fuzzy chick 06,https://buddy.farm/i/fuzzy-chick-06/,https://buddy.farm/page-data/i/fuzzy-chick-06/page-data.json,fuzzy-chick-06__fuzzy-chick-06.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Tomato Seeds,tomato seeds,https://buddy.farm/i/tomato-seeds/,https://buddy.farm/page-data/i/tomato-seeds/page-data.json,tomato-seeds__tomato-seeds.json,skip_fresh,200,sources_present,2026-06-05T02:26:53.643Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Water Orb,water orb,https://buddy.farm/i/water-orb/,https://buddy.farm/page-data/i/water-orb/page-data.json,water-orb__water-orb.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Ugly Buddy Sweater,ugly buddy sweater,https://buddy.farm/i/ugly-buddy-sweater/,https://buddy.farm/page-data/i/ugly-buddy-sweater/page-data.json,ugly-buddy-sweater__ugly-buddy-sweater.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Diamond,diamond,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,diamond__diamond.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fancy Chair,fancy chair,https://buddy.farm/i/fancy-chair/,https://buddy.farm/page-data/i/fancy-chair/page-data.json,fancy-chair__fancy-chair.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Star Bobblehead,star bobblehead,https://buddy.farm/i/star-bobblehead/,https://buddy.farm/page-data/i/star-bobblehead/page-data.json,star-bobblehead__star-bobblehead.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Milk and Cookies,milk and cookies,https://buddy.farm/i/milk-and-cookies/,https://buddy.farm/page-data/i/milk-and-cookies/page-data.json,milk-and-cookies__milk-and-cookies.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Carrot Seeds,gold carrot seeds,https://buddy.farm/i/gold-carrot-seeds/,https://buddy.farm/page-data/i/gold-carrot-seeds/page-data.json,gold-carrot-seeds__gold-carrot-seeds.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Thankful Notes,thankful notes,https://buddy.farm/i/thankful-notes/,https://buddy.farm/page-data/i/thankful-notes/page-data.json,thankful-notes__thankful-notes.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Trout,gold trout,https://buddy.farm/i/gold-trout/,https://buddy.farm/page-data/i/gold-trout/page-data.json,gold-trout__gold-trout.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Medium Chest 02,medium chest 02,https://buddy.farm/i/medium-chest-02/,https://buddy.farm/page-data/i/medium-chest-02/page-data.json,medium-chest-02__medium-chest-02.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Apple,apple,https://buddy.farm/i/apple/,https://buddy.farm/page-data/i/apple/page-data.json,apple__apple.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Anchor,anchor,https://buddy.farm/i/anchor/,https://buddy.farm/page-data/i/anchor/page-data.json,anchor__anchor.json,skip_fresh,200,sources_blank,2026-06-05T02:28:58.078Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Re'taw Pail,re'taw pail,https://buddy.farm/i/re-taw-pail/,https://buddy.farm/page-data/i/re-taw-pail/page-data.json,re-taw-pail__re-taw-pail.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Beach Towel,beach towel,https://buddy.farm/i/beach-towel/,https://buddy.farm/page-data/i/beach-towel/page-data.json,beach-towel__beach-towel.json,skip_fresh,200,sources_blank,2026-06-05T02:28:58.078Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fancy Pan Flute,fancy pan flute,https://buddy.farm/i/fancy-pan-flute/,https://buddy.farm/page-data/i/fancy-pan-flute/page-data.json,fancy-pan-flute__fancy-pan-flute.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Sombrero,sombrero,https://buddy.farm/i/sombrero/,https://buddy.farm/page-data/i/sombrero/page-data.json,sombrero__sombrero.json,skip_fresh,200,sources_blank,2026-06-05T02:28:58.078Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fuzzy Chick 10,fuzzy chick 10,https://buddy.farm/i/fuzzy-chick-10/,https://buddy.farm/page-data/i/fuzzy-chick-10/page-data.json,fuzzy-chick-10__fuzzy-chick-10.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Candy Cane,candy cane,https://buddy.farm/i/candy-cane/,https://buddy.farm/page-data/i/candy-cane/page-data.json,candy-cane__candy-cane.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
50 Gold,50 gold,https://buddy.farm/i/50-gold/,https://buddy.farm/page-data/i/50-gold/page-data.json,50-gold__50-gold.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Plum Ore,plum ore,https://buddy.farm/i/plum-ore/,https://buddy.farm/page-data/i/plum-ore/page-data.json,plum-ore__plum-ore.json,skip_fresh,200,sources_blank,2026-06-05T02:28:58.078Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Frozen Radish,frozen radish,https://buddy.farm/i/frozen-radish/,https://buddy.farm/page-data/i/frozen-radish/page-data.json,frozen-radish__frozen-radish.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bullfish,bullfish,https://buddy.farm/i/bullfish/,https://buddy.farm/page-data/i/bullfish/page-data.json,bullfish__bullfish.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Runestone 15,runestone 15,https://buddy.farm/i/runestone-15/,https://buddy.farm/page-data/i/runestone-15/page-data.json,runestone-15__runestone-15.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Leprechaun Buddy Doll,leprechaun buddy doll,https://buddy.farm/i/leprechaun-buddy-doll/,https://buddy.farm/page-data/i/leprechaun-buddy-doll/page-data.json,leprechaun-buddy-doll__leprechaun-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:28:58.078Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Starfish,starfish,https://buddy.farm/i/starfish/,https://buddy.farm/page-data/i/starfish/page-data.json,starfish__starfish.json,skip_fresh,200,sources_present,2026-06-05T02:28:58.078Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Blue Parchment,blue parchment,https://buddy.farm/i/blue-parchment/,https://buddy.farm/page-data/i/blue-parchment/page-data.json,blue-parchment__blue-parchment.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Certificate of Leek Giving,certificate of leek giving,https://buddy.farm/i/certificate-of-leek-giving/,https://buddy.farm/page-data/i/certificate-of-leek-giving/page-data.json,certificate-of-leek-giving__certificate-of-leek-giving.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Cid Bobblehead,cid bobblehead,https://buddy.farm/i/cid-bobblehead/,https://buddy.farm/page-data/i/cid-bobblehead/page-data.json,cid-bobblehead__cid-bobblehead.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Sea Bass,gold sea bass,https://buddy.farm/i/gold-sea-bass/,https://buddy.farm/page-data/i/gold-sea-bass/page-data.json,gold-sea-bass__gold-sea-bass.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Cucumber Seeds,gold cucumber seeds,https://buddy.farm/i/gold-cucumber-seeds/,https://buddy.farm/page-data/i/gold-cucumber-seeds/page-data.json,gold-cucumber-seeds__gold-cucumber-seeds.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Nailed Board,nailed board,https://buddy.farm/i/nailed-board/,https://buddy.farm/page-data/i/nailed-board/page-data.json,nailed-board__nailed-board.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Book of Clues,book of clues,https://buddy.farm/i/book-of-clues/,https://buddy.farm/page-data/i/book-of-clues/page-data.json,book-of-clues__book-of-clues.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Feed,gold feed,https://buddy.farm/i/gold-feed/,https://buddy.farm/page-data/i/gold-feed/page-data.json,gold-feed__gold-feed.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Boobun's Spray Bottle,boobun's spray bottle,https://buddy.farm/i/boobun-s-spray-bottle/,https://buddy.farm/page-data/i/boobun-s-spray-bottle/page-data.json,boobun-s-spray-bottle__boobun-s-spray-bottle.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bar of Silver,bar of silver,https://buddy.farm/i/bar-of-silver/,https://buddy.farm/page-data/i/bar-of-silver/page-data.json,bar-of-silver__bar-of-silver.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Iced Tea,iced tea,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,iced-tea__iced-tea.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Sea Dragon,sea dragon,https://buddy.farm/i/sea-dragon/,https://buddy.farm/page-data/i/sea-dragon/page-data.json,sea-dragon__sea-dragon.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Pink Ribbon,pink ribbon,https://buddy.farm/i/pink-ribbon/,https://buddy.farm/page-data/i/pink-ribbon/page-data.json,pink-ribbon__pink-ribbon.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Day Off Voucher,day off voucher,https://buddy.farm/i/day-off-voucher/,https://buddy.farm/page-data/i/day-off-voucher/page-data.json,day-off-voucher__day-off-voucher.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Coconut Water,coconut water,https://buddy.farm/i/coconut-water/,https://buddy.farm/page-data/i/coconut-water/page-data.json,coconut-water__coconut-water.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe new item; cache Buddy page evidence when available.; Cached evidence is newer than 30 days.
Langstaff Crest,langstaff crest,https://buddy.farm/i/langstaff-crest/,https://buddy.farm/page-data/i/langstaff-crest/page-data.json,langstaff-crest__langstaff-crest.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Explosive,explosive,https://buddy.farm/i/explosive/,https://buddy.farm/page-data/i/explosive/page-data.json,explosive__explosive.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Magenta Growth,magenta growth,https://buddy.farm/i/magenta-growth/,https://buddy.farm/page-data/i/magenta-growth/page-data.json,magenta-growth__magenta-growth.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Wax Candle,wax candle,https://buddy.farm/i/wax-candle/,https://buddy.farm/page-data/i/wax-candle/page-data.json,wax-candle__wax-candle.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fangs,fangs,https://buddy.farm/i/fangs/,https://buddy.farm/page-data/i/fangs/page-data.json,fangs__fangs.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Lucky Spiral Belt,lucky spiral belt,https://buddy.farm/i/lucky-spiral-belt/,https://buddy.farm/page-data/i/lucky-spiral-belt/page-data.json,lucky-spiral-belt__lucky-spiral-belt.json,skip_fresh,200,sources_blank,2026-06-05T02:31:02.736Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Rosalie's Bone Broth,rosalie's bone broth,https://buddy.farm/i/rosalie-s-bone-broth/,https://buddy.farm/page-data/i/rosalie-s-bone-broth/page-data.json,rosalie-s-bone-broth__rosalie-s-bone-broth.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Cucumber,cucumber,https://buddy.farm/i/cucumber/,https://buddy.farm/page-data/i/cucumber/page-data.json,cucumber__cucumber.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Spiky Bracelet,spiky bracelet,https://buddy.farm/i/spiky-bracelet/,https://buddy.farm/page-data/i/spiky-bracelet/page-data.json,spiky-bracelet__spiky-bracelet.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Stone Shell,stone shell,https://buddy.farm/i/stone-shell/,https://buddy.farm/page-data/i/stone-shell/page-data.json,stone-shell__stone-shell.json,skip_fresh,200,sources_present,2026-06-05T02:31:02.736Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Gold Eggplant,gold eggplant,https://buddy.farm/i/gold-eggplant/,https://buddy.farm/page-data/i/gold-eggplant/page-data.json,gold-eggplant__gold-eggplant.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Runestone 09,runestone 09,https://buddy.farm/i/runestone-09/,https://buddy.farm/page-data/i/runestone-09/page-data.json,runestone-09__runestone-09.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Hops,hops,https://buddy.farm/i/hops/,https://buddy.farm/page-data/i/hops/page-data.json,hops__hops.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Bucket,bucket,https://buddy.farm/i/bucket/,https://buddy.farm/page-data/i/bucket/page-data.json,bucket__bucket.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Certificate of Radish Giving,certificate of radish giving,https://buddy.farm/i/certificate-of-radish-giving/,https://buddy.farm/page-data/i/certificate-of-radish-giving/page-data.json,certificate-of-radish-giving__certificate-of-radish-giving.json,skip_fresh,200,sources_blank,2026-06-05T02:33:07.093Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Apple Picker,apple picker,https://buddy.farm/i/apple-picker/,https://buddy.farm/page-data/i/apple-picker/page-data.json,apple-picker__apple-picker.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fall Basket,fall basket,https://buddy.farm/i/fall-basket/,https://buddy.farm/page-data/i/fall-basket/page-data.json,fall-basket__fall-basket.json,skip_fresh,200,sources_blank,2026-06-05T02:33:07.093Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Vampire Buddy Doll,vampire buddy doll,https://buddy.farm/i/vampire-buddy-doll/,https://buddy.farm/page-data/i/vampire-buddy-doll/page-data.json,vampire-buddy-doll__vampire-buddy-doll.json,skip_fresh,200,sources_blank,2026-06-05T02:33:07.093Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Wooden Mask,wooden mask,https://buddy.farm/i/wooden-mask/,https://buddy.farm/page-data/i/wooden-mask/page-data.json,wooden-mask__wooden-mask.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Fuzzy Chick 11,fuzzy chick 11,https://buddy.farm/i/fuzzy-chick-11/,https://buddy.farm/page-data/i/fuzzy-chick-11/page-data.json,fuzzy-chick-11__fuzzy-chick-11.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Frozen Jelly,frozen jelly,https://buddy.farm/i/frozen-jelly/,https://buddy.farm/page-data/i/frozen-jelly/page-data.json,frozen-jelly__frozen-jelly.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Black Twine,black twine,https://buddy.farm/i/black-twine/,https://buddy.farm/page-data/i/black-twine/page-data.json,black-twine__black-twine.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Nightshade Cap,nightshade cap,https://buddy.farm/i/nightshade-cap/,https://buddy.farm/page-data/i/nightshade-cap/page-data.json,nightshade-cap__nightshade-cap.json,skip_fresh,200,sources_blank,2026-06-05T02:33:07.093Z,sources_blank,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
Mummy Bobblehead,mummy bobblehead,https://buddy.farm/i/mummy-bobblehead/,https://buddy.farm/page-data/i/mummy-bobblehead/page-data.json,mummy-bobblehead__mummy-bobblehead.json,skip_fresh,200,sources_present,2026-06-05T02:33:07.093Z,,BL-248 current museum universe item; refresh Buddy page evidence for parsing work.; Cached evidence is newer than 30 days.
