"questline_key","questline_name","quest_count_from_item_cache","buddy_url","http_status","fetch_timestamp_utc","wait_seconds","total_request_silver","parse_status","raw_body","raw_headers","sha256"
"secrets with lorn","Secrets With Lorn","2","https://buddy.farm/ql/secrets-with-lorn/","200","2026-08-27T20:39:47.2140244Z","10","","parsed_no_silver_total","raw/questlines/secrets-with-lorn.html","raw/questlines/secrets-with-lorn-headers.txt","D71068719BD383C08E9CE31C4C2839712045F31BA8ADB8C17DBB7A5AC1C549F2"
"selfishly, thanks","Selfishly, Thanks","1","https://buddy.farm/ql/selfishly-thanks/","404","2026-08-27T20:39:58.0293923Z","9","","not_found","raw/questlines/selfishly-thanks.html","raw/questlines/selfishly-thanks-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"serious snow safety","Serious Snow Safety","1","https://buddy.farm/ql/serious-snow-safety/","404","2026-08-27T20:40:07.3414190Z","7","","not_found","raw/questlines/serious-snow-safety.html","raw/questlines/serious-snow-safety-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"set sail for pirate's cove","Set Sail for Pirate's Cove","1","https://buddy.farm/ql/set-sail-for-pirates-cove/","404","2026-08-27T20:40:14.5792104Z","10","","not_found","raw/questlines/set-sail-for-pirates-cove.html","raw/questlines/set-sail-for-pirates-cove-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shadow of spring","Shadow of Spring","2","https://buddy.farm/ql/shadow-of-spring/","200","2026-08-27T20:40:24.8622584Z","9","","parsed_no_silver_total","raw/questlines/shadow-of-spring.html","raw/questlines/shadow-of-spring-headers.txt","4338382F203BFB6308787DEA464AD9685A039FACE5C2B1949B0EF0C8C86C48C3"
"shadow's reach","Shadow?s Reach","2","https://buddy.farm/ql/shadow-s-reach/","200","2026-08-27T20:40:34.3897357Z","6","","parsed_no_silver_total","raw/questlines/shadow-s-reach.html","raw/questlines/shadow-s-reach-headers.txt","CBBDF6FBDC7424065A2853FAF8A793C88373A4673CC7FBA391C47E35E250AAAD"
"shark week","Shark Week","4","https://buddy.farm/ql/shark-week/","200","2026-08-27T20:40:40.9312340Z","8","","parsed_no_silver_total","raw/questlines/shark-week.html","raw/questlines/shark-week-headers.txt","AE1784E8609FDEA1EE78AFD06A8AB3C33A09B456DCB7AED6EDE71F2DFEF22524"
"she sells sea shells","She Sells Sea Shells","1","https://buddy.farm/ql/she-sells-sea-shells/","404","2026-08-27T20:40:49.3822710Z","9","","not_found","raw/questlines/she-sells-sea-shells.html","raw/questlines/she-sells-sea-shells-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shell collection attempt two","Shell Collection Attempt Two","7","https://buddy.farm/ql/shell-collection-attempt-two/","200","2026-08-27T20:40:58.6350727Z","9","","parsed_no_silver_total","raw/questlines/shell-collection-attempt-two.html","raw/questlines/shell-collection-attempt-two-headers.txt","88D4DB187FDEF98174A4AAF68C987917AC0926171D13121F773C068D60F68D8F"
"shells hold extraordinary little lives","Shells Hold Extraordinary Little Lives","3","https://buddy.farm/ql/shells-hold-extraordinary-little-lives/","200","2026-08-27T20:41:08.0961435Z","8","","parsed_no_silver_total","raw/questlines/shells-hold-extraordinary-little-lives.html","raw/questlines/shells-hold-extraordinary-little-lives-headers.txt","1ED7F385E57302AEBB570F9BDCB78E4FC130445840E0E09017E9AC4909D8D31C"
"shimmering masterpiece","Shimmering Masterpiece","1","https://buddy.farm/ql/shimmering-masterpiece/","404","2026-08-27T20:41:16.5637462Z","8","","not_found","raw/questlines/shimmering-masterpiece.html","raw/questlines/shimmering-masterpiece-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shiny object","Shiny Object","1","https://buddy.farm/ql/shiny-object/","404","2026-08-27T20:41:24.9330157Z","9","","not_found","raw/questlines/shiny-object.html","raw/questlines/shiny-object-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shipshape decorations","Shipshape Decorations","2","https://buddy.farm/ql/shipshape-decorations/","200","2026-08-27T20:41:34.2166691Z","8","","parsed_no_silver_total","raw/questlines/shipshape-decorations.html","raw/questlines/shipshape-decorations-headers.txt","05595516B54ED51D430F9AD8C7196D068888E2B041A40178EB070BE8A45956E3"
"shipwrecked!","Shipwrecked!","1","https://buddy.farm/ql/shipwrecked/","404","2026-08-27T20:45:07.4682630Z","8","","not_found","raw/questlines/shipwrecked.html","raw/questlines/shipwrecked-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow","Shoveling Snow","5","https://buddy.farm/ql/shoveling-snow/","200","2026-08-27T20:45:15.8131160Z","9","","parsed_no_silver_total","raw/questlines/shoveling-snow.html","raw/questlines/shoveling-snow-headers.txt","55B6685AC8BB94DD08634CBF83EEAD68EAD7E2D70883023CA2115C0185493697"
"shoveling snow i -","Shoveling Snow I -","3","https://buddy.farm/ql/shoveling-snow-i/","404","2026-08-27T20:45:25.2861075Z","6","","not_found","raw/questlines/shoveling-snow-i.html","raw/questlines/shoveling-snow-i-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - a","Shoveling Snow I - A","1","https://buddy.farm/ql/shoveling-snow-i-a/","404","2026-08-27T20:45:31.5628787Z","7","","not_found","raw/questlines/shoveling-snow-i-a.html","raw/questlines/shoveling-snow-i-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - b","Shoveling Snow I - B","1","https://buddy.farm/ql/shoveling-snow-i-b/","404","2026-08-27T20:45:38.8641179Z","6","","not_found","raw/questlines/shoveling-snow-i-b.html","raw/questlines/shoveling-snow-i-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - e","Shoveling Snow I - E","1","https://buddy.farm/ql/shoveling-snow-i-e/","404","2026-08-27T20:45:45.2503943Z","6","","not_found","raw/questlines/shoveling-snow-i-e.html","raw/questlines/shoveling-snow-i-e-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - f","Shoveling Snow I - F","1","https://buddy.farm/ql/shoveling-snow-i-f/","404","2026-08-27T20:45:51.5255943Z","8","","not_found","raw/questlines/shoveling-snow-i-f.html","raw/questlines/shoveling-snow-i-f-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - g","Shoveling Snow I - G","1","https://buddy.farm/ql/shoveling-snow-i-g/","404","2026-08-27T20:46:00.2102494Z","6","","not_found","raw/questlines/shoveling-snow-i-g.html","raw/questlines/shoveling-snow-i-g-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - h","Shoveling Snow I - H","1","https://buddy.farm/ql/shoveling-snow-i-h/","404","2026-08-27T20:46:06.4471726Z","7","","not_found","raw/questlines/shoveling-snow-i-h.html","raw/questlines/shoveling-snow-i-h-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - j","Shoveling Snow I - J","1","https://buddy.farm/ql/shoveling-snow-i-j/","404","2026-08-27T20:46:13.7306082Z","6","","not_found","raw/questlines/shoveling-snow-i-j.html","raw/questlines/shoveling-snow-i-j-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow i - k","Shoveling Snow I - K","1","https://buddy.farm/ql/shoveling-snow-i-k/","404","2026-08-27T20:46:19.9969614Z","6","","not_found","raw/questlines/shoveling-snow-i-k.html","raw/questlines/shoveling-snow-i-k-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow ii -","Shoveling Snow II -","1","https://buddy.farm/ql/shoveling-snow-ii/","404","2026-08-27T20:46:26.2835428Z","10","","not_found","raw/questlines/shoveling-snow-ii.html","raw/questlines/shoveling-snow-ii-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow ii - a","Shoveling Snow II - A","1","https://buddy.farm/ql/shoveling-snow-ii-a/","404","2026-08-27T20:46:36.5646283Z","8","","not_found","raw/questlines/shoveling-snow-ii-a.html","raw/questlines/shoveling-snow-ii-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow ii - b","Shoveling Snow II - B","1","https://buddy.farm/ql/shoveling-snow-ii-b/","404","2026-08-27T20:46:44.8358420Z","6","","not_found","raw/questlines/shoveling-snow-ii-b.html","raw/questlines/shoveling-snow-ii-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iii -","Shoveling Snow III -","1","https://buddy.farm/ql/shoveling-snow-iii/","404","2026-08-27T20:46:51.1052333Z","9","","not_found","raw/questlines/shoveling-snow-iii.html","raw/questlines/shoveling-snow-iii-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iii - a","Shoveling Snow III - A","1","https://buddy.farm/ql/shoveling-snow-iii-a/","404","2026-08-27T20:47:00.3436279Z","9","","not_found","raw/questlines/shoveling-snow-iii-a.html","raw/questlines/shoveling-snow-iii-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iii - b","Shoveling Snow III - B","1","https://buddy.farm/ql/shoveling-snow-iii-b/","404","2026-08-27T20:47:09.6366768Z","8","","not_found","raw/questlines/shoveling-snow-iii-b.html","raw/questlines/shoveling-snow-iii-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iv -","Shoveling Snow IV -","1","https://buddy.farm/ql/shoveling-snow-iv/","404","2026-08-27T20:47:17.9184998Z","9","","not_found","raw/questlines/shoveling-snow-iv.html","raw/questlines/shoveling-snow-iv-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iv - a","Shoveling Snow IV - A","1","https://buddy.farm/ql/shoveling-snow-iv-a/","404","2026-08-27T20:47:27.1624964Z","8","","not_found","raw/questlines/shoveling-snow-iv-a.html","raw/questlines/shoveling-snow-iv-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow iv - b","Shoveling Snow IV - B","1","https://buddy.farm/ql/shoveling-snow-iv-b/","404","2026-08-27T20:47:35.4283171Z","7","","not_found","raw/questlines/shoveling-snow-iv-b.html","raw/questlines/shoveling-snow-iv-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow v - a","Shoveling Snow V - A","1","https://buddy.farm/ql/shoveling-snow-v-a/","404","2026-08-27T20:47:42.9270468Z","6","","not_found","raw/questlines/shoveling-snow-v-a.html","raw/questlines/shoveling-snow-v-a-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"shoveling snow v - b","Shoveling Snow V - B","1","https://buddy.farm/ql/shoveling-snow-v-b/","404","2026-08-27T20:47:49.7067001Z","8","","not_found","raw/questlines/shoveling-snow-v-b.html","raw/questlines/shoveling-snow-v-b-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"silo duo","Silo Duo","2","https://buddy.farm/ql/silo-duo/","200","2026-08-27T20:47:57.9766061Z","8","","parsed_no_silver_total","raw/questlines/silo-duo.html","raw/questlines/silo-duo-headers.txt","747CEFB8DB49D11A9E5E29F0A795AD952A939C9F1B165C209172D80CB736937B"
"so hot right now","So Hot Right Now","9","https://buddy.farm/ql/so-hot-right-now/","200","2026-08-27T20:48:06.4270949Z","8","","parsed_no_silver_total","raw/questlines/so-hot-right-now.html","raw/questlines/so-hot-right-now-headers.txt","8E9BE70E583B8FFC6AB64EBC51C5A2A10ED7FE3DB5B6220D23576A98A00C358F"
"sound unstable","Sound Unstable","5","https://buddy.farm/ql/sound-unstable/","200","2026-08-27T20:48:15.7964962Z","10","","parsed_no_silver_total","raw/questlines/sound-unstable.html","raw/questlines/sound-unstable-headers.txt","45D3E7729121D6471154922D986F5C65883C4DEC6EED7C96A23A236612D1A4CE"
"spellbound","Spellbound","1","https://buddy.farm/ql/spellbound/","404","2026-08-27T20:48:26.3180117Z","6","","not_found","raw/questlines/spellbound.html","raw/questlines/spellbound-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"spirit of the cards","Spirit of the Cards","5","https://buddy.farm/ql/spirit-of-the-cards/","200","2026-08-27T20:48:32.5929017Z","7","","parsed_no_silver_total","raw/questlines/spirit-of-the-cards.html","raw/questlines/spirit-of-the-cards-headers.txt","B4B29AEA061FF9CAAD0F21BC182DAC55DAF8514252938F2E05BE79ED6156C062"
"spooky exchanges","Spooky Exchanges","5","https://buddy.farm/ql/spooky-exchanges/","200","2026-08-27T20:48:40.0615299Z","7","","parsed_no_silver_total","raw/questlines/spooky-exchanges.html","raw/questlines/spooky-exchanges-headers.txt","AC88B0D7B9D5CF2B0653CD00916F4A805DE81AF4A46710E821DC0C7C538D52A2"
"sprung forth","Sprung Forth","0","https://buddy.farm/ql/sprung-forth/","200","2026-08-27T20:48:47.5839128Z","0","","parsed_no_silver_total","raw/questlines/sprung-forth.html","raw/questlines/sprung-forth-headers.txt","EA27199FC947EE2959C7CD3A9B41E9B184E557DFEDB9BF36CC5C30797221116D"
"squirrel problems","Squirrel Problems","1","https://buddy.farm/ql/squirrel-problems/","200","2026-08-27T20:48:47.6647596Z","8","","parsed_no_silver_total","raw/questlines/squirrel-problems.html","raw/questlines/squirrel-problems-headers.txt","D64C9C3A8C1D86A2B33FBBB2855A2172BDB4FE02D919223D02C7AD0633704C07"
"starting to actually realize magic ain't pretty","Starting To Actually Realize Magic Ain't Pretty","12","https://buddy.farm/ql/starting-to-actually-realize-magic-aint-pretty/","404","2026-08-27T20:48:56.1240077Z","6","","not_found","raw/questlines/starting-to-actually-realize-magic-aint-pretty.html","raw/questlines/starting-to-actually-realize-magic-aint-pretty-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"steam powered","Steam Powered","4","https://buddy.farm/ql/steam-powered/","200","2026-08-27T20:49:02.3652257Z","8","","parsed_no_silver_total","raw/questlines/steam-powered.html","raw/questlines/steam-powered-headers.txt","2584E269E2B20AE79FDBADA3CE383C90C505F9D333170EEA4E1AFA207228F587"
"steam powered 2: episode 1","Steam Powered 2: Episode 1","1","https://buddy.farm/ql/steam-powered-2-episode-1/","404","2026-08-27T20:49:10.8667492Z","10","","not_found","raw/questlines/steam-powered-2-episode-1.html","raw/questlines/steam-powered-2-episode-1-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"steam powered 2: episode 2","Steam Powered 2: Episode 2","1","https://buddy.farm/ql/steam-powered-2-episode-2/","404","2026-08-27T20:49:21.1214056Z","8","","not_found","raw/questlines/steam-powered-2-episode-2.html","raw/questlines/steam-powered-2-episode-2-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"stickiness of friendship","Stickiness of Friendship","1","https://buddy.farm/ql/stickiness-of-friendship/","200","2026-08-27T20:49:29.4134174Z","8","","ambiguous_missing_total_request","raw/questlines/stickiness-of-friendship.html","raw/questlines/stickiness-of-friendship-headers.txt","244F7C39A5A6B9E637F008D9513082D5A50FC6F7C061FD98C7B55251538E274E"
"stinky bait","Stinky Bait","1","https://buddy.farm/ql/stinky-bait/","404","2026-08-27T20:49:37.8888950Z","7","","not_found","raw/questlines/stinky-bait.html","raw/questlines/stinky-bait-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"strange companions","Strange Companions","40","https://buddy.farm/ql/strange-companions/","200","2026-08-27T20:49:45.1658262Z","9","","parsed_no_silver_total","raw/questlines/strange-companions.html","raw/questlines/strange-companions-headers.txt","6A96908362A342FA298EACE56DE1F790815032E5F5D33B129403A5D04D8E29C6"
"strange currency","Strange Currency","4","https://buddy.farm/ql/strange-currency/","200","2026-08-27T20:49:54.8985918Z","9","","parsed_no_silver_total","raw/questlines/strange-currency.html","raw/questlines/strange-currency-headers.txt","EC4A85B7B5CD01012023B5852F7772792EF4F6DF12D5E19D3E18AB920734F15A"
"strange stones","Strange Stones","10","https://buddy.farm/ql/strange-stones/","200","2026-08-27T20:50:04.6813333Z","6","","parsed_no_silver_total","raw/questlines/strange-stones.html","raw/questlines/strange-stones-headers.txt","A982027A15ADA70FDDFEF3EC6A403F79917EBE5B93D6769B145421ACBD366211"
"strange stones exigent","Strange Stones Exigent","1","https://buddy.farm/ql/strange-stones-exigent/","404","2026-08-27T20:50:11.2400444Z","6","","not_found","raw/questlines/strange-stones-exigent.html","raw/questlines/strange-stones-exigent-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"summer festival","Summer Festival","1","https://buddy.farm/ql/summer-festival/","404","2026-08-27T20:50:17.5157620Z","10","","not_found","raw/questlines/summer-festival.html","raw/questlines/summer-festival-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"summer lessons in science","Summer Lessons in Science","7","https://buddy.farm/ql/summer-lessons-in-science/","200","2026-08-27T20:50:27.9783399Z","8","","parsed_no_silver_total","raw/questlines/summer-lessons-in-science.html","raw/questlines/summer-lessons-in-science-headers.txt","836B71D7269A0EC2970A9862CB3E8C9A01CB26579AF15D4652918106F25078DF"
"sunblock","Sunblock","9","https://buddy.farm/ql/sunblock/","200","2026-08-27T20:50:36.6133324Z","8","","parsed_no_silver_total","raw/questlines/sunblock.html","raw/questlines/sunblock-headers.txt","A3429722BD945115F0AD192AB6462AF645A4933CCAF3026259DFC1B1B6B0A7CE"
"super calamari","Super Calamari","1","https://buddy.farm/ql/super-calamari/","404","2026-08-27T20:50:45.1286819Z","10","","not_found","raw/questlines/super-calamari.html","raw/questlines/super-calamari-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"super fun fart goo substance","Super Fun Fart Goo Substance","2","https://buddy.farm/ql/super-fun-fart-goo-substance/","200","2026-08-27T20:50:55.3839494Z","10","","parsed_no_silver_total","raw/questlines/super-fun-fart-goo-substance.html","raw/questlines/super-fun-fart-goo-substance-headers.txt","C23FAE6560F034AEE7FF303009A42B9FFB08EE7A5CFD8CFB920319499C21C835"
"sweet days of summer","Sweet Days of Summer","2","https://buddy.farm/ql/sweet-days-of-summer/","200","2026-08-27T20:51:05.8652936Z","6","","ambiguous_missing_total_request","raw/questlines/sweet-days-of-summer.html","raw/questlines/sweet-days-of-summer-headers.txt","F4FF86E9BA3093F470E041FEEEA4FA10545E67EFB592AC3ECBEBC9F7BBB491F2"
"sweet dreams","Sweet Dreams","1","https://buddy.farm/ql/sweet-dreams/","404","2026-08-27T20:51:12.7631830Z","10","","not_found","raw/questlines/sweet-dreams.html","raw/questlines/sweet-dreams-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"sweet tooth","Sweet Tooth","3","https://buddy.farm/ql/sweet-tooth/","200","2026-08-27T20:51:23.0932715Z","6","","parsed_no_silver_total","raw/questlines/sweet-tooth.html","raw/questlines/sweet-tooth-headers.txt","9DC9FF4BC23F2CEA17FAAEFDA1CECCB3E7EEEA49CB283CA23CB874E5974EC1B8"
"take a day off","Take a Day Off","1","https://buddy.farm/ql/take-a-day-off/","404","2026-08-27T20:51:29.5432948Z","9","","not_found","raw/questlines/take-a-day-off.html","raw/questlines/take-a-day-off-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"take this.","Take this.","1","https://buddy.farm/ql/take-this/","404","2026-08-27T20:51:38.8228422Z","7","","not_found","raw/questlines/take-this.html","raw/questlines/take-this-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"tales from the great logs","Tales From The Great Logs","1","https://buddy.farm/ql/tales-from-the-great-logs/","200","2026-08-27T20:51:46.0721458Z","6","","parsed_no_silver_total","raw/questlines/tales-from-the-great-logs.html","raw/questlines/tales-from-the-great-logs-headers.txt","B2FF6E9ABB80C4E2902C1046C0B6B68E34C9BE5F34B672306600332C172E0334"
"tell-tale beat","Tell-Tale Beat","3","https://buddy.farm/ql/tell-tale-beat/","200","2026-08-27T20:51:52.5680567Z","7","","parsed_no_silver_total","raw/questlines/tell-tale-beat.html","raw/questlines/tell-tale-beat-headers.txt","CA76D0EDBB90294AC9EA9EDB74DEAF4BB0C10D076CAAD4692EDFAAF39EA8113D"
"temporary prankster","Temporary Prankster","3","https://buddy.farm/ql/temporary-prankster/","200","2026-08-27T20:52:00.0524657Z","9","","parsed_no_silver_total","raw/questlines/temporary-prankster.html","raw/questlines/temporary-prankster-headers.txt","BA0EF74181F0EB688EAA070A64FB9F4D31F91C45CB075691AA20E02E9ED7AF23"
"testing excellence","Testing Excellence","1","https://buddy.farm/ql/testing-excellence/","404","2026-08-27T20:52:09.4891859Z","6","","not_found","raw/questlines/testing-excellence.html","raw/questlines/testing-excellence-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thank you!","Thank You!","1","https://buddy.farm/ql/thank-you/","404","2026-08-27T20:52:15.7704889Z","7","","not_found","raw/questlines/thank-you.html","raw/questlines/thank-you-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"than-key-ful for sales","Than-key-ful For Sales","1","https://buddy.farm/ql/than-key-ful-for-sales/","404","2026-08-27T20:52:23.0455781Z","6","","not_found","raw/questlines/than-key-ful-for-sales.html","raw/questlines/than-key-ful-for-sales-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankful and hungry","Thankful and Hungry","1","https://buddy.farm/ql/thankful-and-hungry/","404","2026-08-27T20:52:29.3560556Z","9","","not_found","raw/questlines/thankful-and-hungry.html","raw/questlines/thankful-and-hungry-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankful for fish","Thankful For Fish","1","https://buddy.farm/ql/thankful-for-fish/","404","2026-08-27T20:52:38.6677810Z","6","","not_found","raw/questlines/thankful-for-fish.html","raw/questlines/thankful-for-fish-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankful for wisdom","Thankful For Wisdom","1","https://buddy.farm/ql/thankful-for-wisdom/","404","2026-08-27T20:52:44.9501188Z","8","","not_found","raw/questlines/thankful-for-wisdom.html","raw/questlines/thankful-for-wisdom-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankfully a horse","Thankfully A Horse","1","https://buddy.farm/ql/thankfully-a-horse/","404","2026-08-27T20:52:53.2260720Z","9","","not_found","raw/questlines/thankfully-a-horse.html","raw/questlines/thankfully-a-horse-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankfully curious","Thankfully Curious","1","https://buddy.farm/ql/thankfully-curious/","404","2026-08-27T20:53:02.5830797Z","7","","not_found","raw/questlines/thankfully-curious.html","raw/questlines/thankfully-curious-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankfully friendly","Thankfully Friendly","1","https://buddy.farm/ql/thankfully-friendly/","404","2026-08-27T20:53:09.8961714Z","6","","not_found","raw/questlines/thankfully-friendly.html","raw/questlines/thankfully-friendly-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankfully in love","Thankfully In Love","1","https://buddy.farm/ql/thankfully-in-love/","404","2026-08-27T20:53:16.8082379Z","7","","not_found","raw/questlines/thankfully-in-love.html","raw/questlines/thankfully-in-love-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"thankfully treacherous","Thankfully Treacherous","1","https://buddy.farm/ql/thankfully-treacherous/","404","2026-08-27T20:53:24.1212254Z","9","","not_found","raw/questlines/thankfully-treacherous.html","raw/questlines/thankfully-treacherous-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"that which hat bewitches witches and wizards","That Which Hat Bewitches Witches And Wizards","5","https://buddy.farm/ql/that-which-hat-bewitches-witches-and-wizards/","200","2026-08-27T20:53:33.4289953Z","8","","parsed_no_silver_total","raw/questlines/that-which-hat-bewitches-witches-and-wizards.html","raw/questlines/that-which-hat-bewitches-witches-and-wizards-headers.txt","F69799A72F92C2E6F6A43027BFC997FD6E30275FD4E9F77B2D55F12858703FDD"
"the big cleanup","The Big Cleanup","2","https://buddy.farm/ql/the-big-cleanup/","200","2026-08-27T20:53:41.9027034Z","8","","parsed_no_silver_total","raw/questlines/the-big-cleanup.html","raw/questlines/the-big-cleanup-headers.txt","0F2ECF8861F99BA65DCAEAD0BDB5FC415595A029D7BB8B29A4AF6CE67413C4F0"
"the collector","The Collector","1","https://buddy.farm/ql/the-collector/","404","2026-08-27T20:53:50.3529883Z","9","","not_found","raw/questlines/the-collector.html","raw/questlines/the-collector-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"the collector - gold crab","The Collector - Gold Crab","1","https://buddy.farm/ql/the-collector-gold-crab/","404","2026-08-27T20:53:59.6067460Z","10","","not_found","raw/questlines/the-collector-gold-crab.html","raw/questlines/the-collector-gold-crab-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"the collector - goldfish","The Collector - Goldfish","1","https://buddy.farm/ql/the-collector-goldfish/","404","2026-08-27T20:54:09.9395534Z","9","","not_found","raw/questlines/the-collector-goldfish.html","raw/questlines/the-collector-goldfish-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"the collector - large clam shell","The Collector - Large Clam Shell","1","https://buddy.farm/ql/the-collector-large-clam-shell/","404","2026-08-27T20:54:19.2241526Z","8","","not_found","raw/questlines/the-collector-large-clam-shell.html","raw/questlines/the-collector-large-clam-shell-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"the collector - shinefish","The Collector - Shinefish","1","https://buddy.farm/ql/the-collector-shinefish/","404","2026-08-27T20:54:27.4967335Z","10","","not_found","raw/questlines/the-collector-shinefish.html","raw/questlines/the-collector-shinefish-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
