input_item_name,input_canonical_key,output_item_name,output_canonical_key,quantity,output_can_craft,output_can_cook,source_url,page_data_url,cache_file_name,parser_version,flags,notes
Small Bolt,small bolt,Pine Shelf,pine shelf,4,true,false,https://buddy.farm/i/small-bolt/,https://buddy.farm/page-data/i/small-bolt/page-data.json,small-bolt__small-bolt.json,buddy-item-multi-source-v1,,
Small Bolt,small bolt,Step Ladder,step ladder,2,true,false,https://buddy.farm/i/small-bolt/,https://buddy.farm/page-data/i/small-bolt/page-data.json,small-bolt__small-bolt.json,buddy-item-multi-source-v1,,
Small Bolt,small bolt,Sturdy Pickaxe,sturdy pickaxe,1,true,false,https://buddy.farm/i/small-bolt/,https://buddy.farm/page-data/i/small-bolt/page-data.json,small-bolt__small-bolt.json,buddy-item-multi-source-v1,,
Small Gear,small gear,Fancy Clock,fancy clock,4,true,false,https://buddy.farm/i/small-gear/,https://buddy.farm/page-data/i/small-gear/page-data.json,small-gear__small-gear.json,buddy-item-multi-source-v1,,
Small Gear,small gear,Flywheel,flywheel,1,true,false,https://buddy.farm/i/small-gear/,https://buddy.farm/page-data/i/small-gear/page-data.json,small-gear__small-gear.json,buddy-item-multi-source-v1,,
Small Gear,small gear,Y73841 Detector,y73841 detector,3,true,false,https://buddy.farm/i/small-gear/,https://buddy.farm/page-data/i/small-gear/page-data.json,small-gear__small-gear.json,buddy-item-multi-source-v1,,
Small Gear,small gear,Flying Machine,flying machine,4,true,false,https://buddy.farm/i/small-gear/,https://buddy.farm/page-data/i/small-gear/page-data.json,small-gear__small-gear.json,buddy-item-multi-source-v1,,
Small Prawn,small prawn,Shrimp-a-Plenty,shrimp a plenty,30,false,true,https://buddy.farm/i/small-prawn/,https://buddy.farm/page-data/i/small-prawn/page-data.json,small-prawn__small-prawn.json,buddy-item-multi-source-v1,,
Small Screw,small screw,Flywheel,flywheel,7,true,false,https://buddy.farm/i/small-screw/,https://buddy.farm/page-data/i/small-screw/page-data.json,small-screw__small-screw.json,buddy-item-multi-source-v1,,
Small Screw,small screw,Control Box,control box,2,true,false,https://buddy.farm/i/small-screw/,https://buddy.farm/page-data/i/small-screw/page-data.json,small-screw__small-screw.json,buddy-item-multi-source-v1,,
Small Screw,small screw,Magna Core,magna core,10,true,false,https://buddy.farm/i/small-screw/,https://buddy.farm/page-data/i/small-screw/page-data.json,small-screw__small-screw.json,buddy-item-multi-source-v1,,
Small Screw,small screw,Compass,compass,4,true,false,https://buddy.farm/i/small-screw/,https://buddy.farm/page-data/i/small-screw/page-data.json,small-screw__small-screw.json,buddy-item-multi-source-v1,,
Small Spring,small spring,Magna Core,magna core,5,true,false,https://buddy.farm/i/small-spring/,https://buddy.farm/page-data/i/small-spring/page-data.json,small-spring__small-spring.json,buddy-item-multi-source-v1,,
Small Spring,small spring,Control Box,control box,3,true,false,https://buddy.farm/i/small-spring/,https://buddy.farm/page-data/i/small-spring/page-data.json,small-spring__small-spring.json,buddy-item-multi-source-v1,,
Small Spring,small spring,Flying Machine,flying machine,6,true,false,https://buddy.farm/i/small-spring/,https://buddy.farm/page-data/i/small-spring/page-data.json,small-spring__small-spring.json,buddy-item-multi-source-v1,,
Snail,snail,Shrimp-a-Plenty,shrimp a plenty,5,false,true,https://buddy.farm/i/snail/,https://buddy.farm/page-data/i/snail/page-data.json,snail__snail.json,buddy-item-multi-source-v1,,
Sour Root,sour root,Mayonnaise,mayonnaise,1,true,false,https://buddy.farm/i/sour-root/,https://buddy.farm/page-data/i/sour-root/page-data.json,sour-root__sour-root.json,buddy-item-multi-source-v1,,
Spider,spider,Silk,silk,2,true,false,https://buddy.farm/i/spider/,https://buddy.farm/page-data/i/spider/page-data.json,spider__spider.json,buddy-item-multi-source-v1,,
Spiked Shell,spiked shell,Seashell Necklace,seashell necklace,1,true,false,https://buddy.farm/i/spiked-shell/,https://buddy.farm/page-data/i/spiked-shell/page-data.json,spiked-shell__spiked-shell.json,buddy-item-multi-source-v1,,
Spool of Copper,spool of copper,Energy Coil,energy coil,1,true,false,https://buddy.farm/i/spool-of-copper/,https://buddy.farm/page-data/i/spool-of-copper/page-data.json,spool-of-copper__spool-of-copper.json,buddy-item-multi-source-v1,,
Spool of Copper,spool of copper,Potato Battery,potato battery,1,true,false,https://buddy.farm/i/spool-of-copper/,https://buddy.farm/page-data/i/spool-of-copper/page-data.json,spool-of-copper__spool-of-copper.json,buddy-item-multi-source-v1,,
Steak,steak,Over The Moon,over the moon,3,false,true,https://buddy.farm/i/steak/,https://buddy.farm/page-data/i/steak/page-data.json,steak__steak.json,buddy-item-multi-source-v1,,
Steel,steel,Jade Charm,jade charm,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Sturdy Sword,sturdy sword,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Scissors,scissors,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Glass Jar,glass jar,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Sturdy Bow,sturdy bow,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Handsaw,handsaw,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Energy Coil,energy coil,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Pie Pan,pie pan,10,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Engine,engine,20,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Steel Plate,steel plate,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Pitchfork,pitchfork,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Flywheel,flywheel,20,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Reinforced Helmet,reinforced helmet,4,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Magna Core,magna core,40,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Red Trunk,red trunk,8,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Red Shield,red shield,3,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Fancy Violin,fancy violin,4,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Steel Buckle,steel buckle,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Cannon,cannon,25,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Valve,valve,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Steel Pickaxe,steel pickaxe,5,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Steel Vise,steel vise,50,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Pine Shelf,pine shelf,2,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Gainite,gainite,2000,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Wrench,wrench,1,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Grand Piano,grand piano,10,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel,steel,Black Shield,black shield,3,true,false,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,steel__steel.json,buddy-item-multi-source-v1,,
Steel Buckle,steel buckle,Leather Helmet,leather helmet,1,true,false,https://buddy.farm/i/steel-buckle/,https://buddy.farm/page-data/i/steel-buckle/page-data.json,steel-buckle__steel-buckle.json,buddy-item-multi-source-v1,,
Steel Buckle,steel buckle,Flying Machine,flying machine,2,true,false,https://buddy.farm/i/steel-buckle/,https://buddy.farm/page-data/i/steel-buckle/page-data.json,steel-buckle__steel-buckle.json,buddy-item-multi-source-v1,,
Steel Buckle,steel buckle,Rucksack,rucksack,1,true,false,https://buddy.farm/i/steel-buckle/,https://buddy.farm/page-data/i/steel-buckle/page-data.json,steel-buckle__steel-buckle.json,buddy-item-multi-source-v1,,
Steel Buckle,steel buckle,Leather Belt,leather belt,1,true,false,https://buddy.farm/i/steel-buckle/,https://buddy.farm/page-data/i/steel-buckle/page-data.json,steel-buckle__steel-buckle.json,buddy-item-multi-source-v1,,
Steel Plate,steel plate,Control Box,control box,2,true,false,https://buddy.farm/i/steel-plate/,https://buddy.farm/page-data/i/steel-plate/page-data.json,steel-plate__steel-plate.json,buddy-item-multi-source-v1,,
Steel Plate,steel plate,Machine Press,machine press,1,true,false,https://buddy.farm/i/steel-plate/,https://buddy.farm/page-data/i/steel-plate/page-data.json,steel-plate__steel-plate.json,buddy-item-multi-source-v1,,
Steel Plate,steel plate,Step Ladder,step ladder,2,true,false,https://buddy.farm/i/steel-plate/,https://buddy.farm/page-data/i/steel-plate/page-data.json,steel-plate__steel-plate.json,buddy-item-multi-source-v1,,
Steel Plate,steel plate,Engine,engine,1,true,false,https://buddy.farm/i/steel-plate/,https://buddy.farm/page-data/i/steel-plate/page-data.json,steel-plate__steel-plate.json,buddy-item-multi-source-v1,,
Steel Plate,steel plate,Fancy Violin,fancy violin,1,true,false,https://buddy.farm/i/steel-plate/,https://buddy.farm/page-data/i/steel-plate/page-data.json,steel-plate__steel-plate.json,buddy-item-multi-source-v1,,
Steel Vise,steel vise,Fancy Table,fancy table,1,true,false,https://buddy.farm/i/steel-vise/,https://buddy.farm/page-data/i/steel-vise/page-data.json,steel-vise__steel-vise.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Fancy Guitar,fancy guitar,6,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Fancy Sword,fancy sword,4,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Seashell Necklace,seashell necklace,4,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Potato Battery,potato battery,4,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Engine,engine,50,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Fancy Clock,fancy clock,8,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Fancy Violin,fancy violin,4,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Grand Piano,grand piano,88,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Barbed Wire,barbed wire,1,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Flying Machine,flying machine,10,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Crossbow,crossbow,2,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Bamboo Flute,bamboo flute,1,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Steel Wire,steel wire,Crown of Clover,crown of clover,1,true,false,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,steel-wire__steel-wire.json,buddy-item-multi-source-v1,,
Stone,stone,Glass Orb,glass orb,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Glass Bottle,glass bottle,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Iron Cup,iron cup,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Mystic Ring,mystic ring,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Shovel,shovel,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Jade,jade,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Jade Charm,jade charm,6,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Scissors,scissors,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Sturdy Bow,sturdy bow,2,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Garnet,garnet,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Horseshoe,horseshoe,2,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Axe,axe,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Crystal Pickaxe,crystal pickaxe,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Steel Wire,steel wire,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Ruby,ruby,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Iron Ring,iron ring,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Emerald,emerald,2,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Pickaxe,pickaxe,1,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone,stone,Gainite,gainite,2000,true,false,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,stone__stone.json,buddy-item-multi-source-v1,,
Stone Shell,stone shell,Sturdy Pickaxe,sturdy pickaxe,1,true,false,https://buddy.farm/i/stone-shell/,https://buddy.farm/page-data/i/stone-shell/page-data.json,stone-shell__stone-shell.json,buddy-item-multi-source-v1,,
Straw,straw,Twine,twine,2,true,false,https://buddy.farm/i/straw/,https://buddy.farm/page-data/i/straw/page-data.json,straw__straw.json,buddy-item-multi-source-v1,,
Straw,straw,Broom,broom,1,true,false,https://buddy.farm/i/straw/,https://buddy.farm/page-data/i/straw/page-data.json,straw__straw.json,buddy-item-multi-source-v1,,
Straw,straw,Red Brick,red brick,50,true,false,https://buddy.farm/i/straw/,https://buddy.farm/page-data/i/straw/page-data.json,straw__straw.json,buddy-item-multi-source-v1,,
Straw,straw,Snow Shoes,snow shoes,24,true,false,https://buddy.farm/i/straw/,https://buddy.farm/page-data/i/straw/page-data.json,straw__straw.json,buddy-item-multi-source-v1,,
Striped Feather,striped feather,Red Dye,red dye,2,true,false,https://buddy.farm/i/striped-feather/,https://buddy.farm/page-data/i/striped-feather/page-data.json,striped-feather__striped-feather.json,buddy-item-multi-source-v1,,
Striped Feather,striped feather,Red Parchment,red parchment,3,true,false,https://buddy.farm/i/striped-feather/,https://buddy.farm/page-data/i/striped-feather/page-data.json,striped-feather__striped-feather.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Diamond Ring,gold diamond ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Jade Ring,gold jade ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Lemon Quartz Ring,gold lemon quartz ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Ruby Ring,gold ruby ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Aquamarine Ring,gold aquamarine ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Emerald Ring,gold emerald ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Strong Paste,strong paste,Gold Garnet Ring,gold garnet ring,1,true,false,https://buddy.farm/i/strong-paste/,https://buddy.farm/page-data/i/strong-paste/page-data.json,strong-paste__strong-paste.json,buddy-item-multi-source-v1,,
Sturdy Shield,sturdy shield,Black Shield,black shield,1,true,false,https://buddy.farm/i/sturdy-shield/,https://buddy.farm/page-data/i/sturdy-shield/page-data.json,sturdy-shield__sturdy-shield.json,buddy-item-multi-source-v1,,
Sturdy Sword,sturdy sword,Fancy Sword,fancy sword,1,true,false,https://buddy.farm/i/sturdy-sword/,https://buddy.farm/page-data/i/sturdy-sword/page-data.json,sturdy-sword__sturdy-sword.json,buddy-item-multi-source-v1,,
Sunflower,sunflower,Sunflower Oil,sunflower oil,6,true,false,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,sunflower__sunflower.json,buddy-item-multi-source-v1,,
Swamp Thistle,swamp thistle,Yellow Dye,yellow dye,4,true,false,https://buddy.farm/i/swamp-thistle/,https://buddy.farm/page-data/i/swamp-thistle/page-data.json,swamp-thistle__swamp-thistle.json,buddy-item-multi-source-v1,,
Sweet Root,sweet root,Red Berry Pie,red berry pie,100,false,true,https://buddy.farm/i/sweet-root/,https://buddy.farm/page-data/i/sweet-root/page-data.json,sweet-root__sweet-root.json,buddy-item-multi-source-v1,,
Sweet Root,sweet root,Concord Grape Pie,concord grape pie,100,false,true,https://buddy.farm/i/sweet-root/,https://buddy.farm/page-data/i/sweet-root/page-data.json,sweet-root__sweet-root.json,buddy-item-multi-source-v1,,
Tea Leaves,tea leaves,Iced Tea,iced tea,3,true,false,https://buddy.farm/i/tea-leaves/,https://buddy.farm/page-data/i/tea-leaves/page-data.json,tea-leaves__tea-leaves.json,buddy-item-multi-source-v1,,
Thorns,thorns,Barbed Wire,barbed wire,5,true,false,https://buddy.farm/i/thorns/,https://buddy.farm/page-data/i/thorns/page-data.json,thorns__thorns.json,buddy-item-multi-source-v1,,
Tin Can,tin can,Tin Scraps,tin scraps,1,true,false,https://buddy.farm/i/tin-can/,https://buddy.farm/page-data/i/tin-can/page-data.json,tin-can__tin-can.json,buddy-item-multi-source-v1,,
Tin Scraps,tin scraps,Propeller Hat,propeller hat,2,true,false,https://buddy.farm/i/tin-scraps/,https://buddy.farm/page-data/i/tin-scraps/page-data.json,tin-scraps__tin-scraps.json,buddy-item-multi-source-v1,,
Tomato,tomato,Veggie Juice,veggie juice,2,true,false,https://buddy.farm/i/tomato/,https://buddy.farm/page-data/i/tomato/page-data.json,tomato__tomato.json,buddy-item-multi-source-v1,,
Tomato,tomato,Hickory Omelette,hickory omelette,3,false,true,https://buddy.farm/i/tomato/,https://buddy.farm/page-data/i/tomato/page-data.json,tomato__tomato.json,buddy-item-multi-source-v1,,
Tomato,tomato,Cabbage Stew,cabbage stew,15,false,true,https://buddy.farm/i/tomato/,https://buddy.farm/page-data/i/tomato/page-data.json,tomato__tomato.json,buddy-item-multi-source-v1,,
Tomato,tomato,Neigh,neigh,10,false,true,https://buddy.farm/i/tomato/,https://buddy.farm/page-data/i/tomato/page-data.json,tomato__tomato.json,buddy-item-multi-source-v1,,
Transistor,transistor,Energy Coil,energy coil,25,true,false,https://buddy.farm/i/transistor/,https://buddy.farm/page-data/i/transistor/page-data.json,transistor__transistor.json,buddy-item-multi-source-v1,,
Transistor,transistor,Potato Battery,potato battery,8,true,false,https://buddy.farm/i/transistor/,https://buddy.farm/page-data/i/transistor/page-data.json,transistor__transistor.json,buddy-item-multi-source-v1,,
Transistor,transistor,Engine,engine,12,true,false,https://buddy.farm/i/transistor/,https://buddy.farm/page-data/i/transistor/page-data.json,transistor__transistor.json,buddy-item-multi-source-v1,,
Transistor,transistor,Y73841 Detector,y73841 detector,50,true,false,https://buddy.farm/i/transistor/,https://buddy.farm/page-data/i/transistor/page-data.json,transistor__transistor.json,buddy-item-multi-source-v1,,
Transistor,transistor,Power Monitor,power monitor,5,true,false,https://buddy.farm/i/transistor/,https://buddy.farm/page-data/i/transistor/page-data.json,transistor__transistor.json,buddy-item-multi-source-v1,,
Twine,twine,Leather Bag,leather bag,2,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Horn Canteen,horn canteen,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Rope,rope,3,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Spoon,spoon,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Wizard Hat,wizard hat,3,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Compass,compass,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Wooden Bow,wooden bow,2,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Sturdy Bow,sturdy bow,2,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Lantern,lantern,2,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Blue Twine,blue twine,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Fancy Pan Flute,fancy pan flute,5,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Leather Waterskin,leather waterskin,2,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Green Cloak,green cloak,10,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Wooden Sword,wooden sword,4,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Yarn,yarn,4,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Green Twine,green twine,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Bouquet of Flowers,bouquet of flowers,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Red Twine,red twine,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Purple Twine,purple twine,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
Twine,twine,Pearl Necklace,pearl necklace,1,true,false,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
