openable_item_name,openable_canonical_key,content_item_name,content_canonical_key,quantity_per_open,quantity_min,quantity_max,quantity_kind,evidence,notes,source_url,page_data_url,cache_file_name,parser_version
Apple Basket,apple basket,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/apple-basket/,https://buddy.farm/page-data/i/apple-basket/page-data.json,apple-basket__apple-basket.json,buddy-item-multi-source-v1
Shiny Present,shiny present,Christmas Card,christmas card,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,shiny-present__shiny-present.json,buddy-item-multi-source-v1
Shiny Present,shiny present,Snowflakes,snowflakes,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,shiny-present__shiny-present.json,buddy-item-multi-source-v1
Shiny Present,shiny present,Large Net,large net,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,shiny-present__shiny-present.json,buddy-item-multi-source-v1
Shiny Present,shiny present,Orange Juice,orange juice,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,shiny-present__shiny-present.json,buddy-item-multi-source-v1
Shiny Present,shiny present,Apple Cider,apple cider,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,shiny-present__shiny-present.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Aquamarine,aquamarine,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Jade,jade,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Emerald,emerald,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Lemon Quartz,lemon quartz,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Ruby,ruby,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 01,small chest 01,Amethyst,amethyst,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-01/,https://buddy.farm/page-data/i/small-chest-01/page-data.json,small-chest-01__small-chest-01.json,buddy-item-multi-source-v1
Small Chest 02,small chest 02,Rope,rope,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-02/,https://buddy.farm/page-data/i/small-chest-02/page-data.json,small-chest-02__small-chest-02.json,buddy-item-multi-source-v1
Small Chest 02,small chest 02,Antler,antler,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-02/,https://buddy.farm/page-data/i/small-chest-02/page-data.json,small-chest-02__small-chest-02.json,buddy-item-multi-source-v1
Small Chest 02,small chest 02,Leather,leather,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-02/,https://buddy.farm/page-data/i/small-chest-02/page-data.json,small-chest-02__small-chest-02.json,buddy-item-multi-source-v1
Small Chest 02,small chest 02,Glass Orb,glass orb,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-02/,https://buddy.farm/page-data/i/small-chest-02/page-data.json,small-chest-02__small-chest-02.json,buddy-item-multi-source-v1
Small Chest 02,small chest 02,Wooden Plank,wooden plank,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/small-chest-02/,https://buddy.farm/page-data/i/small-chest-02/page-data.json,small-chest-02__small-chest-02.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,3-leaf Clover,3 leaf clover,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,Herbs,herbs,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,Orange Juice,orange juice,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,4-leaf Clover,4 leaf clover,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,Apple,apple,20,20,20,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 01,spring basket 01,Hops,hops,15,15,15,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,spring-basket-01__spring-basket-01.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Apple,apple,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,3-leaf Clover,3 leaf clover,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,4-leaf Clover,4 leaf clover,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Gold Shamrock,gold shamrock,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Spring Seeds,spring seeds,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Hummingbird Feeder,hummingbird feeder,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Orange Juice,orange juice,150,150,150,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Apple Cider,apple cider,15,15,15,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 02,spring basket 02,Cranberry Juice,cranberry juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,spring-basket-02__spring-basket-02.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Apple,apple,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,3-leaf Clover,3 leaf clover,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,4-leaf Clover,4 leaf clover,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Void Bag 01,void bag 01,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Gold Shamrock,gold shamrock,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Hummingbird Feeder,hummingbird feeder,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Orange Juice,orange juice,200,200,200,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Bag of Spring Seeds,bag of spring seeds,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Egg of Tree,egg of tree,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Shamrock Milk,shamrock milk,4,4,4,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Spring Basket 03,spring basket 03,Leprechaun Hat,leprechaun hat,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,spring-basket-03__spring-basket-03.json,buddy-item-multi-source-v1
Stack of Cards,stack of cards,Diamonds,diamonds,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,stack-of-cards__stack-of-cards.json,buddy-item-multi-source-v1
Stack of Cards,stack of cards,Hearts,hearts,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,stack-of-cards__stack-of-cards.json,buddy-item-multi-source-v1
Stack of Cards,stack of cards,Spades,spades,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,stack-of-cards__stack-of-cards.json,buddy-item-multi-source-v1
Stack of Cards,stack of cards,Clubs,clubs,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,stack-of-cards__stack-of-cards.json,buddy-item-multi-source-v1
Stack of Cards,stack of cards,Joker,joker,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,stack-of-cards__stack-of-cards.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Lemonade,lemonade,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Grape Juice,grape juice,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Large Net,large net,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Arnold Palmer,arnold palmer,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Blue Dye,blue dye,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Sand Dollar,sand dollar,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Red Dye,red dye,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Orange Juice,orange juice,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Peach Juice,peach juice,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Summer Basket,summer basket,Fireworks,fireworks,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,summer-basket__summer-basket.json,buddy-item-multi-source-v1
Supply Bag 01,supply bag 01,Arnold Palmer,arnold palmer,30,30,30,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-01/,https://buddy.farm/page-data/i/supply-bag-01/page-data.json,supply-bag-01__supply-bag-01.json,buddy-item-multi-source-v1
Supply Bag 01,supply bag 01,Mushroom Stew,mushroom stew,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-01/,https://buddy.farm/page-data/i/supply-bag-01/page-data.json,supply-bag-01__supply-bag-01.json,buddy-item-multi-source-v1
Supply Bag 01,supply bag 01,Quandary Chowder,quandary chowder,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-01/,https://buddy.farm/page-data/i/supply-bag-01/page-data.json,supply-bag-01__supply-bag-01.json,buddy-item-multi-source-v1
Supply Bag 02,supply bag 02,Sea Pincher Special,sea pincher special,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-02/,https://buddy.farm/page-data/i/supply-bag-02/page-data.json,supply-bag-02__supply-bag-02.json,buddy-item-multi-source-v1
Supply Bag 02,supply bag 02,Large Net,large net,30,30,30,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-02/,https://buddy.farm/page-data/i/supply-bag-02/page-data.json,supply-bag-02__supply-bag-02.json,buddy-item-multi-source-v1
Supply Bag 02,supply bag 02,Mushroom Stew,mushroom stew,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-bag-02/,https://buddy.farm/page-data/i/supply-bag-02/page-data.json,supply-bag-02__supply-bag-02.json,buddy-item-multi-source-v1
Supply Crate 01,supply crate 01,Arnold Palmer,arnold palmer,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-01/,https://buddy.farm/page-data/i/supply-crate-01/page-data.json,supply-crate-01__supply-crate-01.json,buddy-item-multi-source-v1
Supply Crate 01,supply crate 01,Quandary Chowder,quandary chowder,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-01/,https://buddy.farm/page-data/i/supply-crate-01/page-data.json,supply-crate-01__supply-crate-01.json,buddy-item-multi-source-v1
Supply Crate 01,supply crate 01,Shrimp-a-Plenty,shrimp a plenty,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-01/,https://buddy.farm/page-data/i/supply-crate-01/page-data.json,supply-crate-01__supply-crate-01.json,buddy-item-multi-source-v1
Supply Crate 01,supply crate 01,Mushroom Stew,mushroom stew,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-01/,https://buddy.farm/page-data/i/supply-crate-01/page-data.json,supply-crate-01__supply-crate-01.json,buddy-item-multi-source-v1
Supply Crate 02,supply crate 02,Large Net,large net,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-02/,https://buddy.farm/page-data/i/supply-crate-02/page-data.json,supply-crate-02__supply-crate-02.json,buddy-item-multi-source-v1
Supply Crate 02,supply crate 02,Mushroom Stew,mushroom stew,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-02/,https://buddy.farm/page-data/i/supply-crate-02/page-data.json,supply-crate-02__supply-crate-02.json,buddy-item-multi-source-v1
Supply Crate 02,supply crate 02,Sea Pincher Special,sea pincher special,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-02/,https://buddy.farm/page-data/i/supply-crate-02/page-data.json,supply-crate-02__supply-crate-02.json,buddy-item-multi-source-v1
Supply Crate 02,supply crate 02,Shrimp-a-Plenty,shrimp a plenty,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/supply-crate-02/,https://buddy.farm/page-data/i/supply-crate-02/page-data.json,supply-crate-02__supply-crate-02.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Grubs,grubs,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Iced Tea,iced tea,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Minnows,minnows,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Worms,worms,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Large Net,large net,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Gummy Worms,gummy worms,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Mealworms,mealworms,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Tackle Box,tackle box,Fishing Net,fishing net,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,tackle-box__tackle-box.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Baba Cola,baba cola,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Mixed Nuts,mixed nuts,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Hickory Omelette,hickory omelette,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Apple Cider,apple cider,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Protein Bar,protein bar,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Mug of Beer,mug of beer,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Cranberry Juice,cranberry juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Fish and Chips,fish and chips,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas s tavern tote,Bread,bread,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,thomas-s-tavern-tote__thomas-s-tavern-tote.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Large Net,large net,250,250,250,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Arnold Palmer,arnold palmer,250,250,250,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Time Egg,time egg,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
