source_type,item_name,canonical_key,source_name,source_canonical_key,detail,source_url,page_data_url,cache_file_name,parser_version,flags,notes
wishing_well_reverse,Gold Leaf,gold leaf,Bacon,bacon,0.3333333333333333,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Magicite,magicite,0.25,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Runestone 04,runestone 04,0.3333333333333333,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Runestone 06,runestone 06,0.25,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Runestone 07,runestone 07,0.3333333333333333,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Gold Eggplant,gold eggplant,0.25,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Leaf,gold leaf,Gold Feather,gold feather,0.3333333333333333,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Peas,gold peas,Gold Peppers,gold peppers,0.2,https://buddy.farm/i/gold-peas/,https://buddy.farm/page-data/i/gold-peas/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Peas,gold peas,Gold Carrot,gold carrot,0.25,https://buddy.farm/i/gold-peas/,https://buddy.farm/page-data/i/gold-peas/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Peas,gold peas,Gold Eggplant,gold eggplant,0.25,https://buddy.farm/i/gold-peas/,https://buddy.farm/page-data/i/gold-peas/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Peppers,gold peppers,Gold Peas,gold peas,0.25,https://buddy.farm/i/gold-peppers/,https://buddy.farm/page-data/i/gold-peppers/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Sea Bass,gold sea bass,Goldjack,goldjack,0.3333333333333333,https://buddy.farm/i/gold-sea-bass/,https://buddy.farm/page-data/i/gold-sea-bass/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Sea Bass,gold sea bass,Gold Flier,gold flier,0.3333333333333333,https://buddy.farm/i/gold-sea-bass/,https://buddy.farm/page-data/i/gold-sea-bass/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Sea Bass,gold sea bass,Herbs,herbs,0.16666666666666666,https://buddy.farm/i/gold-sea-bass/,https://buddy.farm/page-data/i/gold-sea-bass/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Trout,gold trout,Goldray,goldray,0.3333333333333333,https://buddy.farm/i/gold-trout/,https://buddy.farm/page-data/i/gold-trout/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Trout,gold trout,Gold Drum,gold drum,0.3333333333333333,https://buddy.farm/i/gold-trout/,https://buddy.farm/page-data/i/gold-trout/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gold Trout,gold trout,Goldfin,goldfin,0.3333333333333333,https://buddy.farm/i/gold-trout/,https://buddy.farm/page-data/i/gold-trout/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldfin,goldfin,Gold Coral,gold coral,0.5,https://buddy.farm/i/goldfin/,https://buddy.farm/page-data/i/goldfin/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldfin,goldfin,Gold Sea Bass,gold sea bass,0.3333333333333333,https://buddy.farm/i/goldfin/,https://buddy.farm/page-data/i/goldfin/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldfin,goldfin,Goldgill,goldgill,0.3333333333333333,https://buddy.farm/i/goldfin/,https://buddy.farm/page-data/i/goldfin/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldfish,goldfish,Jack-o-lantern,jack o lantern,0.3333333333333333,https://buddy.farm/i/goldfish/,https://buddy.farm/page-data/i/goldfish/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldgill,goldgill,Gold Flier,gold flier,0.3333333333333333,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldgill,goldgill,Gold Catfish,gold catfish,0.3333333333333333,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldgill,goldgill,Goldjack,goldjack,0.3333333333333333,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldgill,goldgill,Gold Trout,gold trout,0.3333333333333333,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldjack,goldjack,Goldfin,goldfin,0.3333333333333333,https://buddy.farm/i/goldjack/,https://buddy.farm/page-data/i/goldjack/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldjack,goldjack,Gold Catfish,gold catfish,0.3333333333333333,https://buddy.farm/i/goldjack/,https://buddy.farm/page-data/i/goldjack/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldjack,goldjack,Goldgill,goldgill,0.3333333333333333,https://buddy.farm/i/goldjack/,https://buddy.farm/page-data/i/goldjack/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldray,goldray,Goldjack,goldjack,0.3333333333333333,https://buddy.farm/i/goldray/,https://buddy.farm/page-data/i/goldray/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Goldray,goldray,Gold Trout,gold trout,0.3333333333333333,https://buddy.farm/i/goldray/,https://buddy.farm/page-data/i/goldray/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gouda,gouda,Small Gear,small gear,0.3333333333333333,https://buddy.farm/i/gouda/,https://buddy.farm/page-data/i/gouda/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Gouda,gouda,Wax Candle,wax candle,0.3333333333333333,https://buddy.farm/i/gouda/,https://buddy.farm/page-data/i/gouda/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Grab Bag 02,grab bag 02,Water Lily,water lily,0.3333333333333333,https://buddy.farm/i/grab-bag-02/,https://buddy.farm/page-data/i/grab-bag-02/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Grab Bag 07,grab bag 07,Milk and Cookies,milk and cookies,0.25,https://buddy.farm/i/grab-bag-07/,https://buddy.farm/page-data/i/grab-bag-07/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Green Jellyfish,green jellyfish,Herbs,herbs,0.16666666666666666,https://buddy.farm/i/green-jellyfish/,https://buddy.farm/page-data/i/green-jellyfish/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Holiday Wreath,holiday wreath,Milk and Cookies,milk and cookies,0.25,https://buddy.farm/i/holiday-wreath/,https://buddy.farm/page-data/i/holiday-wreath/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Honey,honey,Herbs,herbs,0.16666666666666666,https://buddy.farm/i/honey/,https://buddy.farm/page-data/i/honey/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Horn,horn,Pine Cone,pine cone,0.3333333333333333,https://buddy.farm/i/horn/,https://buddy.farm/page-data/i/horn/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Horned Beetle,horned beetle,Fire Ant,fire ant,0.25,https://buddy.farm/i/horned-beetle/,https://buddy.farm/page-data/i/horned-beetle/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Horned Beetle,horned beetle,Shiny Beetle,shiny beetle,0.25,https://buddy.farm/i/horned-beetle/,https://buddy.farm/page-data/i/horned-beetle/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Horned Beetle,horned beetle,Giant Centipede,giant centipede,0.25,https://buddy.farm/i/horned-beetle/,https://buddy.farm/page-data/i/horned-beetle/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Horned Beetle,horned beetle,Snail,snail,0.25,https://buddy.farm/i/horned-beetle/,https://buddy.farm/page-data/i/horned-beetle/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Iced Tea,iced tea,Apple Cider,apple cider,0.3333333333333333,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Jack-o-lantern,jack o lantern,Treat Bag 03,treat bag 03,0.3333333333333333,https://buddy.farm/i/jack-o-lantern/,https://buddy.farm/page-data/i/jack-o-lantern/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Lemon Quartz,lemon quartz,Aquamarine,aquamarine,0.25,https://buddy.farm/i/lemon-quartz/,https://buddy.farm/page-data/i/lemon-quartz/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Lemonade,lemonade,Apple Cider,apple cider,0.3333333333333333,https://buddy.farm/i/lemonade/,https://buddy.farm/page-data/i/lemonade/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Lollipop,lollipop,Chattering Teeth,chattering teeth,0.25,https://buddy.farm/i/lollipop/,https://buddy.farm/page-data/i/lollipop/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Lollipop,lollipop,Taffy,taffy,0.3333333333333333,https://buddy.farm/i/lollipop/,https://buddy.farm/page-data/i/lollipop/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Lollipop,lollipop,Candy,candy,0.25,https://buddy.farm/i/lollipop/,https://buddy.farm/page-data/i/lollipop/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Machine Press,machine press,Sturdy Bow,sturdy bow,0.3333333333333333,https://buddy.farm/i/machine-press/,https://buddy.farm/page-data/i/machine-press/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magicite,magicite,Gold Leaf,gold leaf,0.3333333333333333,https://buddy.farm/i/magicite/,https://buddy.farm/page-data/i/magicite/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magicite,magicite,Bacon,bacon,0.3333333333333333,https://buddy.farm/i/magicite/,https://buddy.farm/page-data/i/magicite/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magicite,magicite,Runestone 05,runestone 05,0.25,https://buddy.farm/i/magicite/,https://buddy.farm/page-data/i/magicite/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magicite,magicite,Runestone 02,runestone 02,0.25,https://buddy.farm/i/magicite/,https://buddy.farm/page-data/i/magicite/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magna Core,magna core,Compass,compass,1,https://buddy.farm/i/magna-core/,https://buddy.farm/page-data/i/magna-core/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magna Quartz,magna quartz,Runestone 05,runestone 05,0.25,https://buddy.farm/i/magna-quartz/,https://buddy.farm/page-data/i/magna-quartz/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Magna Quartz,magna quartz,Runestone 02,runestone 02,0.25,https://buddy.farm/i/magna-quartz/,https://buddy.farm/page-data/i/magna-quartz/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Metal Spool,metal spool,Belt Drive,belt drive,0.3333333333333333,https://buddy.farm/i/metal-spool/,https://buddy.farm/page-data/i/metal-spool/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,MIAB,miab,4-leaf Clover,4 leaf clover,0.3333333333333333,https://buddy.farm/i/miab/,https://buddy.farm/page-data/i/miab/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Monster Skull,monster skull,Steel Plate,steel plate,0.3333333333333333,https://buddy.farm/i/monster-skull/,https://buddy.farm/page-data/i/monster-skull/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Captains Log,captains log,0.25,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Eye Patch,eye patch,0.25,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Shark Tooth,shark tooth,0.3333333333333333,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Treat Bag 03,treat bag 03,0.3333333333333333,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Runestone 01,runestone 01,0.3333333333333333,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Moonstone,moonstone,Runestone 03,runestone 03,0.3333333333333333,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Mug of Beer,mug of beer,Cutlass,cutlass,0.3333333333333333,https://buddy.farm/i/mug-of-beer/,https://buddy.farm/page-data/i/mug-of-beer/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Mushroom Paste,mushroom paste,Water Lily,water lily,0.3333333333333333,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Octopus,octopus,Ancient Coin,ancient coin,0.08333333333333333,https://buddy.farm/i/octopus/,https://buddy.farm/page-data/i/octopus/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Octopus,octopus,Herbs,herbs,0.16666666666666666,https://buddy.farm/i/octopus/,https://buddy.farm/page-data/i/octopus/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Onyx Scorpion,onyx scorpion,Spoon,spoon,0.3333333333333333,https://buddy.farm/i/onyx-scorpion/,https://buddy.farm/page-data/i/onyx-scorpion/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Orange Gecko,orange gecko,Ancient Coin,ancient coin,0.08333333333333333,https://buddy.farm/i/orange-gecko/,https://buddy.farm/page-data/i/orange-gecko/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Orange Gecko,orange gecko,Frog,frog,0.3333333333333333,https://buddy.farm/i/orange-gecko/,https://buddy.farm/page-data/i/orange-gecko/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Orange Gecko,orange gecko,Sea Dragon,sea dragon,0.3333333333333333,https://buddy.farm/i/orange-gecko/,https://buddy.farm/page-data/i/orange-gecko/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Orange Gecko,orange gecko,Crab Claw,crab claw,0.3333333333333333,https://buddy.farm/i/orange-gecko/,https://buddy.farm/page-data/i/orange-gecko/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Orange Juice,orange juice,Apple Cider,apple cider,0.3333333333333333,https://buddy.farm/i/orange-juice/,https://buddy.farm/page-data/i/orange-juice/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pine Cone,pine cone,Antler,antler,0.3333333333333333,https://buddy.farm/i/pine-cone/,https://buddy.farm/page-data/i/pine-cone/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Bandana,pirate bandana,Pocket Watch,pocket watch,0.3333333333333333,https://buddy.farm/i/pirate-bandana/,https://buddy.farm/page-data/i/pirate-bandana/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Bandana,pirate bandana,Spectacles,spectacles,0.2,https://buddy.farm/i/pirate-bandana/,https://buddy.farm/page-data/i/pirate-bandana/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Flag,pirate flag,Captains Log,captains log,0.25,https://buddy.farm/i/pirate-flag/,https://buddy.farm/page-data/i/pirate-flag/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Flag,pirate flag,Freaky Picture,freaky picture,0.25,https://buddy.farm/i/pirate-flag/,https://buddy.farm/page-data/i/pirate-flag/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Flag,pirate flag,Pirate Bandana,pirate bandana,0.25,https://buddy.farm/i/pirate-flag/,https://buddy.farm/page-data/i/pirate-flag/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pirate Flag,pirate flag,Teapot,teapot,0.14285714285714285,https://buddy.farm/i/pirate-flag/,https://buddy.farm/page-data/i/pirate-flag/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Pocket Watch,pocket watch,Cogwheel,cogwheel,0.25,https://buddy.farm/i/pocket-watch/,https://buddy.farm/page-data/i/pocket-watch/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Popcorn,popcorn,Water Lily,water lily,0.3333333333333333,https://buddy.farm/i/popcorn/,https://buddy.farm/page-data/i/popcorn/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Prism Shard,prism shard,Pine Cone,pine cone,0.3333333333333333,https://buddy.farm/i/prism-shard/,https://buddy.farm/page-data/i/prism-shard/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Purple Bag,purple bag,Red Dye,red dye,0.3333333333333333,https://buddy.farm/i/purple-bag/,https://buddy.farm/page-data/i/purple-bag/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Red Shield,red shield,Red Dye,red dye,0.3333333333333333,https://buddy.farm/i/red-shield/,https://buddy.farm/page-data/i/red-shield/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Rubber Duckie,rubber duckie,Cutlass,cutlass,0.3333333333333333,https://buddy.farm/i/rubber-duckie/,https://buddy.farm/page-data/i/rubber-duckie/page-data.json,,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
