quest_key,reward_type,item_name,canonical_key,quantity,source_url,notes
pirates start arriving ix,item,White Truffle,white truffle,200,https://buddy.farm/i/white-truffle/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/white-truffle/; Page data: https://buddy.farm/page-data/i/white-truffle/page-data.json; Cache: white-truffle__white-truffle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277985
pirates start arriving vi,item,Large Chest 03,large chest 03,1000,https://buddy.farm/i/large-chest-03/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-chest-03/; Page data: https://buddy.farm/page-data/i/large-chest-03/page-data.json; Cache: large-chest-03__large-chest-03.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277982
pirates start arriving vi,item,Pirate Bandana,pirate bandana,1,https://buddy.farm/i/pirate-bandana/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277982
pirates start arriving vi,item,Small Screw,small screw,5000,https://buddy.farm/i/small-screw/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/small-screw/; Page data: https://buddy.farm/page-data/i/small-screw/page-data.json; Cache: small-screw__small-screw.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277982
pirates start arriving vii,item,Arnold Palmer,arnold palmer,2500,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277983
pirates start arriving vii,item,Mega Sunflower Seeds,mega sunflower seeds,500,https://buddy.farm/i/mega-sunflower-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mega-sunflower-seeds/; Page data: https://buddy.farm/page-data/i/mega-sunflower-seeds/page-data.json; Cache: mega-sunflower-seeds__mega-sunflower-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277983
pirates start arriving vii,item,Mug of Beer,mug of beer,250,https://buddy.farm/i/mug-of-beer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mug-of-beer/; Page data: https://buddy.farm/page-data/i/mug-of-beer/page-data.json; Cache: mug-of-beer__mug-of-beer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277983
pirates start arriving viii,item,Black Truffle,black truffle,250,https://buddy.farm/i/black-truffle/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/black-truffle/; Page data: https://buddy.farm/page-data/i/black-truffle/page-data.json; Cache: black-truffle__black-truffle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277984
pirates start arriving viii,item,Protein Bar,protein bar,1,https://buddy.farm/i/protein-bar/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/protein-bar/; Page data: https://buddy.farm/page-data/i/protein-bar/page-data.json; Cache: protein-bar__protein-bar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277984
pirates start arriving x,item,Arnold Palmer,arnold palmer,5000,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Moonstone,moonstone,5000,https://buddy.farm/i/moonstone/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving xi,item,Apple Cider,apple cider,2500,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Bug Bag 01,bug bag 01,5,https://buddy.farm/i/bug-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bug-bag-01/; Page data: https://buddy.farm/page-data/i/bug-bag-01/page-data.json; Cache: bug-bag-01__bug-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Protein Bar,protein bar,2,https://buddy.farm/i/protein-bar/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/protein-bar/; Page data: https://buddy.farm/page-data/i/protein-bar/page-data.json; Cache: protein-bar__protein-bar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Void Bag 01,void bag 01,100,https://buddy.farm/i/void-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xii,item,Cranberry Juice,cranberry juice,2,https://buddy.farm/i/cranberry-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xiii,item,Borgen Bag 01,borgen bag 01,25,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Tackle Box,tackle box,200,https://buddy.farm/i/tackle-box/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/tackle-box/; Page data: https://buddy.farm/page-data/i/tackle-box/page-data.json; Cache: tackle-box__tackle-box.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiv,item,Apple Cider,apple cider,5000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Heart-shaped Gem,heart-shaped gem,4,https://buddy.farm/i/heart-shaped-gem/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/heart-shaped-gem/; Page data: https://buddy.farm/page-data/i/heart-shaped-gem/page-data.json; Cache: heart-shaped-gem__heart-shaped-gem.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xix,item,Apple Cider,apple cider,5000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Borgen Bag 01,borgen bag 01,30,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Gravy Boat,gravy boat,1,https://buddy.farm/i/gravy-boat/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gravy-boat/; Page data: https://buddy.farm/page-data/i/gravy-boat/page-data.json; Cache: gravy-boat__gravy-boat.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Happy Cookies,happy cookies,3,https://buddy.farm/i/happy-cookies/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/happy-cookies/; Page data: https://buddy.farm/page-data/i/happy-cookies/page-data.json; Cache: happy-cookies__happy-cookies.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Large Net,large net,10000,https://buddy.farm/i/large-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-net/; Page data: https://buddy.farm/page-data/i/large-net/page-data.json; Cache: large-net__large-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Lemon Seltzer,lemon seltzer,5,https://buddy.farm/i/lemon-seltzer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemon-seltzer/; Page data: https://buddy.farm/page-data/i/lemon-seltzer/page-data.json; Cache: lemon-seltzer__lemon-seltzer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Lovely Cookies,lovely cookies,3,https://buddy.farm/i/lovely-cookies/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/lovely-cookies/; Page data: https://buddy.farm/page-data/i/lovely-cookies/page-data.json; Cache: lovely-cookies__lovely-cookies.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Small Bolt,small bolt,5000,https://buddy.farm/i/small-bolt/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/small-bolt/; Page data: https://buddy.farm/page-data/i/small-bolt/page-data.json; Cache: small-bolt__small-bolt.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Spooky Cookies,spooky cookies,3,https://buddy.farm/i/spooky-cookies/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/spooky-cookies/; Page data: https://buddy.farm/page-data/i/spooky-cookies/page-data.json; Cache: spooky-cookies__spooky-cookies.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Travel Voucher,travel voucher,1,https://buddy.farm/i/travel-voucher/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/travel-voucher/; Page data: https://buddy.farm/page-data/i/travel-voucher/page-data.json; Cache: travel-voucher__travel-voucher.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xv,item,Bug Bag 01,bug bag 01,5,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Drink Bundle,drink bundle,250,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Heart Container,heart container,4,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xvi,item,Apple Pie,apple pie,1,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Time Egg,time egg,5,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvii,item,Apple Cider,apple cider,5500,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Bacon,bacon,1000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Borgen Bag 01,borgen bag 01,30,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Cranberry Juice,cranberry juice,1,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Lemon Seltzer,lemon seltzer,10,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Time Egg,time egg,1,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Travel Voucher,travel voucher,1,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Moonstone,moonstone,2000,https://buddy.farm/i/moonstone/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Apple Cider,apple cider,2000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Orange Juice,orange juice,6000,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iii",item,Cabbage Stew,cabbage stew,10,https://buddy.farm/i/cabbage-stew/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cabbage-stew/; Page data: https://buddy.farm/page-data/i/cabbage-stew/page-data.json; Cache: cabbage-stew__cabbage-stew.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434067
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iii",item,Large Net,large net,5000,https://buddy.farm/i/large-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-net/; Page data: https://buddy.farm/page-data/i/large-net/page-data.json; Cache: large-net__large-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434067
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iii",item,Quandary Chowder,quandary chowder,10,https://buddy.farm/i/quandary-chowder/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/quandary-chowder/; Page data: https://buddy.farm/page-data/i/quandary-chowder/page-data.json; Cache: quandary-chowder__quandary-chowder.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434067
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iii",item,Spades,spades,3,https://buddy.farm/i/spades/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/spades/; Page data: https://buddy.farm/page-data/i/spades/page-data.json; Cache: spades__spades.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434067
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iv",item,Corn Prize Bag,corn prize bag,50,https://buddy.farm/i/corn-prize-bag/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn-prize-bag/; Page data: https://buddy.farm/page-data/i/corn-prize-bag/page-data.json; Cache: corn-prize-bag__corn-prize-bag.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434068
"pleasantly arbitrating misconstrued relational affronts, troubles skirted iv",item,Orange Gecko,orange gecko,100,https://buddy.farm/i/orange-gecko/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434068
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ix",item,Apple,apple,6000,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434073
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ix",item,Apple Cider,apple cider,3000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434073
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ix",item,Orange Juice,orange juice,6000,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434073
"pleasantly arbitrating misconstrued relational affronts, troubles skirted v",item,Protein Bar,protein bar,1,https://buddy.farm/i/protein-bar/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/protein-bar/; Page data: https://buddy.farm/page-data/i/protein-bar/page-data.json; Cache: protein-bar__protein-bar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434069
"pleasantly arbitrating misconstrued relational affronts, troubles skirted vi",item,Joker,joker,2,https://buddy.farm/i/joker/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/joker/; Page data: https://buddy.farm/page-data/i/joker/page-data.json; Cache: joker__joker.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434070
"pleasantly arbitrating misconstrued relational affronts, troubles skirted vii",item,Grab Bag 08,grab bag 08,2000,https://buddy.farm/i/grab-bag-08/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grab-bag-08/; Page data: https://buddy.farm/page-data/i/grab-bag-08/page-data.json; Cache: grab-bag-08__grab-bag-08.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434071
"pleasantly arbitrating misconstrued relational affronts, troubles skirted vii",item,Large Net,large net,5000,https://buddy.farm/i/large-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-net/; Page data: https://buddy.farm/page-data/i/large-net/page-data.json; Cache: large-net__large-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434071
"pleasantly arbitrating misconstrued relational affronts, troubles skirted viii",item,Arnold Palmer,arnold palmer,4000,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434072
"pleasantly arbitrating misconstrued relational affronts, troubles skirted x",item,Apple Pie,apple pie,1,https://buddy.farm/i/apple-pie/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434074
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xi",item,Arnold Palmer,arnold palmer,4000,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434075
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xii",item,Clubs,clubs,2,https://buddy.farm/i/clubs/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/clubs/; Page data: https://buddy.farm/page-data/i/clubs/page-data.json; Cache: clubs__clubs.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434076
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xii",item,Hearts,hearts,2,https://buddy.farm/i/hearts/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/hearts/; Page data: https://buddy.farm/page-data/i/hearts/page-data.json; Cache: hearts__hearts.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434076
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xii",item,Large Net,large net,5000,https://buddy.farm/i/large-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-net/; Page data: https://buddy.farm/page-data/i/large-net/page-data.json; Cache: large-net__large-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434076
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xiii",item,Borgen Bag 01,borgen bag 01,1,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434077
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xiii",item,Raptor Wrangler Belt,raptor wrangler belt,1,https://buddy.farm/i/raptor-wrangler-belt/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/raptor-wrangler-belt/; Page data: https://buddy.farm/page-data/i/raptor-wrangler-belt/page-data.json; Cache: raptor-wrangler-belt__raptor-wrangler-belt.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434077
"pleasantly arbitrating misconstrued relational affronts, troubles skirted xiii",item,VIP Platinum Card,vip platinum card,1,https://buddy.farm/i/vip-platinum-card/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/vip-platinum-card/; Page data: https://buddy.farm/page-data/i/vip-platinum-card/page-data.json; Cache: vip-platinum-card__vip-platinum-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434077
pretty abrupt save xxix,item,Apple Cider,apple cider,10000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Apple Pie,apple pie,3,https://buddy.farm/i/apple-pie/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Arnold Palmer,arnold palmer,10000,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Borgen Bag 01,borgen bag 01,50,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Buddy Doll Bag 01,buddy doll bag 01,5,https://buddy.farm/i/buddy-doll-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddy-doll-bag-01/; Page data: https://buddy.farm/page-data/i/buddy-doll-bag-01/page-data.json; Cache: buddy-doll-bag-01__buddy-doll-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Giving Box 01,giving box 01,2,https://buddy.farm/i/giving-box-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/giving-box-01/; Page data: https://buddy.farm/page-data/i/giving-box-01/page-data.json; Cache: giving-box-01__giving-box-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Heart-shaped Gem,heart-shaped gem,2,https://buddy.farm/i/heart-shaped-gem/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/heart-shaped-gem/; Page data: https://buddy.farm/page-data/i/heart-shaped-gem/page-data.json; Cache: heart-shaped-gem__heart-shaped-gem.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Prune Juice,prune juice,3,https://buddy.farm/i/prune-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/prune-juice/; Page data: https://buddy.farm/page-data/i/prune-juice/page-data.json; Cache: prune-juice__prune-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
pretty abrupt save xxix,item,Pumpkin Juice,pumpkin juice,1,https://buddy.farm/i/pumpkin-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/pumpkin-juice/; Page data: https://buddy.farm/page-data/i/pumpkin-juice/page-data.json; Cache: pumpkin-juice__pumpkin-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553586
price of friendship,item,Ric Ryph Bobblehead,ric ryph bobblehead,1,https://buddy.farm/i/ric-ryph-bobblehead/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/ric-ryph-bobblehead/; Page data: https://buddy.farm/page-data/i/ric-ryph-bobblehead/page-data.json; Cache: ric-ryph-bobblehead__ric-ryph-bobblehead.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9696749
probably nothing to worry about,item,Corn,corn,250,https://buddy.farm/i/corn/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn/; Page data: https://buddy.farm/page-data/i/corn/page-data.json; Cache: corn__corn.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 23068457; Quest end date: 2026-04-02T04:59:59+00:00
probably nothing to worry about,item,Corn Buddy Doll,corn buddy doll,1,https://buddy.farm/i/corn-buddy-doll/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn-buddy-doll/; Page data: https://buddy.farm/page-data/i/corn-buddy-doll/page-data.json; Cache: corn-buddy-doll__corn-buddy-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 23068457; Quest end date: 2026-04-02T04:59:59+00:00
problems start arising i,item,Cranberry Juice,cranberry juice,1,https://buddy.farm/q/problems-start-arising-i/,Reviewed partial quest batch for BL-218
problems start arising i,item,Mug of Beer,mug of beer,250,https://buddy.farm/q/problems-start-arising-i/,Reviewed partial quest batch for BL-218
