item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Strange Letter,strange letter,Small Spring,small spring,wishing_well,Wishing Well throw,https://buddy.farm/i/strange-letter/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/strange-letter/; Page data: https://buddy.farm/page-data/i/strange-letter/page-data.json; Cache: strange-letter__strange-letter.json; Parser: buddy-item-multi-source-v1
Strange Ring,strange ring,Lake Minerva,lake minerva,fishing,Large Net,https://buddy.farm/i/strange-ring/,Buddy lists Strange Ring from Lake Minerva fishes per drop.
Sturdy Bow,sturdy bow,Gold Coral,gold coral,wishing_well,Wishing Well throw,https://buddy.farm/i/sturdy-bow/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.5; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/sturdy-bow/; Page data: https://buddy.farm/page-data/i/sturdy-bow/page-data.json; Cache: sturdy-bow__sturdy-bow.json; Parser: buddy-item-multi-source-v1
Sturdy Bow,sturdy bow,Gold Drum,gold drum,wishing_well,Wishing Well throw,https://buddy.farm/i/sturdy-bow/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/sturdy-bow/; Page data: https://buddy.farm/page-data/i/sturdy-bow/page-data.json; Cache: sturdy-bow__sturdy-bow.json; Parser: buddy-item-multi-source-v1
Summer Basket,summer basket,Birthday Surprise Box 03,birthday surprise box 03,openable,openable,https://buddy.farm/i/summer-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/summer-basket/; Page data: https://buddy.farm/page-data/i/summer-basket/page-data.json; Cache: summer-basket__summer-basket.json; Parser: buddy-item-multi-source-v1
Summer Basket,summer basket,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/summer-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/summer-basket/; Page data: https://buddy.farm/page-data/i/summer-basket/page-data.json; Cache: summer-basket__summer-basket.json; Parser: buddy-item-multi-source-v1
Summer Basket,summer basket,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/summer-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/summer-basket/; Page data: https://buddy.farm/page-data/i/summer-basket/page-data.json; Cache: summer-basket__summer-basket.json; Parser: buddy-item-multi-source-v1
Sun Egg,sun egg,Galactic Egg Basket,galactic egg basket,openable,openable,https://buddy.farm/i/sun-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-3; Source: https://buddy.farm/i/sun-egg/; Page data: https://buddy.farm/page-data/i/sun-egg/page-data.json; Cache: sun-egg__sun-egg.json; Parser: buddy-item-multi-source-v1
Sun Shades,sun shades,Buddy's Beach Bag,buddy's beach bag,openable,openable,https://buddy.farm/i/sun-shades/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/sun-shades/; Page data: https://buddy.farm/page-data/i/sun-shades/page-data.json; Cache: sun-shades__sun-shades.json; Parser: buddy-item-multi-source-v1
Sunflower,sunflower,Cornucopia 01,cornucopia 01,openable,openable,https://buddy.farm/i/sunflower/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/sunflower/; Page data: https://buddy.farm/page-data/i/sunflower/page-data.json; Cache: sunflower__sunflower.json; Parser: buddy-item-multi-source-v1
Sunflower,sunflower,Cornucopia 02,cornucopia 02,openable,openable,https://buddy.farm/i/sunflower/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/sunflower/; Page data: https://buddy.farm/page-data/i/sunflower/page-data.json; Cache: sunflower__sunflower.json; Parser: buddy-item-multi-source-v1
Sunflower,sunflower,Cornucopia 03,cornucopia 03,openable,openable,https://buddy.farm/i/sunflower/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/sunflower/; Page data: https://buddy.farm/page-data/i/sunflower/page-data.json; Cache: sunflower__sunflower.json; Parser: buddy-item-multi-source-v1
Sunflower,sunflower,Fall Basket,fall basket,openable,openable,https://buddy.farm/i/sunflower/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/sunflower/; Page data: https://buddy.farm/page-data/i/sunflower/page-data.json; Cache: sunflower__sunflower.json; Parser: buddy-item-multi-source-v1
Sunflower,sunflower,Mystical Chest 02,mystical chest 02,openable,openable,https://buddy.farm/i/sunflower/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/sunflower/; Page data: https://buddy.farm/page-data/i/sunflower/page-data.json; Cache: sunflower__sunflower.json; Parser: buddy-item-multi-source-v1
Sunscreen,sunscreen,Buddy's Beach Bag,buddy's beach bag,openable,openable,https://buddy.farm/i/sunscreen/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/sunscreen/; Page data: https://buddy.farm/page-data/i/sunscreen/page-data.json; Cache: sunscreen__sunscreen.json; Parser: buddy-item-multi-source-v1
Supply Crate 01,supply crate 01,Holiday Cheer Bundle 01,holiday cheer bundle 01,openable,openable,https://buddy.farm/i/supply-crate-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/supply-crate-01/; Page data: https://buddy.farm/page-data/i/supply-crate-01/page-data.json; Cache: supply-crate-01__supply-crate-01.json; Parser: buddy-item-multi-source-v1
Supply Crate 02,supply crate 02,Holiday Cheer Bundle 01,holiday cheer bundle 01,openable,openable,https://buddy.farm/i/supply-crate-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/supply-crate-02/; Page data: https://buddy.farm/page-data/i/supply-crate-02/page-data.json; Cache: supply-crate-02__supply-crate-02.json; Parser: buddy-item-multi-source-v1
Supply Voucher,supply voucher,Buddy's Beach Bag,buddy's beach bag,openable,openable,https://buddy.farm/i/supply-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/supply-voucher/; Page data: https://buddy.farm/page-data/i/supply-voucher/page-data.json; Cache: supply-voucher__supply-voucher.json; Parser: buddy-item-multi-source-v1
Supply Voucher,supply voucher,Cornucopia 03,cornucopia 03,openable,openable,https://buddy.farm/i/supply-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/supply-voucher/; Page data: https://buddy.farm/page-data/i/supply-voucher/page-data.json; Cache: supply-voucher__supply-voucher.json; Parser: buddy-item-multi-source-v1
Supply Voucher,supply voucher,Rosalie's Beach Tote,rosalie's beach tote,openable,openable,https://buddy.farm/i/supply-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/supply-voucher/; Page data: https://buddy.farm/page-data/i/supply-voucher/page-data.json; Cache: supply-voucher__supply-voucher.json; Parser: buddy-item-multi-source-v1
Tackle Box,tackle box,Beatrix's Booming Brawl Box 02,beatrix's booming brawl box 02,openable,openable,https://buddy.farm/i/tackle-box/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/tackle-box/; Page data: https://buddy.farm/page-data/i/tackle-box/page-data.json; Cache: tackle-box__tackle-box.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Bag of Ghost Candy,bag of ghost candy,openable,openable,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Treat Bag 03,treat bag 03,openable,openable,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Treat Bag 05,treat bag 05,openable,openable,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Candy,candy,wishing_well,Wishing Well throw,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Candy Corn,candy corn,wishing_well,Wishing Well throw,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Lollipop,lollipop,wishing_well,Wishing Well throw,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,R.O.A.S.,r.o.a.s.,wishing_well,Wishing Well throw,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Taffy,taffy,Treat Bag 02,treat bag 02,wishing_well,Wishing Well throw,https://buddy.farm/i/taffy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/taffy/; Page data: https://buddy.farm/page-data/i/taffy/page-data.json; Cache: taffy__taffy.json; Parser: buddy-item-multi-source-v1
Tanooki Buddy Doll,tanooki buddy doll,Buddy Doll Bag 02,buddy doll bag 02,openable,openable,https://buddy.farm/i/tanooki-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/tanooki-buddy-doll/; Page data: https://buddy.farm/page-data/i/tanooki-buddy-doll/page-data.json; Cache: tanooki-buddy-doll__tanooki-buddy-doll.json; Parser: buddy-item-multi-source-v1
Teapot,teapot,Dice,dice,wishing_well,Wishing Well throw,https://buddy.farm/i/teapot/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/teapot/; Page data: https://buddy.farm/page-data/i/teapot/page-data.json; Cache: teapot__teapot.json; Parser: buddy-item-multi-source-v1
Teapot,teapot,Freaky Picture,freaky picture,wishing_well,Wishing Well throw,https://buddy.farm/i/teapot/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/teapot/; Page data: https://buddy.farm/page-data/i/teapot/page-data.json; Cache: teapot__teapot.json; Parser: buddy-item-multi-source-v1
Thank You Card,thank you card,Cornucopia 02,cornucopia 02,openable,openable,https://buddy.farm/i/thank-you-card/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/thank-you-card/; Page data: https://buddy.farm/page-data/i/thank-you-card/page-data.json; Cache: thank-you-card__thank-you-card.json; Parser: buddy-item-multi-source-v1
Thankful Notes,thankful notes,Cornucopia 02,cornucopia 02,openable,openable,https://buddy.farm/i/thankful-notes/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/thankful-notes/; Page data: https://buddy.farm/page-data/i/thankful-notes/page-data.json; Cache: thankful-notes__thankful-notes.json; Parser: buddy-item-multi-source-v1
Thankful Notes,thankful notes,Cornucopia 03,cornucopia 03,openable,openable,https://buddy.farm/i/thankful-notes/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/thankful-notes/; Page data: https://buddy.farm/page-data/i/thankful-notes/page-data.json; Cache: thankful-notes__thankful-notes.json; Parser: buddy-item-multi-source-v1
Thomas's Cup of PB,thomas's cup of pb,Treat Bag 06,treat bag 06,openable,openable,https://buddy.farm/i/thomas-s-cup-of-pb/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/thomas-s-cup-of-pb/; Page data: https://buddy.farm/page-data/i/thomas-s-cup-of-pb/page-data.json; Cache: thomas-s-cup-of-pb__thomas-s-cup-of-pb.json; Parser: buddy-item-multi-source-v1
Thomas's Tavern Tote,thomas's tavern tote,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/thomas-s-tavern-tote/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/thomas-s-tavern-tote/; Page data: https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json; Cache: thomas-s-tavern-tote__thomas-s-tavern-tote.json; Parser: buddy-item-multi-source-v1
Time Egg,time egg,Tower Prep Pack 01,tower prep pack 01,openable,openable,https://buddy.farm/i/time-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/time-egg/; Page data: https://buddy.farm/page-data/i/time-egg/page-data.json; Cache: time-egg__time-egg.json; Parser: buddy-item-multi-source-v1
Tomato,tomato,Christmas Present 09,christmas present 09,openable,openable,https://buddy.farm/i/tomato/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 90-90; Source: https://buddy.farm/i/tomato/; Page data: https://buddy.farm/page-data/i/tomato/page-data.json; Cache: tomato__tomato.json; Parser: buddy-item-multi-source-v1
Toothbrush,toothbrush,Buddy's School Bag,buddy's school bag,openable,openable,https://buddy.farm/i/toothbrush/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/toothbrush/; Page data: https://buddy.farm/page-data/i/toothbrush/page-data.json; Cache: toothbrush__toothbrush.json; Parser: buddy-item-multi-source-v1
Travel Voucher,travel voucher,Cornucopia 03,cornucopia 03,openable,openable,https://buddy.farm/i/travel-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/travel-voucher/; Page data: https://buddy.farm/page-data/i/travel-voucher/page-data.json; Cache: travel-voucher__travel-voucher.json; Parser: buddy-item-multi-source-v1
Travel Voucher,travel voucher,Heart-shaped Box 03,heart-shaped box 03,openable,openable,https://buddy.farm/i/travel-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/travel-voucher/; Page data: https://buddy.farm/page-data/i/travel-voucher/page-data.json; Cache: travel-voucher__travel-voucher.json; Parser: buddy-item-multi-source-v1
Travel Voucher,travel voucher,Traveler's Bag 01,traveler's bag 01,openable,openable,https://buddy.farm/i/travel-voucher/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/travel-voucher/; Page data: https://buddy.farm/page-data/i/travel-voucher/page-data.json; Cache: travel-voucher__travel-voucher.json; Parser: buddy-item-multi-source-v1
Treasure Chest,treasure chest,Wooden Box,wooden box,wishing_well,Wishing Well throw,https://buddy.farm/i/treasure-chest/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/treasure-chest/; Page data: https://buddy.farm/page-data/i/treasure-chest/page-data.json; Cache: treasure-chest__treasure-chest.json; Parser: buddy-item-multi-source-v1
Treasure Key,treasure key,Borgen Bag 01,borgen bag 01,openable,openable,https://buddy.farm/i/treasure-key/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-400; Source: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1
Treasure Key,treasure key,Grab Bag 03,grab bag 03,openable,openable,https://buddy.farm/i/treasure-key/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-7; Source: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1
Treasure Key,treasure key,Grab Bag 08,grab bag 08,openable,openable,https://buddy.farm/i/treasure-key/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-3; Source: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1
Treasure Key,treasure key,Large Chest 01,large chest 01,wishing_well,Wishing Well throw,https://buddy.farm/i/treasure-key/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1
Treasure Key,treasure key,Large Chest 02,large chest 02,wishing_well,Wishing Well throw,https://buddy.farm/i/treasure-key/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-01/; Page data: https://buddy.farm/page-data/i/treat-bag-01/page-data.json; Cache: treat-bag-01__treat-bag-01.json; Parser: buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Chattering Teeth,chattering teeth,wishing_well,Wishing Well throw,https://buddy.farm/i/treat-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/treat-bag-01/; Page data: https://buddy.farm/page-data/i/treat-bag-01/page-data.json; Cache: treat-bag-01__treat-bag-01.json; Parser: buddy-item-multi-source-v1
Treat Bag 02,treat bag 02,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-02/; Page data: https://buddy.farm/page-data/i/treat-bag-02/page-data.json; Cache: treat-bag-02__treat-bag-02.json; Parser: buddy-item-multi-source-v1
Treat Bag 03,treat bag 03,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-03/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-03/; Page data: https://buddy.farm/page-data/i/treat-bag-03/page-data.json; Cache: treat-bag-03__treat-bag-03.json; Parser: buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Birthday Surprise Box 03,birthday surprise box 03,openable,openable,https://buddy.farm/i/treat-bag-04/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-04/; Page data: https://buddy.farm/page-data/i/treat-bag-04/page-data.json; Cache: treat-bag-04__treat-bag-04.json; Parser: buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/treat-bag-04/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-04/; Page data: https://buddy.farm/page-data/i/treat-bag-04/page-data.json; Cache: treat-bag-04__treat-bag-04.json; Parser: buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/treat-bag-04/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-04/; Page data: https://buddy.farm/page-data/i/treat-bag-04/page-data.json; Cache: treat-bag-04__treat-bag-04.json; Parser: buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-04/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-04/; Page data: https://buddy.farm/page-data/i/treat-bag-04/page-data.json; Cache: treat-bag-04__treat-bag-04.json; Parser: buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Birthday Surprise Box 03,birthday surprise box 03,openable,openable,https://buddy.farm/i/treat-bag-05/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-05/; Page data: https://buddy.farm/page-data/i/treat-bag-05/page-data.json; Cache: treat-bag-05__treat-bag-05.json; Parser: buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/treat-bag-05/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-05/; Page data: https://buddy.farm/page-data/i/treat-bag-05/page-data.json; Cache: treat-bag-05__treat-bag-05.json; Parser: buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/treat-bag-05/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-05/; Page data: https://buddy.farm/page-data/i/treat-bag-05/page-data.json; Cache: treat-bag-05__treat-bag-05.json; Parser: buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-05/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-05/; Page data: https://buddy.farm/page-data/i/treat-bag-05/page-data.json; Cache: treat-bag-05__treat-bag-05.json; Parser: buddy-item-multi-source-v1
Treat Bag 06,treat bag 06,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/treat-bag-06/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-06/; Page data: https://buddy.farm/page-data/i/treat-bag-06/page-data.json; Cache: treat-bag-06__treat-bag-06.json; Parser: buddy-item-multi-source-v1
Treat Bag 06,treat bag 06,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/treat-bag-06/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/treat-bag-06/; Page data: https://buddy.farm/page-data/i/treat-bag-06/page-data.json; Cache: treat-bag-06__treat-bag-06.json; Parser: buddy-item-multi-source-v1
